학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
전치사+관계대명사를 사용할 수 있어요.,"At the science fair, ___ the robot was built to demonstrate experiments, it amazed everyone.","과학 전시회에서, 로봇이 실험을 시연하기 위해 만들어졌어요, 모두를 놀라게 했어요.",which,for which,that,for which,2,"During the contest, ___ the robot prepared special tricks, it won a prize.","대회 중에, 로봇이 특별한 묘기를 준비하기 위해 만들어졌어요, 상을 받았어요.",for which,that,which,for which,1,"A: Do you know the park for which the festival is planned? B: Yes, it is beautiful. A: Have you visited the museum for which the exhibit is arranged? B: No, I haven't.","A: 축제가 계획된 공원을 아시나요? B: 네, 그 공원은 아름다워요. A: 전시회가 준비된 박물관에 가보셨어요? B: 아니요, 아직 가보지 않았어요."
관계대명사 that를 사용할 수 있어요.,It is essential ___ we eat a balanced diet.,균형 잡힌 식단을 먹는 것이 필수적이에요.,if,that,which,that,2,It is clear ___ getting enough sleep improves our mood.,충분한 수면을 취하는 것이 우리의 기분을 개선하는 것이 분명해요.,that,if,when,that,1,"A: It is essential that we try new experiences? B: Yes, that is a great way to grow. A: It is clear that the project needs more time? B: I agree, we must extend the deadline.","A: 새로운 경험을 시도하는 것이 필수적이에요? B: 네, 그것은 발전하는 좋은 방법이에요. A: 프로젝트에 더 많은 시간이 필요한 것이 분명해요? B: 동의해요, 마감일을 연장해야 해요."
비교급 less ~ than를 사용할 수 있어요.,Coffee is ___ popular than tea.,커피는 차보다 덜 인기가 있어요.,more,less,most,less,2,My teacher is ___ strict than my principal.,제 선생님은 교장 선생님보다 덜 엄격해요.,less,more,least,less,1,"A: Is your backpack less expensive than mine? B: Yes, it costs less than I expected. A: Was the movie less interesting than the book? B: Yes, it seemed less engaging than I imagined.","A: 당신의 백팩이 제 것보다 덜 비쌌어요? B: 네, 제가 예상했던 것보다 덜 비쌌어요. A: 그 영화가 책보다 덜 흥미로웠어요? B: 네, 제가 상상했던 것보다 덜 매력적이었어요."
전치사와 관계대명사를 사용할 수 있어요.,I visited a bookstore ___ I found rare magazines.,나는 희귀 잡지를 찾은 서점을 방문했어요.,at which,in which,by which,in which,2,He read articles ___ he learned about fashion.,그는 패션에 대해 배운 기사들을 읽었어요.,in which,of which,with which,in which,1,"A: Did you see a library in which ancient manuscripts were preserved? B: Yes, I visited a library in which the manuscripts were carefully stored. A: Have you been to a gallery in which modern art was displayed? B: Yes, I went to a gallery in which the art was stunning.","A: 고대 원고가 보존된 도서관을 보셨어요? B: 네, 저는 원고들이 신중하게 보관된 도서관을 방문했어요. A: 현대 미술이 전시된 갤러리에 가보셨어요? B: 네, 저는 미술이 인상적이었던 갤러리에 갔어요."
강조구문 what을 사용할 수 있어요.,What she did was ______ criticism into constructive ideas.,그녀가 한 일은 비판을 건설적인 아이디어로 바꾸셨어요.,do,turn,make,turn,2,What he offered was ______ advice.,그가 제공한 것은 진심 어린 조언이었어요.,genuine,really,extremely,genuine,1,"A: What you created was stunning. B: Indeed, it impressed everyone. A: What he mentioned was quite helpful. B: Yes, it clarified many doubts.","A: 당신이 만든 것은 놀라웠어요. B: 정말 모두를 감동시켰어요. A: 그가 언급한 것은 매우 도움이 됐어요. B: 네, 많은 의문을 해소시켰어요."
관계부사 why를 사용할 수 있어요.,This is ___ art stimulates our imagination.,이것이 예술이 우리의 상상력을 자극하는 이유예요.,who,why,which,why,2,This is ___ music fosters a sense of unity.,이것이 음악이 단합감을 키우는 이유예요.,why,what,how,why,1,A: Why does the museum interest you? B: This is why history fascinates me. A: Why do you choose to exercise daily? B: This is why my energy increases.,A: 왜 박물관이 흥미로워요? B: 이것이 역사가 매력적인 이유예요. A: 왜 매일 운동해요? B: 이것이 에너지가 증가하는 이유예요.
분사구문 with + 명사 + -ing를 사용할 수 있어요.,"______ new technology, engineers are designing satellites.","새로운 기술을 사용하여, 기술자들이 위성을 설계하고 있어요.",Using,Use,Used,Using,1,"______ current trends, researchers are testing new equipment.","현재 추세를 따르면서, 연구자들이 새로운 장비를 시험하고 있어요.",Follow,Following,Followed,Following,2,"A: Using modern devices, I recorded an event. B: Using quality equipment, I captured moments. A: Following expert recommendations, he updated the system. B: Following new guidelines, she organized the meeting.","A: 현대 장비를 사용하여, 저는 행사를 녹화했어요. B: 고급 장비를 사용하여, 저는 순간들을 포착했어요. A: 전문가의 권고를 따르면서, 그는 시스템을 업데이트했어요. B: 새로운 지침을 따르면서, 그녀는 회의를 조직했어요."
관계대명사의 계속적 용법을 사용할 수 있어요.,"I tried a risky strategy, ___ turned out to be a valuable lesson.","나는 위험한 전략을 시도했는데, 그것이 소중한 교훈으로 판명되었어요.",who,which,where,which,2,"They launched a new project, ___ encountered unexpected challenges.","그들은 새로운 프로젝트를 시작했는데, 그것이 예상치 못한 도전에 직면했어요.",which,when,who,which,1,"A: I tried a new recipe, which turned out to be delightfully spicy. B: I read an interesting article, which broadened my perspective. A: I visited a quiet museum, which amazed me. B: I enjoyed a vibrant street performance, which captivated my attention.","A: 저는 새로운 요리를 시도했는데, 그것이 기분 좋게 매콤했어요. B: 저는 흥미로운 기사를 읽었는데, 그것이 제 시야를 넓혔어요. A: 저는 조용한 박물관을 방문했는데, 그것이 저를 놀라게 했어요. B: 저는 활기찬 거리 공연을 즐겼는데, 그것이 제 마음을 사로잡았어요."
의문사＋to부정사를 사용할 수 있어요.,I wonder ___ to download today.,오늘 무엇을 다운로드할지 궁금해요.,when,what,how,what,2,They need to decide ___ to shop for tech deals.,그들은 기술 할인 제품을 쇼핑할 장소를 결정해요.,where,when,how,where,1,A: I wonder when to start my assignment? B: I plan to begin it after dinner. A: Do you know where to study for the exam? B: I intend to visit the library.,A: 저는 과제를 언제 시작해야 할지 궁금해요? B: 저는 저녁 식사 후에 시작할 계획이에요. A: 시험 공부를 어디서 해야 할지 아세요? B: 저는 도서관을 방문할 생각이에요.
형용사로 쓰이는 과거분사를 사용할 수 있어요.,The ___ mural captured the attention of many visitors.,채색된 벽화가 많은 방문객들의 관심을 끌었어요.,painting,painted,paint,painted,2,The ___ statue looked magnificent in the gallery.,갤러리에서 조각된 동상이 훌륭해 보였어요.,carved,carving,carve,carved,1,"A: Did you visit the renovated theater? B: Yes, the renovated theater looked elegant. A: Did you read the printed brochure? B: Yes, the printed brochure offered useful details.","A: 개조된 극장을 방문했어요? B: 네, 개조된 극장이 우아해 보였어요. A: 인쇄된 안내 책자를 읽었어요? B: 네, 인쇄된 안내 책자가 유익한 정보를 제공했어요."
완료 분사구문을 사용할 수 있어요.,"___ the itinerary, we explored the bustling market.","여행 일정을 확인한 후에, 우리는 번화한 시장을 탐험했어요.",Having check,Having checked,Having been checked,Having checked,2,"___ a local guide, I learned fascinating history.","현지 가이드를 데려간 후에, 나는 흥미로운 역사를 배웠어요.",Having taken,Having take,Having taking,Having taken,1,"A: Having finished cleaning the house, I relaxed in the garden. B: I mentioned that I had been watching a movie all afternoon. A: Having taken a scenic drive, I stopped at a cozy cafe. B: I noted that I had been reading a novel while waiting.","A: 집안 청소를 마친 후에, 정원에서 쉬었어요. B: 오후 내내 영화를 보고 계셨다고 말씀하셨어요. A: 경치 좋은 드라이브를 한 후에, 아늑한 카페에 들렀어요. B: 기다리는 동안 소설을 읽으셨다고 언급하셨어요."
부정어구 도치를 사용할 수 있어요.,"___ we prepare the dish carefully, but it turned out to be delicious.","우리는 요리를 신중하게 준비했는데, 맛있게 완성되었어요.",Not only we,Not only did,Not only do,Not only did,2,"___ the chef experiment with fresh herbs, but the recipe was a hit.","셰프는 신선한 허브로 실험했는데, 레시피가 인기가 많았어요.",Not only did,Not only do,Not only the chef,Not only did,1,"A: Not only did you finish your homework quickly, but it was very neat? B: Yes, not only did I complete it early, but I also reviewed it carefully. A: Not only did the artist paint beautifully, but the colors were vibrant? B: Indeed, not only did they choose bold colors, but they also blended them skillfully.","A: 숙제를 빠르게 끝냈을 뿐만 아니라, 아주 깔끔했어요? B: 네, 숙제를 일찍 완성했을 뿐만 아니라, 꼼꼼하게 검토했어요. A: 화가가 아름답게 그렸을 뿐만 아니라, 색채가 생생했어요? B: 네, 대담한 색을 선택했을 뿐만 아니라, 능숙하게 섞었어요."
부분 부정을 사용할 수 있어요.,I ___ see pollution in urban areas.,나는 도시 지역에서 항상 오염을 보지는 않아요.,do always,don't always,did always,don't always,2,___ forest is filled with noise.,모든 숲이 소음으로 가득 차 있지는 않아요.,Not every,Not all,No every,Not every,1,A: I don't always drink tea in the morning? B: I prefer coffee sometimes. A: Not every meeting is productive? B: Not every weekend event is fun.,A: 저는 아침에 항상 차를 마시지는 않아요? B: 때때로 커피를 선호해요. A: 모든 회의가 생산적인 것은 아니에요? B: 모든 주말 행사가 재미있지는 않아요.
cannot ~ enough 패턴을 사용할 수 있어요.,The beauty of repurposed materials ______.,재활용된 소재의 아름다움은 아무리 감탄해도 충분하지 않아요.,can be admired enough,cannot be admired enough,cannot admired enough,cannot be admired enough,2,The potential of upcycled designs ______.,업사이클 디자인의 잠재력은 아무리 과소평가해도 충분하지 않아요.,cannot be underestimated,can be underestimated,cannot underestimated,cannot be underestimated,1,"A: I cannot appreciate the antique vase enough. B: I totally agree. A: The tension in the mystery novel cannot be underestimated. B: Yes, it kept me on edge.","A: 저는 골동품 꽃병의 아름다움을 아무리 감상해도 부족하지 않아요. B: 저도 그렇게 생각해요. A: 미스터리 소설의 긴장감은 아무리 과소평가해도 충분하지 않아요. B: 맞아요, 그래서 페이지마다 흥미로웠어요."
가정법 과거완료를 사용할 수 있어요.,"If she ___ the weather report, her picnic would not have been cancelled.","만약 그녀가 일기예보를 확인했더라면, 소풍이 취소되지 않았을 거예요.",checked,had checked,had check,had checked,2,"If they ___ well, the event would have been enjoyable.","만약 그들이 잘 준비했더라면, 행사가 즐거웠을 거예요.",had prepared,preparing,prepared,had prepared,1,"A: If you had arrived earlier, we would have started the meeting on time. B: I apologize for the delay today. A: If I had remembered to secure the ticket, I would have attended the concert. B: I regret missing the opportunity.","A: 만약 당신이 더 일찍 도착했더라면, 제시간에 미팅을 시작했을 거예요. B: 오늘 지연되어 정말 죄송해요. A: 만약 제가 티켓을 잘 챙겼더라면, 콘서트에 참석했을 거예요. B: 기회를 놓친 것이 아쉬워요."
조건의 접속사 provided that를 사용할 수 있어요.,You will feel energized ______ you take a short nap.,당신은 짧은 낮잠을 자면 에너지가 넘칠 거예요.,except that,provided that,despite,provided that,2,She exercises every morning ______ the weather is clear.,그녀는 날씨가 맑으면 매일 아침 운동해요.,provided that,unless,despite,provided that,1,"A: Will you join the camping trip provided that the weather is clear? B: Yes, I will join provided that I finish my assignments. A: Will you try the new dessert provided that it is inexpensive? B: I will try provided that it tastes good.",A: 날씨가 맑으면 캠핑 여행에 참여할 거예요? B: 과제가 끝나면 참여할 거예요. A: 가격이 저렴하면 새 디저트를 먹어볼 거예요? B: 맛있으면 먹어볼 거예요.
독립부사구를 사용할 수 있어요.,"___, they organized a community event.","뜻밖에, 그들은 지역 사회 행사를 조직했어요.",unexpected,Unexpectedly,unexpectedness,Unexpectedly,2,"___, we met many volunteers at the park.","놀랍게도, 우리는 공원에서 많은 자원봉사자들을 만났어요.",Surprisingly,surprise,surprised,Surprisingly,1,"A: Remarkably, the report impressed the board. B: Remarkably, I earned recognition from peers. A: Regrettably, the concert was postponed. B: Regrettably, the plans were canceled.","A: 놀랍도록, 보고서가 이사회에 깊은 인상을 주었어요. B: 놀랍도록, 저는 동료들로부터 인정을 받았어요. A: 유감스럽게도, 콘서트가 연기되었어요. B: 유감스럽게도, 계획들이 취소되었어요."
접속사 unless를 사용할 수 있어요.,The park stays lively ___ it rains heavily.,비가 많이 오지 않으면 공원이 활기차게 지내요.,unless,therefore,quickly,unless,1,The forest remains quiet ___ loud sounds disturb it.,시끄러운 소리가 방해하지 않으면 숲은 조용해요.,and,unless,except,unless,2,A: Will you go cycling unless it rains tomorrow? B: I will join if the weather is clear. A: Will the performance begin unless the stage is damaged? B: It will proceed if everything is intact.,A: 내일 비가 오지 않으면 자전거 탈 거예요? B: 날씨가 맑으면 탈 거예요. A: 무대가 손상되지 않으면 공연이 시작될 거예요? B: 모든 것이 괜찮으면 공연이 진행될 거예요.
지각동사와 사역동사의 수동태를 사용할 수 있어요.,Students were ___ to be discussing innovative ideas.,학생들이 혁신적인 아이디어에 대해 토론하고 있는 것이 들렸어요.,observed,heard,reported,heard,2,Engineers were ___ to be creating smart devices.,엔지니어들이 스마트한 기기를 만들고 있는 것이 관찰되었어요.,observed,heard,reported,observed,1,"A: Did you notice that the lecture was arranged by the coordinator? B: Yes, it was heard to be well-organized. A: Have you seen that the contest was judged by professionals? B: Yes, it was observed to be conducted fairly.","A: 강의가 코디네이터에 의해 준비되었다는 것을 눈치챘어요? B: 네, 잘 조직되었다고 들었어요. A: 대회가 전문가들에 의해 심사되었다는 것을 보셨어요? B: 네, 공정하게 진행되었다고 관찰되었어요."
관계대명사의 생략을 사용할 수 있어요.,The scientist analyzed bacteria ___ in the lab.,과학자는 실험실에서 자라는 박테리아를 분석했어요.,grow,growing,grown,growing,2,The nurse treated patients ___ after surgery.,간호사는 수술 후 회복 중인 환자들을 치료했어요.,recovering,recover,recovered,recovering,1,"A: Did you see the dog chasing its tail? B: Yes, it was amusing. A: Have you read the letter written on the paper? B: Yes, it was interesting.","A: 옥상에서 꼬리를 쫓는 개를 보셨어요? B: 네, 정말 재미있었어요. A: 종이에 쓰여진 편지를 읽어보셨어요? B: 네, 매우 흥미로웠어요."
even if 양보의 부사절을 사용할 수 있어요.,"_____ my salary decreases, I will still save some money.",제 급여가 줄어들어도 저는 그래도 돈을 저축해요.,Even though,Even if,Even when,Even if,2,"_____ my expenses increase, I avoid unnecessary spending.",제 지출이 늘어나도 저는 불필요한 소비를 피해요.,Even if,Even though,Even when,Even if,1,"A: Even if I feel stressed, I keep exercising. B: Even if the gym is crowded, I complete my workout. A: Even if the class is challenging, I ask questions. B: Even if the lesson is lengthy, I focus until the end.",A: 비록 스트레스를 받아도 저는 운동을 계속해요. B: 체육관이 붐벼도 저는 운동을 마쳐요. A: 수업이 어려워도 저는 질문을 해요. B: 수업 시간이 길어도 저는 집중해요.
배수사와 비교급을 사용할 수 있어요.,"By age eight, the young Sarah practiced ___ as much as any of her classmates.",여덟 살까지 어린 사라가 반 친구들보다 두 배 더 많이 연습했어요.,three times,twice,four times,twice,2,He studied ___ times harder than his cousin.,그는 사촌보다 다섯 배 더 열심히 공부했어요.,six,five,four,five,2,"A: I solved three times as many problems as I did last night. B: And my friend finished twice as many assignments as everyone else. A: My new jacket costs four times more than my old one. B: Also, her purse weighs five times heavier than mine.","A: 어젯밤에 전보다 세 배나 많은 문제를 풀었어요? B: 그리고 제 친구는 누구보다 두 배나 많은 과제를 끝냈어요? A: 제 새 재킷은 옛날 것보다 네 배나 비싸요? B: 또한, 그녀의 가방은 제 것보다 다섯 배나 무거워요."
5형식 문장의 목적격 보어를 사용할 수 있어요.,The manager considers every suggestion ___.,매니저는 모든 제안을 소중하다고 생각해요.,value,valuable,usefully,valuable,2,The teacher found the student's answer ___.,선생님은 학생의 답변이 정확하다고 생각해요.,correct,correctly,correcting,correct,1,"A: Did the director consider the film captivating? B: Yes, he considered it brilliant. A: Did the teacher find the lesson inspiring? B: Yes, she found it very motivating.","A: 감독님은 그 영화를 매력적이라고 생각하셨어요? B: 네, 그는 그 영화를 훌륭하다고 생각하셨어요. A: 선생님은 수업을 감동적이라고 보셨어요? B: 네, 그녀는 수업을 매우 감동적이라고 보셨어요."
병렬구조를 사용할 수 있어요.,Telescopes built with advanced technology can be used ___.,첨단 기술로 제작된 망원경은 숨겨진 은하를 드러내고 숨막히는 이미지를 포착하며 많은 사람들에게 경이로움을 불러일으킬 수 있어요.,"to revealing hidden galaxies and capturing breathtaking images, as well as inspiring wonder in many people","to reveal hidden galaxies and capture breathtaking images, as well as inspire wonder in many people","for reveal hidden galaxies and capture breathtaking images, as well as inspire wonder in many people","to reveal hidden galaxies and capture breathtaking images, as well as inspire wonder in many people",2,The probe launched successfully ___.,탐사선은 미지의 행성을 탐험하기 위해 성공적으로 발사되었어요.,to explore unknown planets,explore unknown planets,for explore unknown planets,to explore unknown planets,1,"A: Did you complete your project using both qualitative and quantitative methods? B: Yes, I organized the data and analyzed the results. A: Have you seen the gallery that features both traditional and modern styles? B: I have, and I admired the paintings and sculptures.","A: 정성적 방법과 정량적 방법을 모두 사용해서 프로젝트를 완료하셨어요? B: 네, 데이터를 정리하고 결과를 분석했어요. A: 전통적인 스타일과 현대적인 스타일을 모두 갖춘 갤러리를 보셨어요? B: 봤어요, 그리고 회화와 조각을 감상했어요."
"the + 비교급 ..., the + 비교급 ~를 사용할 수 있어요.","The ____ you explore different cultures, the deeper your knowledge becomes.",다양한 문화를 탐구할수록 당신의 지식이 더 깊어져요.,most,more,much,more,2,"The ____ we cherish traditions, the stronger our community grows.",전통을 소중히 할수록 우리 공동체가 더 강해져요.,more,much,most,more,1,"A: The more I read books, the broader my mind becomes. B: Indeed, reading opens new horizons. A: The more I exercise, the fitter I feel. B: Yes, regular exercise boosts my energy.","A: 책을 읽으면 읽을수록 생각이 넓어져요. B: 정말이예요, 독서는 새로운 시야를 열어줘요. A: 운동을 하면 할수록 건강해져요. B: 네, 규칙적인 운동은 에너지를 높여줘요."
동격의 of를 사용할 수 있어요.,He drew a map ___ his future adventures.,그는 자신의 미래 모험에 관한 지도를 그렸어요.,with,of,for,of,2,I have a dream ___ exploring unknown lands.,나는 미지의 땅을 탐험하는 꿈을 꾸고 있어요.,of,for,in,of,1,"A: Did you see the cover of the new album? B: Yes, the cover of the release impressed me. A: Have you tasted the aroma of freshly brewed coffee? B: Yes, the aroma of the roast amazed me.","A: 신곡 앨범의 표지를 보셨어요? B: 네, 발매된 표지가 인상적이었어요. A: 갓 내린 커피의 향을 맡아보셨어요? B: 네, 그 향이 놀라웠어요."
최상급과 복수명사를 사용할 수 있어요.,Driving a vintage car is ___.,빈티지 자동차를 운전하는 것은 가장 신나는 경험 중 하나에요.,one of the most exciting experience,one of the most exciting experiences,one of the exciting experiences,one of the most exciting experiences,2,Painting with bright colors is ___.,밝은 색으로 그림 그리는 것은 가장 창의적인 활동 중 하나에요.,one of the most creative activities,one of the most creative activity,one of the creative activities,one of the most creative activities,1,A: Which book is one of the most interesting stories you have read? B: That fantasy novel is one of the most fascinating stories I've come across. A: What is one of the most unique hobbies you've tried? B: Rock climbing is one of the most exhilarating hobbies I've engaged in.,A: 어느 책이 가장 흥미로운 이야기 중 하나에요? B: 그 판타지 소설은 가장 매혹적인 이야기 중 하나에요. A: 어떤 취미가 가장 독특한 취미 중 하나에요? B: 암벽 등반은 가장 짜릿한 취미 중 하나에요.
완료분사구문을 사용할 수 있어요.,"Having ____ at the community center, I helped organize a fundraiser.","커뮤니티 센터에서 자원봉사한 후, 나는 모금 행사를 조직하는 데 도움을 줬어요.",volunteer,volunteered,volunteering,volunteered,2,"Having ____ in local events, she contributed her ideas.","지역 행사에 참여한 후, 그녀는 자신의 아이디어를 기여했어요.",participated,participating,participate,participated,1,"A: Having finished my essay, I went for a walk. B: Having organized my files, I started my new project. A: Having received the feedback, I revised my report. B: Having checked the schedule, I booked my meeting.","A: 에세이를 끝낸 후, 나는 산책했어요. B: 파일들을 정리한 후, 나는 새로운 프로젝트를 시작했어요. A: 피드백을 받은 후, 나는 보고서를 수정했어요. B: 일정을 확인한 후, 나는 회의를 예약했어요."
관계부사를 사용할 수 있어요.,I saw a festival ___ children laughed and danced.,나는 아이들이 웃고 춤춘 축제를 봤어요.,when,where,whom,where,2,He visited a park ___ families enjoyed picnics.,그는 가족들이 피크닉을 즐긴 공원을 방문했어요.,where,whom,when,where,1,A: I attended a concert where the music lifted my spirit. B: I wandered in a market where local crafts were sold. A: She explored an island where nature thrived. B: He discovered a cafe where desserts were delightful.,A: 저는 음악이 제 기분을 띄워준 콘서트에 참석했어요. B: 저는 지역 공예품이 판매된 시장을 헤매었어요. A: 그녀는 자연이 살아있는 섬을 탐험했어요. B: 그는 디저트가 맛있었던 카페를 발견했어요.
부정어 도치를 사용할 수 있어요.,"_____ have I seen such strong collaboration, nor do I forget its impact.","저는 이렇게 강력한 협력을 본 적이 없고, 그 영향력을 잊지 않아요.",Always,Never,Sometimes,Never,2,"_____ do we work so well together, nor do we lose our spirit.","우리는 이렇게 잘 협력한 적이 없고, 우리의 정신을 잃지 않아요.",Rarely,Always,Sometimes,Rarely,1,"A: Never have I experienced such a quiet afternoon, B: Nor do I expect it to happen again. A: Rarely do I eat dessert after dinner, B: Nor do I feel that it's necessary.","A: 전에는 이렇게 조용한 오후를 경험한 적이 없어요, B: 그렇지만 다시 그러할 거라 기대하지 않아요. A: 드물게 저는 저녁 후에 디저트를 먹어요, B: 그리고 그럴 필요가 없다고 느껴요."
without 가정법을 사용할 수 있어요.,"Without ___, our paths remain undefined.","선택을 하지 않으면, 우리의 길이 정의되지 않아요.",make choices,making choices,making choice,making choices,2,"Without ___, errors occur.","신중하게 생각하지 않으면, 오류가 발생해요.",careful thought,careful think,carefully thought,careful thought,1,"A: Without checking the ingredients, my recipe fails. B: Without precise timing, my dish is ruined. A: Without reading the manual, the gadget malfunctions. B: Without proper tools, repairs become difficult.","A: 재료를 확인하지 않으면, 내 요리가 실패해요. B: 정확한 시간 관리를 하지 않으면, 내 요리가 망가져요. A: 설명서를 읽지 않으면, 기기가 오작동해요. B: 적절한 도구가 없으면, 수리가 어려워요."
동명사의 의미상 주어를 사용할 수 있어요.,________ the busy street taught me a lot about life.,바쁜 거리를 관찰하는 것이 인생에 대해 많은 것을 가르쳐줬어요.,observed,observing,observes,observing,2,________ the rain refreshes the city.,비를 보는 것이 도시를 상쾌하게 해줘요.,Watching,Watched,Watches,Watching,1,A: Reading books boosts my knowledge. B: Writing journals improves my memory. A: Jogging in the park refreshes my energy. B: Dancing in the studio lifts my spirit.,A: 책을 읽는 것이 제 지식을 높여줘요. B: 일기를 쓰는 것이 제 기억력을 향상시켜줘요. A: 공원에서 조깅하는 것이 제 에너지를 새롭게 해줘요. B: 스튜디오에서 춤추는 것이 제 기분을 북돋아줘요.
동사의 생략을 사용할 수 있어요.,"This coffee smells rich, and that tea ___ calming.","이 커피는 풍부한 향이 나고, 저 차는 진정시키는 향이 나요.",smells,smell,smelled,smells,1,"The garden looks beautiful, and the park ___ peaceful.","정원은 아름답게 보여요, 그리고 공원은 평화롭게 보여요.",looks,look,looked,looks,2,"A: This soup smells fragrant, and that stew smells delightful. B: Yes, they both smell inviting. A: The garden looks vibrant, and the park looks serene. B: Absolutely, the scenery looks refreshing.","A: 이 수프는 향긋하게 나고, 그 스튜는 기분 좋게 나요. B: 네, 둘 다 매우 매력적으로 나요. A: 정원은 활기차게 보여요, 그리고 공원은 평화롭게 보여요. B: 정말이에요, 풍경이 아주 상쾌하게 보여요."
관계대명사의 계속적 용법을 사용할 수 있어요.,"I smile broadly, _____ lifts my spirits.","나는 활짝 웃어요, _____ 제 기분을 북돋아 줘요.",which lift my spirits,which lifts my spirits,which lifted my spirits,which lifts my spirits,2,"She loves to travel, _____ opens her mind.","그녀는 여행을 사랑해요, _____ 그녀의 마음을 열어 줘요.",which opens her mind,which open her mind,which opened her mind,which opens her mind,1,"A: I enjoy playing soccer, which energizes me. B: I play guitar, which relaxes me. A: I bake cakes, which makes my day bright. B: I watch movies, which amuses me.","A: 저는 축구하는 것을 즐겨요, 그것이 저에게 활력을 줘요. B: 저는 기타를 연주해요, 그것이 저를 편안하게 해요. A: 저는 케이크를 구워요, 그것이 제 하루를 밝게 해요. B: 저는 영화를 봐요, 그것이 저를 즐겁게 해요."
전치사+관계대명사를 사용할 수 있어요.,The artwork ___ I focused is admired by everyone.,내가 집중한 작품은 모든 사람에게 칭찬받아요.,in which,on which,at which,on which,2,The photo ___ she smiled looks beautiful.,그녀가 미소 지은 사진이 아름다워요.,in which,on which,at which,in which,1,"A: Do you know the room in which the meeting is held? B: Yes, the room in which the meeting is held is large. A: Can you show me the garden from which the scent originates? B: Sure, the garden from which the scent originates is lovely.","A: 회의가 열리는 방을 아세요? B: 네, 회의가 열리는 방이 커요. A: 향기가 나는 정원을 보여주실 수 있어요? B: 네, 향기가 나는 정원이 아름다워요."
원급을 이용한 배수 표현을 사용할 수 있어요.,The athlete can jump ____ as high as most people do.,운동선수는 대부분 사람들보다 두 배 높이 뛰어요.,double,twice,thrice,twice,2,The scientist can explain ____ as many theories as his colleague.,과학자는 동료보다 이론을 두 배 많이 설명해요.,twice,double,triple,twice,1,A: Did you finish your workout today? B: I ran twice as long as yesterday. A: Have you completed the assignment? B: I solved the problems twice as fast as my friend did.,A: 오늘 운동을 다 했어요? B: 어제보다 두 배 오래 뛰었어요. A: 과제를 다 끝냈어요? B: 친구보다 두 배 빨리 풀었어요.
as if 가정법 과거를 사용할 수 있어요.,We collaborated as if we ___ the perfect team.,우리는 마치 완벽한 팀인 것처럼 협업했어요.,are,were,was,were,2,They discussed ideas as if they ___ already solved the problem.,그들은 마치 이미 문제를 해결한 것처럼 아이디어를 토론했어요.,had,have,did,had,1,"A: I spoke as if I were an expert. B: Certainly, my words sounded confident. A: They planned as if they had discovered a treasure. B: Indeed, their excitement was evident.","A: 저는 마치 전문가인 것처럼 말했어요. B: 물론, 제 말이 자신감 있게 들렸어요. A: 그들은 마치 보물을 발견한 것처럼 계획했어요. B: 실제로, 그들의 흥분이 뚜렷했어요."
복합관계대명사를 사용할 수 있어요.,I painted ____ matched my ideas on a blank canvas.,나는 빈 캔버스에 내 아이디어와 어울리는 것을 그렸어요.,which,what,that,what,2,She arranged ____ she felt was beautiful in her room.,그녀는 방에 자신이 아름답다고 느낀 것을 정리했어요.,whatever,which,whichever,whatever,1,"A: Can you explain what happened at the festival? B: I described what surprised everyone. A: Did you pick whatever suited your style? B: Yes, I chose whatever was unique.","A: 축제에서 무슨 일이 있었는지 설명해주실 수 있어요? B: 모두를 놀라게 한 것을 설명했어요. A: 당신의 스타일에 맞는 것을 선택하셨나요? B: 네, 독특한 것을 고르셨어요."
부분사+of+명사를 사용할 수 있어요.,___ of the park's flowers are beautiful.,공원의 꽃들 중 대부분은 아름다워요.,Must,Most,Moss,Most,2,___ of the city’s corners hide charming stories.,도시 구석들 중 일부는 매력 있는 이야기를 감추고 있어요.,Some,Summ,Somo,Some,1,"A: Most of the novels in the bookstore are interesting. B: Actually, most of the authors are new. A: A small portion of my weekend is reserved for relaxation. B: Certainly, some of my hours start with reading.","A: 서점에 있는 소설들 중 대부분은 흥미로워요. B: 사실, 작가들 중 대부분은 신인이에요. A: 주말의 일부 시간은 휴식을 위해 예약해요. B: 물론, 제 시간 중 일부는 독서로 시작해요."
I wish 가정법 과거완료를 사용할 수 있어요.,I wish I had taken the ___ route during my journey.,저는 여행 도중에 경치 좋은 길을 선택했으면 좋았어요.,scenery,scenic,trip,scenic,2,He wished he had prepared ___ for the long journey.,그는 긴 여정을 위해 더 잘 준비했으면 좋았어요.,better,good,best,better,1,"A: I wish I had visited the art gallery last weekend. B: I wish I had explored the local museum instead. A: Did you wish you had prepared more for the exam? B: Yes, I wished I had studied harder.","A: 저번 주말에 미술관을 방문했으면 좋았어요. B: 대신 현지 박물관을 둘러봤으면 좋았어요. A: 시험 준비를 좀 더 잘했으면 좋았어요? B: 네, 공부를 더 열심히 했어야 했어요."
