학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"좋은 식당 등 추천을 요청하는 표현을 배울 수 있어요.
Can you recommend ~를 사용하여 추천 요청하는 방법을 익힐 수 있어요.",A: Can you ___ a good restaurant? B: I recommend you try the Italian place downtown.,좋은 식당을 추천해줄 수 있니? 나는 다운타운의 이탈리안 식당을 추천해.,confirm,recommend,dismiss,recommend,2,"A: Could you ___ a good café? B: Sure, I recommend the one near the park.",좋은 카페를 추천해줄 수 있어? 나는 공원 근처에 있는 카페를 추천해.,reject,recommend,avoid,recommend,2,"A: Can you recommend a quiet bakery? B: I recommend you try the one on Main Street. A: I needed a sweet treat, and that sounds perfect. B: Enjoy your cake!","A: 조용한 빵집을 추천해줄 수 있니? B: 메인 스트리트에 있는 빵집을 추천할게. A: 달콤한 간식이 필요했어, 딱이네. B: 케이크 맛있게 먹어!"
"가정문을 활용해 충고하는 표현을 사용할 수 있어요.
Use conditional sentences to give advice with expressions like 'If I were you, I’d take some rest'.","___, I’d take some rest.","네 입장이라면, 좀 쉬는 게 좋을 거야.",If you were me,If I were you,If I was you,If I were you,2,Why don't you ___? I think you should get some sleep.,왜 잠시 눈을 붙이지 않니? 나는 네가 푹 자야 한다고 생각해.,do nothing,take a nap,go for a walk,take a nap,2,"A: If I were you, I’d consider taking a short break. B: That sounds like a good idea. A: Why don't you try meditating a bit? B: I'll give it a try.","A: 네 입장이라면, 짧게 쉬는 것을 고려해봐. B: 좋은 생각이야. A: 명상 좀 해보는 게 어때? B: 한 번 해볼게."
"숙제를 잊지 않도록 당부하는 표현을 사용할 수 있어요.
Use 'Make sure you don’t forget your homework' and related expressions to remind someone not to forget.",Make sure you don’t ____ your homework.,숙제를 잊지 않도록 꼭 해야 해.,miss,forget,skip,forget,2,You should ____.,너는 숙제를 꼭 기억해야 해.,neglect,remember,overlook,remember,2,A: Make sure you don’t forget your homework. B: I will complete it right away. A: You should remember to review your answers. B: Thanks for the reminder!,A: 숙제를 잊지 않도록 꼭 해. B: 바로 할게. A: 너는 답안을 꼭 다시 확인해야 해. B: 당부해줘서 고마워!
"‘should have’를 활용하여 후회 표현을 할 수 있어요.
‘shouldn't have’를 통해 후회의 감정을 표현할 수 있어요.",I ______ for the test.,나는 시험을 위해 더 열심히 공부했어야 했다.,could have studied harder,should have studied harder,would have studied harder,should have studied harder,2,I ______ made that mistake.,나는 그 실수를 하지 말았어야 했다.,couldn't have,shouldn't have,should have,shouldn't have,2,"A: I should have practiced more for the game. B: That's understandable, but you can improve next time. A: I shouldn't have underestimated the opponent. B: Learn from your mistakes.","A: 나는 경기를 위해 더 연습했어야 했다. B: 이해돼, 하지만 다음번에는 더 나아질 수 있어. A: 나는 상대를 과소평가하면 안 됐어. B: 실수에서 배우자."
"기쁨이나 슬픔에 대해 물어보는 표현을 사용할 수 있어요.
You can ask about feelings using 'How are you feeling?'.",A: ___? B: I am excited.,A: 기분이 어때? B: 나는 신나 있어.,Are you feeling well?,How are you feeling?,How do you feel?,How are you feeling?,2,A: ___? B: I feel happy.,A: 지금 기분이 어때? B: 나는 행복해.,How are you feeling right now?,How do you feel right now?,What are you doing right now?,How do you feel right now?,2,A: How are you feeling today? B: I am excited! A: How do you feel after your class? B: I feel relieved.,A: 오늘 기분이 어때? B: 나는 신나 있어! A: 수업 후에 기분이 어때? B: 나는 안도감을 느껴.
"주제에 대해 이야기하는 표현을 사용할 수 있어요.
Let’s talk about ~ 표현을 활용해 주제 소개할 수 있어요.",A: Let’s ___ about our next trip.,우리의 다음 여행에 대해 이야기하자.,discuss,talk,chat,talk,2,A: I’d like to ___ ().,내가 논의하고 싶은 주제야.,explain,discuss,argue,discuss,2,"A: Let's talk about our weekend plans. B: That sounds fun. A: I'd like to discuss our project ideas. B: Sure, I'm excited to hear them.","A: 우리 주말 계획에 대해 이야기하자. B: 재밌겠네. A: 우리 프로젝트 아이디어에 대해 논의하고 싶어. B: 그래, 듣는 게 기대돼."
"기대를 표현하는 다양한 방법을 배워요.
I’m looking forward to ~ 와 같은 표현을 사용하여 기대감을 나타낼 수 있어요.",A: I’m ___ summer vacation.,나는 여름 방학을 기대하고 있어.,excited for,looking forward to,waiting for,looking forward to,2,A: I can’t ___ to summer vacation.,나는 여름 방학을 손꼽아 기다리고 있어.,skip,wait,hate,wait,2,A: I’m looking forward to the school trip. B: That sounds amazing. A: I can’t wait to visit the museum. B: I hope it exceeds your expectations.,A: 나는 학교 소풍을 기대하고 있어. B: 정말 멋지다. A: 박물관을 빨리 보고 싶어. B: 네 기대를 뛰어넘길 바래.
"슬픔, 불만족, 실망의 원인에 대해 묻는 표현을 사용할 수 있어요.
Use expressions like 'Why are you ~' to ask about the cause of sadness, dissatisfaction, or disappointment.",A: Why are you ________?,왜 실망했어요?,angry,disappointed,happy,disappointed,2,A: What made you _______?,무엇이 너를 속상하게 했니?,relaxed,upset,cheerful,upset,2,A: Why are you disappointed today? B: I received some bad news. A: What made you upset about it? B: I lost my wallet.,A: 오늘 왜 실망했어요? B: 나쁜 소식을 들었어요. A: 무엇이 너를 속상하게 했니? B: 지갑을 잃어버렸어요.
"curious about를 사용하여 궁금함을 표현할 수 있어요.
I’m curious about ~ 를 사용하여 궁금한 점을 물어볼 수 있어요.",A: I’m ______ about space exploration.,나는 우주 탐사에 대해 궁금해.,excited,bored,curious,curious,3,A: I ___ what space exploration is.,나는 우주 탐사가 무엇인지 궁금해.,guess,wonder,assume,wonder,2,"A: I’m curious about renewable energy. B: Renewable energy is extremely interesting. A: I wonder what renewable energy is. B: Yes, it is about using natural resources.","A: 나는 재생 에너지에 대해 궁금해. B: 재생 에너지는 정말 흥미로워. A: 재생 에너지가 무엇인지 궁금해. B: 맞아, 자연 자원을 이용하는 거야."
"선호에 대해 묻는 표현을 사용할 수 있어요.
You can ask about preferences using 'Which do you prefer, ...' and similar expressions.","Which do you ___, coffee or tea?",커피와 차 중 어느 것을 선호해요?,like,prefer,choose,prefer,2,"Which one is ___, coffee or tea?",커피와 차 중 어느 쪽이 더 좋아요?,worse,better,equal,better,2,"A: Which do you prefer, juice or soda? B: I believe soda is better. A: Do you like soda more than juice? B: Yes, I definitely prefer soda.","A: 주스와 소다 중 어느 것을 선호해요? B: 저는 소다가 더 좋은 것 같아요. A: 소다가 주스보다 더 좋나요? B: 네, 저는 소다를 더 좋아해요."
"다른 사람의 의견을 물어보는 표현을 사용할 수 있어요.
Use expressions like 'How do you feel about ~' to ask for opinions.",A: How do you feel about ___?,A: 온라인 수업에 대해 어떻게 느끼세요?,traditional classes,online classes,summer classes,online classes,2,A: What do you think of ___?,A: 온라인 수업에 대해 어떻게 생각하세요?,boring classes,online classes,local classes,online classes,2,A: How do you feel about remote learning? B: I think it's a great opportunity to grow. A: What do you think of remote learning? B: I believe it opens new horizons.,A: 원격 학습에 대해 어떻게 느끼세요? B: 저는 이것이 성장할 수 있는 좋은 기회라고 생각해요. A: 원격 학습에 대해 어떻게 생각하세요? B: 새로운 가능성을 열어준다고 믿어요.
"나는 'I can’t stand' 표현을 사용하여 화가 나는 감정을 표현할 수 있어요.
You can express anger using the phrase 'I can’t stand'.",A: I can’t stand ___ people.,나는 무례한 사람들을 참을 수 없어.,kind,rude,noisy,rude,2,A: I’m so upset about ___.,나는 이 일에 대해 너무 화가 나.,them,those,this,this,3,A: I can’t stand crowded places. B: They always make me frustrated. A: This is really infuriating. B: I can’t handle it anymore.,A: 복잡한 장소를 참을 수 없어. B: 항상 나를 짜증나게 해. A: 정말 화가 나. B: 더는 견딜 수 없어.
"궁금증을 표현하는 영어 문장을 만들 수 있어요.
Can you tell me about~를 활용해 궁금증 표현하기",___ your experience?,당신의 경험에 대해 말해줄 수 있나요?,Do you remember,Can you tell me about,How do you say,Can you tell me about,2,I'm ___ to know more about your idea.,당신의 생각에 대해 더 알고 싶어.,excited,curious,bored,curious,2,"A: Can you tell me about your recent trip? B: Sure, I had a wonderful time exploring new places. A: I'm curious to know more about the food you tried. B: It was delicious and full of flavors.","A: 당신의 최근 여행 경험에 대해 말해줄 수 있나요? B: 물론이죠, 새로운 곳을 탐험하는 멋진 시간이었어요. A: 당신이 맛본 음식에 대해 더 알고 싶어. B: 정말 맛있었고 다양한 맛이 있었어요."
"조언 구하기 표현을 사용할 수 있어요.
Can I get your advice on~ 을 활용해 상대에게 조언을 구할 수 있어요.",___ choosing a college?,대학 선택에 관해 조언을 구할 수 있을까요?,Do you think about,Can I get your advice on,Could you share your opinion on,Can I get your advice on,2,___ ()?,무엇을 제안하나요?,How about you advise,What do you suggest,What do you think,What do you suggest,2,"A: Can I get your advice on planning my study schedule? B: Sure, I can help with that. A: What do you suggest (for balancing subjects)?","A: 공부 계획 세우는 것에 대해 조언을 구해도 될까요? B: 물론이죠, 도와줄게요. A: 과목별 균형을 맞추려면 무엇을 제안하나요?"
"‘I’m quite sure ~’를 활용해 자신의 확신을 표현할 수 있어요.
You can express your certainty using ‘I’m quite sure ~’.",I'm quite ___ he will come.,나는 그가 올 것이라고 확신해.,maybe,sure,uncertain,sure,2,I'm ___ that you can succeed.,나는 네가 성공할 수 있다고 확신해.,nervous,doubtful,confident,confident,3,A: I'm quite sure she will arrive soon. B: I hope you're right. A: I'm confident that you can overcome this challenge. B: Thanks! I will try my best.,A: 나는 그녀가 곧 도착할 거라고 확신해. B: 네 말이 맞길 바래. A: 나는 네가 이 도전을 극복할 수 있을 거라고 믿어. B: 고마워! 최선을 다할게.
"충고의 표현을 활용할 수 있어요.
You can give advice using 'If I were you' and similar expressions.","A: ___, I would take a break.","내가 너라면, 휴식을 취하는 게 좋을 거야.",If I was you,If I were you,If you were me,If I were you,2,You ___ take a break.,너는 휴식을 취하는 게 좋을 거야.,should,had better,would,had better,2,"A: If I were you, I would try to relax. B: That's a sensible idea. A: I think that you had better rest early tonight. B: I understand, I'll do that.","A: 내가 너라면, 좀 쉬려고 할 거야. B: 그거 좋은 생각이야. A: 네가 오늘 밤 일찍 쉬는 게 좋을 것 같아. B: 알겠어, 그렇게 할게."
"부가의문문을 활용해 알고 있는지 묻는 문장을 만들 수 있어요.
부가의문문을 이용하여 상대방의 정보를 확인할 수 있어요.","You ______ about climate change, don't you?","너는 기후 변화에 대해 알고 있지, 그렇지 않니?",call about climate change,know about climate change,think about climate change,know about climate change,2,"You ______ climate change, aren't you?","너는 기후 변화에 대해 인식하고 있지, 그렇지 않니?",have heard of,are aware of,know about,are aware of,2,"A: You know about renewable energy, don't you? B: Yes, I do. A: You are aware of its benefits, aren't you? B: Absolutely, I believe it's the future.","A: 너는 재생 에너지에 대해 알고 있지, 그렇지 않니? B: 응, 맞아. A: 너는 그 이점에 대해 인식하고 있지, 그렇지? B: 물론이지, 미래라고 생각해."
"배운 표현을 활용하여 주제에 대해 소개할 수 있어요.
여행 계획을 효과적으로 설명하는 다양한 표현을 사용할 수 있어요.",A: ___ our travel plans.,우리 여행 계획에 대해 이야기해보자.,Let's plan for,Let's talk about,Let's discuss,Let's talk about,2,I want to ___ about our travel plans.,나는 우리 여행 계획에 대해 이야기하고 싶어.,sleep,talk,run,talk,2,A: Let's talk about our upcoming trip. B: Great idea! A: I want to talk about visiting new places. B: That sounds like a wonderful plan.,A: 우리 다가오는 여행에 대해 이야기해보자. B: 좋은 생각이야! A: 새로운 장소를 방문하는 것에 대해 이야기하고 싶어. B: 멋진 계획이야.
"정중한 요청 표현을 사용할 수 있어요.
Do you mind ~를 사용하여 정중하게 요청할 수 있어요.",Do you mind ______ the music?,음악 소리를 줄여줄래?,playing loudly,turning down,turning up,turning down,2,Could I ask you to ______ the music?,음악을 좀 줄여줄래?,raise,turn down,ignore,turn down,2,"A: Do you mind turning down the TV? B: Sure, I'll lower it right away. A: Could I ask you to close the window? B: No problem.","A: TV 소리를 좀 줄여줄래? B: 알겠어, 바로 줄일게. A: 창문을 닫아줄래? B: 문제 없어."
"매료됨을 나타내는 표현을 사용할 수 있어요.
You can express interest with the phrase 'I was fascinated by ~'.",I was _________ by the history of ancient civilizations.,나는 고대 문명의 역사에 매료되었어.,excited,interested,fascinated,fascinated,3,I was _______ by the stunning artwork.,나는 그 놀라운 작품에 감탄했어.,bored,amazed,disappointed,amazed,2,"A: I was fascinated by the mystery of space. B: Wow, that sounds intriguing. A: I was amazed by the vast galaxies. B: The universe really is captivating.","A: 나는 우주의 신비에 매료되었어. B: 와, 정말 흥미롭다. A: 나는 광활한 은하에 감탄했어. B: 우주는 정말 매혹적이야."
"가능성에 대한 정도를 묻는 표현을 사용할 수 있어요.
Is it possible for ~와 같은 표현을 활용하여 가능성 정도를 물어볼 수 있어요.",___ for us to finish the project by Friday?,우리에게 금요일까지 프로젝트를 끝낼 수 있을까?,Is it likely,Is it possible,Could it work,Is it possible,2,Do you think it’s ___ for them to complete the assignment on time?,그들이 제 시간에 과제를 끝낼 수 있을까?,impractical,feasible,possible,feasible,2,"A: Is it possible for us to start the meeting early? B: Yes, I think we can manage it. A: Do you think it’s feasible for everyone to join on time? B: I'm not sure, but we should try our best.","A: 우리 회의를 일찍 시작할 수 있을까? B: 응, 할 수 있을 것 같아. A: 모두가 제 시간에 참여할 수 있는지 생각해봐. B: 잘 모르겠지만, 최선을 다해보자."
"정보를 묻고 답하는 표현을 사용할 수 있어요.
'How ~ be able to ~' 표현을 사용하여 정보를 질문하고 답할 수 있어요.",A: ___ was she able to learn so quickly?,A: 그녀가 어떻게 그렇게 빨리 배울 수 있었나요?,When,How,Why,How,2,A: ___ did she manage to finish the assignment?,A: 그녀가 어떻게 과제를 끝낼 수 있었나요?,What,How,When,How,2,A: How was she able to design the poster so fast? B: I think she practiced a lot. A: How did he manage to complete his project on time? B: He organized his schedule well.,A: 그녀가 어떻게 그렇게 빨리 포스터를 디자인할 수 있었나요? B: 그녀는 많이 연습한 것 같아요. A: 그가 어떻게 제시간에 프로젝트를 완료할 수 있었나요? B: 그는 일정을 잘 정리했어요.
"동의와 이의 여부를 표현할 수 있어요.
Expressing agreement or disagreement using key expressions.",I ______.,나는 동의해요.,disagree,agree,hesitate,agree,2,I ______.,나는 동의하지 않아요.,confirm,disagree,agree,disagree,2,A: I agree that we should start the project soon. B: I disagree because I think we need more time to prepare.,A: 우리 곧 프로젝트를 시작해야 한다는 데 동의해. B: 준비할 시간이 더 필요하다고 생각해서 동의하지 않아.
"자신의 의견을 강조하는 표현을 사용할 수 있어요.
정직함의 중요성을 표현할 수 있어요.",A: I think it’s important to ______.,나는 정직해야 한다고 생각해.,work hard,be honest,eat well,be honest,2,It’s crucial to ______. Don’t you think ______ is important?,정직하게 행동하는 것이 정말 중요해. 정직함은 중요한 것 같지 않아?,be careful,be honest,be noisy,be honest,2,"A: I believe it's essential to be honest. B: That sounds reasonable. A: In fact, it's crucial to be honest. Don't you agree?",A: 나는 정직하는 것이 필수라고 믿어. B: 그 말이 합리적으로 들려. A: 사실 정직해야 하는 것이 정말 중요해. 동의하지?
"Using 'have to' to express obligation.
have to 를 사용하여 의무를 표현할 수 있어요.",You ____ wear a seatbelt.,너는 안전벨트를 매야 해.,can,have to,will,have to,2,You ____ be careful of icy roads.,너는 얼음길에 조심해야 해.,might,must,can,must,2,"A: You have to finish your homework before playing games. B: Okay, I'll do it. A: You must be quiet in the library. B: I understand.",A: 게임하기 전에 숙제를 끝내야 해. B: 알겠어. A: 도서관에서는 조용히 해야 해. B: 알겠어.
"학생들은 'What does ~ mean?'을 사용하여 단어의 의미를 물어볼 수 있어요.
학생들은 'Can you explain'과 같은 표현을 활용하여 설명을 요청할 수 있어요.","A: What does this word ___? B: It means ""to be successful.""",A: 이 단어는 무슨 의미입니까? B: 그것은 '성공한다'는 뜻입니다.,do,mean,say,mean,2,A: Can you ___ the meaning of this word?,A: 이 단어의 의미를 설명해 줄래요?,predict,explain,complain,explain,2,"A: What does this term mean? B: It means ""to achieve great success."" A: Can you describe the meaning clearly? B: Of course, it implies accomplishing goals.","A: 이 용어는 무슨 뜻이에요? B: 그것은 '큰 성공을 거두다'의 의미에요. A: 그 의미를 명확하게 설명해 줄 수 있어요? B: 물론이죠, 목표를 달성한다는 뜻입니다."
"허가 여부 묻는 표현을 사용할 수 있어요.
Do you mind if ~를 활용해 허가를 요청할 수 있어요.",Do you mind if I ___ here?,여기 앉아도 괜찮을까요?,wait,sit,stand,sit,2,May I ___?,내가 앉아도 될까요?,sleep,sit,rest,sit,2,"A: Do you mind if I sit here? B: Not at all, please have a seat. A: May I also open the window? B: Sure, go ahead.","A: 여기 앉아도 될까요? B: 전혀 문제 없어요, 앉으세요. A: 창문도 열어도 될까요? B: 물론이죠, 하세요."
"궁금증을 표현하는 방법을 배워요.
I wonder ~ 와 같은 표현을 사용해 궁금증을 표현할 수 있어요.",I ___ what time the meeting starts.,회의가 몇 시에 시작하는지 궁금해.,think,wonder,ask,wonder,2,Do you ___ what time the meeting starts? I’m curious about what time the meeting starts.,회의가 몇 시에 시작하는지 알고 있어? 정말 궁금해.,think,know,believe,know,2,"A: I wonder what time the meeting starts. B: Maybe it starts at 3 PM. A: Do you know what time it is? B: No, but I'm equally curious.","A: 회의가 몇 시에 시작하는지 궁금해. B: 아마 오후 3시에 시작하겠지. A: 몇 시인지 알고 있어? B: 아니, 나도 정말 궁금해."
"반복 요청하는 표현을 사용할 수 있어요.
You can use 'Could you say that again?' to ask for repetition.",___ you say that again?,다시 한 번 말씀해 주시겠어요?,Would,Could,Can,Could,2,Could you ___ that?,다시 한 번 말씀해 주세요.,remember,echo,repeat,repeat,3,"A: Could you say that again? I didn't catch the details. B: Sure, let me say it one more time: I'll be there at 3 PM.","A: 다시 한 번 말씀해 주시겠어요? 내용을 놓쳤어요. B: 네, 한 번 더 말씀드릴게요: 오후 3시에 뵙겠습니다."
"만족이나 불만족을 묻는 표현을 사용할 수 있어요.
You can ask about satisfaction or dissatisfaction using 'How do you like ()?'",A: How do you ___ your new job? B: I love it!,A: 너의 새 직장은 어때? B: 정말 좋아해!,love,like,enjoy,like,2,A: Do you ___ your lunch break?,A: 점심시간을 즐기니?,like,enjoy,love,enjoy,2,A: How do you like your new phone? B: I love it! A: Are you happy with its performance? B: Absolutely!,A: 너의 새 휴대폰은 어때? B: 정말 좋아해! A: 성능은 만족스러워? B: 당연하지!
"놀람 표현을 영어로 할 수 있어요.
You can express surprise using phrases like 'I'm surprised by how fast time flies.'",I'm ______ by how fast time flies.,나는 시간이 얼마나 빨리 가는지에 놀랐어.,indifferent,surprised,concerned,surprised,2,It’s ______ that the meeting was canceled.,회의가 취소된 것이 충격적이야.,shocking,ordinary,amazing,shocking,1,"A: I'm surprised by how quickly the semester ends. B: Yes, time really flies this year. A: I didn't expect that our sports event would be postponed. B: It's shocking that they rescheduled everything at the last moment.","A: 나는 학기가 얼마나 빨리 끝나는지에 놀랐어. B: 맞아, 올해 시간 정말 빨리 가네. A: 우리 체육 행사가 연기될 줄은 몰랐어. B: 마지막 순간에 일정이 바뀐 게 충격적이야."
"경고와 주의를 전달하는 표현을 사용할 수 있어요.
You can use warning expressions like 'Make sure' to give precautions.",Make sure you ___ the door before leaving.,문을 나가기 전에 문을 꼭 잠그세요.,open,lock,close,lock,2,Be careful not to ___.,조심해서 만지지 마세요.,press,touch,open,touch,2,"A: Make sure you lock the car door before you drive off. B: Sure, and be careful not to leave your belongings inside.","A: 차를 몰기 전에 차 문을 꼭 잠그세요. B: 네, 그리고 소지품을 안에 두지 않도록 조심하세요."
"문장에서 확실성을 표현하는 다양한 방법을 배울 수 있어요.
I have no doubt that ()와 같은 표현을 사용하여 확실성을 나타낼 수 있어요.",___ she will succeed.,나는 의심의 여지없이 그녀가 성공할 것이라고 믿어.,I assume that,I have no doubt that,I believe that,I have no doubt that,2,___ she will succeed.,"나는 확신해, 그녀가 성공할 거야.",I’m surprised that,I’m certain that,I’m mistaken that,I’m certain that,2,"A: I have no doubt that our team will win the championship. B: They have trained hard for this moment. A: I’m confident that victory is just around the corner. B: Absolutely, their effort speaks for itself.","A: 나는 우리 팀이 챔피언십에서 우승할 것이라고 의심의 여지없이 믿어. B: 이번 순간을 위해 열심히 훈련했어. A: 나는 승리가 코앞에 있다고 확신해. B: 정말, 그들의 노력이 모든 것을 증명해."
"나는 'I can’t wait to ~'를 활용해 희망과 기대를 표현할 수 있어요.
Express hope and anticipation using 'I can’t wait to ()'.",I can’t wait to _____ my family again.,나는 다시 가족을 만나는 날을 간절히 기다리고 있어.,meet,see,visit,see,2,I'm _____ to see my family again.,나는 가족을 다시 만날 생각에 들떠 있어.,excited,looking forward,waiting,looking forward,2,"A: I can’t wait to start the new project. B: I know, it’s really exciting! A: I'm looking forward to learning so much from it. B: Same here, let's do our best.","A: 새로운 프로젝트를 시작할 날이 빨리 왔으면 좋겠어. B: 정말 기대돼! A: 배울 것이 많을 생각에 설레. B: 응, 우리 최선을 다하자."
"무언가를 잊지 않도록 상기시키는 표현을 사용할 수 있어요.
You can remind someone using expressions like 'Don't forget to ...'.",Don't forget to ___ your ID card.,신분증을 가져오는 것을 잊지 마세요.,ignore,bring,remove,bring,2,Remember to ___ your homework.,숙제를 확인하는 것을 기억하세요.,skip,check,neglect,check,2,"A: Don't forget to bring your library card. B: Sure, I'll bring it tonight. A: Remember to check your emails. B: I will check them after dinner.","A: 도서관 카드를 가져오는 것을 잊지 마세요. B: 네, 오늘 저녁에 가져갈게요. A: 이메일을 확인하는 것을 기억하세요. B: 저녁 식사 후에 확인할게요."
"가능성 정도를 표현하는 데 사용되는 표현을 사용할 수 있어요.
Can express degree of possibility using 'likely'.",It is ___ that it will rain tomorrow.,내일 비가 올 가능성이 있어요.,impossible,likely,certain,likely,2,It’s ___ that we will have a picnic.,우리에게 소풍 갈 가능성이 있어요.,possible,certain,likely,possible,1,A: It is likely that I will travel next month. B: Really? That's exciting. A: And it's possible that my family will join me. B: That sounds like a wonderful adventure.,A: 내달 여행을 할 가능성이 있어요. B: 정말? 신나겠다. A: 그리고 우리 가족이 함께 할 수도 있어요. B: 정말 멋진 모험 같아.
"불평 표현을 사용할 수 있어요.
You can use expressions like 'I’m not happy about ...' to express complaints.",I’m not happy about the ___ here.,여기 서비스에 대해 불만을 가지고 있어요.,ambience,service,price,service,2,I want to complain about ___ .,나는 지연에 대해 불평하고 싶어.,the scenery,the delay,the dessert,the delay,2,A: I'm not happy about the noise in the restaurant. B: I understand your frustration. A: I want to complain about the long wait. B: I think you should speak to the manager.,A: 식당의 소음이 마음에 들지 않아. B: 너의 불만을 이해해. A: 긴 대기에 대해 불평하고 싶어. B: 매니저에게 이야기하는 게 좋을 것 같아.
"다양한 표현을 활용해 칭찬에 응답할 수 있어요.
You can respond to compliments using various expressions.",A: You did a ___ job! B: I’m glad you like it.,A: 너 정말 잘했어! B: 네가 좋아해서 기뻐.,good,great,fine,great,2,A: I’m ___ you like it. B: Thanks!,A: 네가 좋아해서 행복해. B: 고마워!,sad,happy,tired,happy,2,A: You really impressed everyone with your work! B: I'm thrilled that you noticed. A: Keep up the excellent work. B: Your compliments mean a lot to me.,A: 너의 작업으로 모두를 감동시켰어! B: 네가 알아줘서 정말 기뻐. A: 계속 멋진 작업을 해봐. B: 네 칭찬이 정말 큰 의미가 있어.
"자신의 의도를 물어볼 수 있어요.
You can ask about intentions using 'Are you thinking of ()?'.",Are you thinking of ______ this summer?,이번 여름에 여행할 생각이 있나요?,shopping,traveling,swimming,traveling,2,Will you ______?,여행할 거예요?,swim,travel,study,travel,2,"A: Are you thinking of cooking dinner tonight? B: No, I'm not. A: Will you cook Italian food? B: Yes, I will.","A: 오늘 밤 저녁 준비할 생각이 있나요? B: 아니요, 없어요. A: 이탈리안 요리 준비할 거예요? B: 네, 할 거예요."
"be supposed to ()를 활용하여 도덕적 의무 표현하기.
We are supposed to, must, should 등을 사용하여 도덕적 의무를 표현할 수 있어요.",We are supposed to ____.,우리는 재활용해야 해.,return,recycle,replay,recycle,2,We must ____.,우리는 재활용해야 해.,remove,recycle,regrett,recycle,2,A: We are supposed to save water. B: That’s right! A: We must conserve it. B: Absolutely.,A: 우리는 물을 절약해야 해. B: 맞아! A: 우리 그것을 보존해야 해. B: 물론이야.
"이해 상태를 표현하는 'It isn’t clear to me'를 사용할 수 있어요.
이해하지 못했을 때 'I don’t understand'를 사용하여 도움을 요청할 수 있어요.",A: ___ how this works. B: Let's figure it out together.,이게 어떻게 작동하는지 잘 모르겠어. 함께 해결해보자.,It works well,It isn’t clear to me,I know clearly,It isn’t clear to me,2,A: ___ . B: Let me explain.,나 이해가 안 돼. 내가 설명해줄게.,I get it,I don't understand,I understand,I don't understand,2,A: I'm not sure how this works. B: Let's explore the solution together. A: I don't quite understand this part. B: I'll try to clarify it for you.,A: 이게 어떻게 작동하는지 확실하지 않아. B: 같이 해법을 찾아보자. A: 이 부분이 잘 이해가 안 돼. B: 내가 좀 더 설명해줄게.
"설명 요청하는 표현을 사용할 수 있어요.
You can request explanations using expressions like 'Could you explain how to solve this problem?'","A: Could you explain how to ___? B: Sure, let me show you.",이 문제를 해결하는 방법을 설명해줄 수 있나요?,fix this problem,solve this problem,answer this problem,solve this problem,2,A: Can you tell me how to ___? B: Of course.,이 문제를 해결하는 방법을 물어보는 표현.,solve this problem,ignore this problem,discuss this problem,solve this problem,1,"A: Could you explain how to solve the equation? B: Sure, I'll guide you. A: Can you tell me how to solve the equation? B: Of course.","A: 방정식을 푸는 방법을 설명해줄 수 있나요? B: 물론이죠, 제가 알려줄게요. A: 방정식을 푸는 방법을 말해줄 수 있나요? B: 당연하죠."
"상기시켜주는 표현을 사용할 수 있어요.
Don't forget to ()를 활용하여 상기시켜 줄 수 있어요.",A: Don’t forget to ____ your homework. B: Thanks for reminding me.,숙제를 가져오는 것을 잊지 마세요. 고마워요.,take,bring,get,bring,2,A: Make sure to ____ your homework. B: Got it.,숙제를 가져오는 것을 확실히 하세요. 알겠어요.,forget,take,bring,bring,3,A: Don't forget to check your assignment. B: I appreciate the reminder. A: Make sure to complete it today. B: Sure thing.,A: 숙제 확인하는 거 잊지 마세요. B: 상기시켜줘서 고마워요. A: 오늘 꼭 끝내도록 하세요. B: 알겠습니다.
"상대방에 대한 희망을 표현하는 문장을 사용할 수 있어요.
You can express hope for someone using 'hope you can'.",I hope you can _____ your goals.,네가 네 목표를 달성할 수 있기를 바란다.,avoid,achieve,accept,achieve,2,I hope you ______ overcome your challenges.,네가 어려움을 극복할 수 있기를 바란다.,should,are able to,must,are able to,2,"A: I hope you can finish your homework on time. B: Thanks, I will try my best. A: I wish you could relax a bit after a long day. B: That sounds like a good idea.","A: 네가 숙제를 제시간에 끝낼 수 있기를 바란다. B: 고마워, 최선을 다할게. A: 긴 하루 후에 좀 더 쉴 수 있기를 바란다. B: 좋은 생각이야."
"음식 주문 시, 여기서 먹을지 아니면 포장할지 물어보고 대답할 수 있어요.
You can ask and answer whether an order is for here or to go.","A: Is it for here or ___? B: It’s for here, please.",여기서 먹을 건지 아니면 포장할 건지 물어보는 표현이에요.,for here,to go,dine in,to go,2,A: Are you ___ or taking out? B: I’ll dine in.,식당에서 먹을지 아니면 포장할 건지 물어보는 표현이에요.,dining in,ordering in,eating out,dining in,1,"A: Would you like to eat in or have it boxed? B: I’ll have it boxed, please. A: Do you want to dine in or get it to go? B: I prefer to dine in, thank you.","A: 여기서 드실 건가요 아니면 포장해 드릴까요? B: 포장해 주세요. A: 식당에서 드실 건가요 아니면 포장해서 드실 건가요? B: 식당에서 먹겠습니다, 감사합니다."
