학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"'would like to' 표현을 사용하여 원하는 것에 대해 묻고 답할 수 있어요.
상대방에게 먹거나 하고 싶은 일을 물어볼 수 있어요.",A: What ______ to eat?,A: 뭐 먹고 싶어?,do you want to,would you like to,can you,would you like to,2,A: What do you ______ eat?,A: 너는 무엇을 먹고 싶어?,plan to,want to,would like to,want to,2,A: What would you like to drink? B: I’d like to have lemonade. A: What do you want to do after school? B: I want to play soccer.,A: 뭐 마시고 싶어? B: 레모네이드를 마시고 싶어. A: 방과 후에 뭐 하고 싶어? B: 축구하고 싶어.
"특정 주제나 사안에 대한 의견을 묻고 답하는 표현을 익힙니다.
Learn to ask and answer opinions using 'think'.",A: What do you _____ about this movie?,A: 이 영화에 대해 어떻게 생각해?,believe,think,feel,think,2,"B: _____, it seemed very profound.","B: 내 생각에는, 그것은 매우 의미 있었어.",as a result,in my opinion,for example,in my opinion,2,"A: What do you think about the new game? B: I think it’s exciting. A: How do you feel about the changes? B: In my opinion, they are brilliant.","A: 새 게임에 대해 어떻게 생각해? B: 나는 그것이 신난다고 생각해. A: 변화에 대해 어떻게 느껴? B: 내 생각에는, 변화가 멋지다고 봐."
"과거에 한 일을 질문하고 답할 수 있어요.
Can ask and answer questions about past activities.",B: I ___ to the park.,B: 나는 공원에 갔어.,go,went,run,went,2,A: How did you ___ your day?,A: 너는 하루를 어떻게 보냈어?,spend,send,spare,spend,1,A: What did you do last night? B: I watched a movie. A: How did you spend your evening? B: I enjoyed a quiet dinner.,A: 어젯밤에 뭐했어? B: 나는 영화를 봤어. A: 저녁 시간을 어떻게 보냈어? B: 나는 조용한 저녁 식사를 즐겼어.
"자기소개와 인사를 할 수 있어요.
You can introduce yourself and greet others.","A: ___, I’m Sarah. I’m a student. B: Nice to meet you.","안녕, 나는 Sarah야. 나는 학생이야. 만나서 반가워.",Goodbye,Hello,Welcome,Hello,2,"A: Hi, I’m John. I’m 13. B: It’s nice to meet you. A: ___, my name is Mike. I’m 14. B: Nice meeting you, too.","안녕, 나는 John이야. 13살이야. 만나서 반가워. A: ___, 내 이름은 Mike야. 14살이야. B: 나도 만나서 반가워.",Nice to see you,Great to see you,Good to see you,Good to see you,3,"A: Hello, I’m Emily. I’m a student. B: Nice to meet you. A: Hi, I’m Emily. I’m excited to join. B: Nice meeting you too.","A: 안녕, 나는 에밀리야. 나는 학생이야. B: 만나서 반가워. A: 안녕, 나는 에밀리야. 참여하게 되어 기뻐. B: 나도 만나서 반가워."
"경고하기 표현을 사용할 수 있어요.
Be careful와 Look out! 같은 표현을 사용하여 주의를 줄 수 있어요.","A: ______. The floor is wet. B: Oh, thank you.",A: 조심해. 바닥이 젖었어. B: 고마워.,Hurry up,Be careful,Slowly,Be careful,2,A: ______! B: Thanks for letting me know.,A: 조심해! B: 알려줘서 고마워.,Turn around,Look out,Step aside,Look out,2,"A: Be careful; the floor looks slippery. B: Oh, thanks for the warning! A: Look out in the corridor! B: I appreciate your care.",A: 조심해; 바닥이 미끄러워 보여. B: 경고해줘서 고마워! A: 복도에서 조심해! B: 너의 주의에 감사해.
"Can you와 같은 표현을 사용하여 도움을 요청할 수 있어요.
도움 요청에 대해 긍정 또는 부정으로 답할 수 있어요.",A: Can you ___ the window?,창문을 열어줄 수 있어?,close,open,lock,open,2,A: Could you ___ me carry this bag?,이 가방을 나르는 것을 도와줄 수 있니?,assist,support,help,help,3,"A: Can you fix the door? B: Sure, I can do that. A: Could you help me set up the meeting room? B: I wish I could, but I'm currently busy.","A: 문을 고쳐줄 수 있어? B: 물론이지. A: 회의실을 세팅하는 것을 도와줄 수 있겠어? B: 도와주고 싶지만, 지금은 좀 바빠."
"미래 계획이나 예정된 일을 묻고 답할 수 있어요.
be going to를 사용하여 미래의 행동 계획을 나타낼 수 있어요.",A: What are you ________ do in the summer? B: I’m going to travel.,A: 여름에 무엇을 할 거야? B: 나는 여행을 갈 거야.,will,going to,planning to,going to,2,A: What are you __________ do in Korea? B: I’m planning to learn Korean.,A: 한국에서 무엇을 할 예정이야? B: 나는 한국어를 배울 예정이야.,want to,planning to,going to,planning to,2,A: What are you going to do this weekend? B: I’m going to visit my uncle. A: What are you planning to do tomorrow? B: I’m planning to join a soccer game.,A: 이번 주말에 뭐 할 거야? B: 나는 삼촌을 방문할 거야. A: 내일은 뭐 할 예정이야? B: 나는 축구 경기에 참여할 예정이야.
"숫자와 관련된 정보를 묻는 표현을 사용할 수 있어요.
나이, 숫자 등 정보를 묻고 답할 수 있어요.",A: ___ is your brother?,너의 형제는 몇 살이니?,How tall,How old,How much,How old,2,A: ___ did the movie run?,그 영화는 얼마나 오래 상영되었니?,How many,How long,How tall,How long,2,A: How old is your sister? B: She is 12 years old. A: How long did the concert last? B: It lasted 3 hours.,A: 너의 여동생은 몇 살이니? B: 그녀는 12살이야. A: 콘서트는 얼마나 오래 지속되었니? B: 3시간 동안 진행되었어.
"부가 의문문을 사용하여 상대방의 의견이나 사실을 확인할 수 있어요.
You can confirm opinions or facts using tag questions.","You like ice cream, ___?","너는 아이스크림을 좋아하지, 그렇지?",aren't you,don't you,isn't it,don't you,2,"You know how to ___, don't you?","너는 요리할 줄 알지, 그렇지?",dance,cook,sing,cook,2,"A: You enjoy playing soccer, don't you? B: Yes, I do. A: You know how to dribble, don't you? B: Absolutely, I do.","A: 너는 축구하는 것을 즐기지, 그렇지? B: 응, 즐겨. A: 네가 드리블하는 법을 알지, 그렇지? B: 맞아, 확실히 알아."
"걱정을 표현하는 표현을 사용할 수 있어요.
I can express worry using phrases like 'I'm worried about'.","B: Yeah, I’m __________.","그래, 나 그거에 대해 걱정하고 있어.",excited about it,worried about it,ready for it,worried about it,2,B: I’m really __________ about it.,정말로 그것에 대해 걱정하고 있어.,concerned,happy,calm,concerned,1,"A: There is a difficult assignment next week. B: Yeah, I’m worried about it. A: I think the challenge might increase soon. B: I’m afraid of the unexpected outcomes.","A: 다음 주에 어려운 과제가 있어. B: 응, 그거 때문에 걱정하고 있어. A: 도전이 곧 더 어려워질 것 같아. B: 예상치 못한 결과가 두려워."
"놀람을 표현하는 다양한 방법을 배울 수 있어요.
Learn to express surprise using expressions like 'Wow! That's surprising!'.",B: ___ That’s surprising!,B: 와! 정말 놀랍다!,Awesome!,Wow!,Great!,Wow!,2,A: ___ just happened.,A: 방금 일이 일어났어.,That,It,Here,It,2,A: He solved the mystery. B: Wow! That's surprising! A: Something extraordinary just happened. B: Really? That's incredible!,A: 그는 수수께끼를 풀었어. B: 와! 정말 놀랍다! A: 대단한 일이 방금 일어났어. B: 정말? 믿을 수 없을 정도야.
"사람을 소개하는 표현을 사용할 수 있어요.
This is my friend, ()와 같은 표현을 사용해 사람을 소개할 수 있어요.","___ is my friend, Emily.","이쪽은 내 친구, Emily야.",That,This,Those,This,2,"A: Let me ___ my friend, Emily.",내 친구 Emily를 소개할게.,introduces,introduce,intro,introduce,2,"A: This is my classmate, Sarah. B: Great to meet you, Sarah. A: Let me introduce my classmate, Mark. B: Hey, Mark, good to see you.","A: 이쪽은 내 반 친구, Sarah야. B: Sarah야, 반가워. A: 내 반 친구 Mark를 소개할게. B: Mark, 안녕 반가워."
"일상생활에 관해 이야기할 수 있어요.
단순 현재시제를 사용하여 일상생활에 대해 묻고 대답할 수 있어요.",B: I usually do my homework and watch ___.,나는 보통 숙제를 하고 TV를 본다.,books,TV,radio,TV,2,B: I often ___ and watch TV.,나는 자주 숙제를 하고 TV를 본다.,eat breakfast,do my homework,go shopping,do my homework,2,A: What do you do after school? B: I usually do my homework and watch TV. A: What's your daily routine? B: I often do my homework and watch TV.,A: 방과 후에 뭐해? B: 나는 보통 숙제를 하고 TV를 봐. A: 너의 일상은 어때? B: 나는 자주 숙제를 하고 TV를 봐.
"favorite와 like와 같은 표현을 사용하여 좋아하는 것을 묻고 답할 수 있어요.
You can ask and answer about your favorite things using expressions like favorite and like.",A: What is your ___ subject? B: My ___ subject is math.,A: 너의 좋아하는 과목은 무엇이니? B: 나의 좋아하는 과목은 math야.,ordinary,favorite,boring,favorite,2,A: What do you ___ the most?,A: 너는 무엇을 가장 좋아하니?,hate,like,prefer,like,2,A: What is your favorite food? B: My favorite food is pizza. A: What do you like the most? B: I really like chocolates.,A: 너의 좋아하는 음식은 무엇이니? B: 나의 좋아하는 음식은 피자야. A: 너는 무엇을 가장 좋아하니? B: 나는 초콜릿을 정말 좋아해.
"도움 요청의 표현을 사용할 수 있어요.
영어로 도움을 요청하고 응답할 수 있어요.",A: Can you ___ me with my homework?,A: 내 숙제 좀 도와줄 수 있어?,teach,help,carry,help,2,A: Could you ___?,A: 내 숙제 좀 도와줄 수 있어?,explain the lesson,help me with my homework,cook dinner,help me with my homework,2,A: Can you help me with my math problems? B: Sure. A: Could you help me with my math problems? B: Of course. A: Would you mind helping me with my math problems? B: Not at all.,A: 내 수학 문제 좀 도와줄 수 있어? B: 물론이지. A: 내 수학 문제 좀 도와줄래? B: 당연하지. A: 내 수학 문제 좀 도와줄 수 있을까? B: 전혀 문제없어.
"동사의 과거형을 사용하여 과거에 했던 일을 묻고 답할 수 있어요.
과거 시제의 표현인 'what did you do'와 'how did you spend'를 활용할 수 있어요.",___ did you do yesterday?,어제 너는 무엇을 했니?,Who,What,When,What,2,A: How did you ___ your day?,어떻게 하루를 보냈니?,jump,spend,drive,spend,2,A: What did you do yesterday? B: I visited a museum. A: How did you spend your afternoon? B: I read a novel.,A: 어제 뭐 했어? B: 나는 박물관에 갔어. A: 오후를 어떻게 보냈어? B: 나는 소설을 읽었어.
"의견을 묻고 답할 수 있어요.
What do you think about ()?와 같은 표현으로 의견을 묻고 답할 수 있어요.",A: What do you think about _____? B: It’s really interesting.,이 책에 대해 어떻게 생각해?,that movie,this book,your idea,this book,2,"A: What's your opinion on _____? B: In my opinion, it's great.",이 책에 대해 네 의견은 어때?,this restaurant,this book,that car,this book,2,"A: How do you feel about this novel? B: It's quite captivating. A: What's your opinion on this novel? B: In my opinion, it's superb.",A: 이 소설에 대해 어떻게 생각해? B: 꽤 매력적이야. A: 이 소설에 대해 네 의견은 어때? B: 내 생각에는 정말 훌륭해.
"관심사에 대해 묻고 답할 수 있어요.
Using expressions like 'What are you interested in?' to talk about interests.",A: What are you ___ in?,A: 무엇에 관심이 있나요?,curious,interested,excited,interested,2,A: What do you ___ learning about?,A: 무엇을 배우는 것을 즐기나요?,dislike,enjoy,ignore,enjoy,2,A: What are you interested in? B: I’m really into sports. A: What do you enjoy learning about? B: I enjoy learning about science.,A: 너는 무엇에 관심이 있니? B: 나는 스포츠에 정말 관심이 있어. A: 무엇을 배우는 것을 즐기니? B: 나는 과학 배우는 것을 즐겨.
"물건의 가격을 물어보고 대답할 수 있어요.
You can ask and answer about the price of items.",A: ___ are these shoes? B: They’re 50 dollars.,A: 이 신발은 얼마예요? B: 50달러입니다.,How many,How much,How long,How much,2,A: ___ of these shoes? B: They cost 50 dollars.,A: 이 신발 가격은 얼마예요? B: 50달러입니다.,How many,What's the price,How much,What's the price,2,A: How much are these sneakers? B: They’re 50 dollars. A: What's the price of these sneakers? B: They cost 50 dollars.,A: 이 운동화는 얼마예요? B: 50달러예요. A: 이 운동화 가격은 얼마예요? B: 50달러입니다.
"상대방의 안부를 묻는 다양한 표현을 사용할 수 있어요.
How are you doing?와 같은 안부 표현을 익힐 수 있어요.",___ are you doing?,어떻게 지내고 있어?,What,How,Who,How,2,A: How’s it ___?,A: 어떻게 지내고 있어?,doing,there,going,going,3,"A: How are you doing today? B: I'm doing great, thanks! A: How’s it going on your end? B: Really well, thank you for asking!","A: 오늘 어떻게 지내고 있어? B: 난 아주 잘 지내, 고마워! A: 너는 어떻게 지내고 있어? B: 정말 잘 지내, 물어봐줘서 고마워!"
"favorite을 사용하여 상대방의 선호를 물어볼 수 있어요.
좋아하는 색상에 대해 질문할 수 있어요.",A: What’s your ______ color?,A: 네가 가장 좋아하는 색깔은 무엇이니?,ordinary,favorite,typical,favorite,2,A: Which ______ do you like the most?,A: 네가 가장 좋아하는 색깔은 무엇이니?,number,sound,color,color,3,"A: What’s your favorite color? B: I really like blue. A: Which color do you prefer the most? B: Blue, definitely!",A: 네가 가장 좋아하는 색깔은 무엇이니? B: 나는 파란색을 정말 좋아해. A: 가장 선호하는 색깔이 뭐니? B: 당연히 파란색이야.
"다양한 표현으로 도움을 제안할 수 있어요.
You can offer help using various expressions.","A: Can I ___ you a hand? B: Sure, thanks.","A: 제가 도움을 드릴까요? B: 네, 감사합니다.",lend,give,offer,give,2,"A: Do you ___ any help? B: That would be great, thanks.",A: 도움이 필요해? B: 정말 고마워.,ask,need,want,need,2,"A: Can I assist you with that? B: Sure, I appreciate it. A: Would you like some support? B: Yes, please.","A: 제가 그 일을 도와드릴까요? B: 네, 감사합니다. A: 도움이 필요하세요? B: 네, 부탁드립니다."
"음식을 권하는 표현을 사용할 수 있어요.
Would you like some ()?와 같은 표현으로 음식을 권할 수 있어요.","A: Would you like some ___? B: Yes, please. / No, thanks.","A: 차 좀 드실래요? B: 네, 부탁해요. / 아니요, 고맙습니다.",juice,tea,coffee,tea,2,"A: Do you want some ___? B: Sure, I’d like that.","A: 음식 좀 드실래요? B: 네, 좋아요.",water,tea,soda,tea,2,"A: Would you like some coffee? B: No, thanks. A: Do you want some coffee? B: Sure, I’d like that.","A: 커피 좀 드실래요? B: 아니요, 고맙습니다. A: 커피 좀 드실래요? B: 네, 좋아요."
"상황이나 상태를 진술하는 표현을 사용할 수 있어요.
There are ()와 같은 표현으로 상황이나 상태를 진술할 수 있어요.",A: There ___ many people in the park.,공원에는 많은 사람들이 있어요.,is,are,be,are,2,A: You can ___ a magnificent statue in the plaza.,광장에서 멋진 동상을 볼 수 있어요.,hear,see,touch,see,2,"A: There are several books on the shelf. B: Wow, the shelf looks full! A: There is a colorful painting in the corridor. B: I can see the painting clearly.","A: 선반에 책이 여러 권 있어요. B: 와, 선반이 꽉 차 있네요! A: 복도에 다채로운 그림이 있어요. B: 그 그림이 또렷이 보여요."
"좋아하는 것을 말할 수 있어요.
You can express what you enjoy using expressions like 'I enjoy ()'.",A: I ____ painting.,나는 그림 그리기를 즐겨.,love,enjoy,prefer,enjoy,2,A: I ____ painting.,나는 그림 그리기를 좋아해.,hate,like,admire,like,2,A: I enjoy swimming. B: That's awesome! A: I love dancing. B: Really? Let's dance together.,A: 나는 수영을 즐겨. B: 멋지다! A: 나는 춤추는 걸 좋아해. B: 정말? 같이 춤추자.
"원하는 것을 물어보는 표현을 사용할 수 있어요.
Which () do you want to ()?와 같은 표현으로 원하는 것을 물어볼 수 있어요.",A: Which book do you want to ____? B: I want to read this one.,어떤 책을 읽고 싶니?,buy,read,see,read,2,A: What do you want to ____?,무엇을 읽고 싶니?,sleep,read,eat,read,2,A: Which movie do you want to watch? B: I want to watch this one. A: What do you want to experience? B: I’d like to experience a new adventure.,A: 어느 영화를 보고 싶어? B: 이 영화를 보고 싶어. A: 무엇을 경험하고 싶어? B: 새로운 모험을 경험하고 싶어.
"걱정이나 두려움을 다양한 표현으로 나타낼 수 있어요.
I’m worried about처럼 걱정을 표현하는 방법을 배울 수 있어요.",I’m ____ about my test.,내 시험에 대해 걱정하고 있어.,nervous,worried,excited,worried,2,I’m ____ of spiders.,나는 거미가 무서워.,scared,afraid,concerned,afraid,2,"A: I’m worried about my presentation. B: Don’t worry, you’ll ace it. A: I’m afraid of making mistakes on stage. B: You’ve prepared well.","A: 내 발표가 걱정돼. B: 걱정 마, 잘 할 거야. A: 무대에서 실수할까 봐 무서워. B: 네가 열심히 준비했잖아."
"소개하는 표현을 사용할 수 있어요.
Use the pattern 'This is ~' to introduce someone.","___ Anna, my friend. I'm a student. My name is Anna. Nice to meet you.",이 사람은 내 친구야. 나는 학생이야. 내 이름은 Anna야. 만나서 반가워.,That is,This is,These are,This is,2,B: ___.,B: 만나서 반가워.,Goodbye,Nice to meet you,Hello,Nice to meet you,2,"A: This is my colleague, my friend. I'm an engineer. My name is Alex. Pleased to meet you. B: Hi, Alex! Glad to meet you too.","A: 이 사람은 내 동료이자 친구야. 나는 엔지니어야. 내 이름은 Alex야. 만나서 반가워. B: 안녕, Alex! 나도 만나서 반가워."
"현재진행형을 사용해 행동을 묘사할 수 있어요.
You can describe actions using the present continuous tense.",He is ______ a book.,그는 책을 읽고 있어요.,eating,reading,writing,reading,2,I ______ walking fast.,나는 빠르게 걷고 있어요.,are,is,am,am,3,"A: He is painting a picture. B: Wow, he is really focused on it!","A: 그는 그림을 그리고 있어요. B: 와, 정말 집중하고 있네요!"
"여행 소감을 묻고 답하는 표현을 사용할 수 있어요.
How was ~ 등의 표현을 사용하여 경험에 대한 소감을 묻고 답할 수 있어요.",A: ___ your trip? B: It was amazing.,A: 여행은 어땠어? B: 정말 대단했어.,How did,How was,How is,How was,2,A: ___ you like your trip? B: It was really enjoyable.,A: 여행은 어떠셨어요? B: 정말 즐거웠어요.,How do,How was,How did,How did,3,A: How was your vacation? B: It was incredible. A: How did you like the local cuisine? B: I loved every bite.,A: 휴가는 어땠어? B: 정말 멋졌어. A: 현지 음식은 어땠어? B: 한 입 한 입 다 마음에 들었어.
"’be interested in ~’를 활용해 관심을 표현할 수 있어요.
자신의 관심사를 ‘be interested in ~’로 표현할 수 있어요.",A: Are you ______ in music?,당신은 음악에 관심이 있나요?,curious,interested,excited,interested,2,"B: Yes, I ______ playing soccer.","B: 네, 축구하는 것을 즐겨요.",like,enjoy,dislike,enjoy,2,"A: Are you interested in reading novels? B: I’m interested in reading science fiction. A: Do you like mystery novels? B: Yes, I enjoy mystery novels.","A: 소설 읽는 데 관심 있어? B: 나는 공상과학 소설 읽는 데 관심 있어. A: 미스터리 소설 좋아해? B: 응, 미스터리 소설을 즐겨해."
"능력을 표현하는 방법을 배워요.
‘be good at ~’를 사용해 자신의 능력을 표현할 수 있어요.",She is good at ____. ,그녀는 그림 그리는 것을 잘해요.,reading,swimming,drawing,drawing,3,Are you good at ____? ,너는 그림 그리는 것을 잘해?,cooking,drawing,dancing,drawing,2,"A: He is good at reading. B: Really? I think I'm good at reading too. A: Are you good at drawing? B: Yes, I'm great at drawing.","A: 그는 독서를 잘해. B: 정말? 나도 독서를 잘하는 것 같아. A: 너는 그림 그리는 것을 잘해? B: 응, 나는 그림 그리는 것을 아주 잘해."
"걱정을 표현할 수 있어요.
You can express your worry using 'I’m worried about ~'.",I’m worried about ___.,내일 시험에 대해 걱정하고 있어.,a game tomorrow,the test tomorrow,the party tomorrow,the test tomorrow,2,A: I’m ___ about the party.,A: 나는 파티에 대해 걱정하고 있어.,concerned,excited,indifferent,concerned,1,"A: I’m worried about the project deadline. B: I’m concerned about the meeting today. A: Are you worried about finishing on time? B: Yes, I am.","A: 난 프로젝트 마감일이 걱정돼. B: 오늘 회의가 걱정되네. A: 시간 내에 끝낼 수 있을까 걱정해? B: 응, 그래."
"위치에 대해 묻고 답하는 표현을 사용할 수 있어요.
Using 'Where is/are ~' to ask and answer questions about location.",A: ___ is the bank? B: The bank is next to the supermarket.,은행이 어디에 있나요? 은행은 슈퍼마켓 옆에 있어요.,How,When,Where,Where,3,A: Where ____ the chairs? B: They are on the left side.,의자들이 어디에 있나요? 의자들은 왼쪽에 있어요.,am,are,is,are,2,A: Where is the post office? B: The post office is across from the park. A: Where are the benches? B: They are near the fountain.,A: 우체국이 어디에 있나요? B: 우체국은 공원 맞은편에 있어요. A: 벤치들이 어디에 있나요? B: 벤치들은 분수대 근처에 있어요.
"요청 표현을 사용할 수 있어요.
You can make requests using 'can you' expressions.",A: Can you ____ me with my homework? B: Of course.,A: 내 숙제 도와줄래? B: 물론이지.,ignore,help,teach,help,2,"A: Could you ____? B: Sure, I can. A: Will you ____? B: No problem.",A: 도와줄 수 있어? B: 물론이지. A: 도와줄래? B: 문제 없어.,run,help,sleep,help,2,A: Can you help me find my book? B: Of course. A: Could you check the shelf? B: No problem.,A: 내 책 찾는 거 도와줄 수 있어? B: 물론이지. A: 선반 좀 확인해줄래? B: 문제 없어.
"안부를 묻고 답할 수 있어요.
Use 'How are you ~' expressions to ask and answer greetings.",A: How are you ___? B: Great.,A: 어떻게 지내고 있어? B: 좋아.,going,doing,feeling,doing,2,A: How's everything going? B: I've been ___.,A: 모든 일이 어떻게 진행되고 있어? B: 난 잘 지내고 있어.,tired,sick,well,well,3,A: How are you doing? B: I'm doing great. A: How's everything going? B: I've been well.,A: 어떻게 지내고 있어? B: 난 정말 잘 지내. A: 모든 일이 어떻게 진행되고 있어? B: 난 잘 지내고 있어.
"만족에 대해 묻는 표현을 사용할 수 있어요.
You can ask about satisfaction using 'Are you ~' expressions.",Are you _____ with your new job?,너의 새 직장에 만족하니?,excited,happy,sad,happy,2,How do you ____ about your new school?,새 학교에 대해 어떻게 느끼니?,love,feel,think,feel,2,"A: Are you happy with your new computer? B: Yes, it’s fantastic. A: How do you feel about your new classes? B: I feel great.","A: 새 컴퓨터에 만족하니? B: 응, 정말 환상적이야. A: 새 수업들에 대해 어떻게 느끼니? B: 기분이 좋아."
"관심에 대해 물어볼 수 있어요.
Using 'Is/Are ~ interested in ~', you can ask about someone's interests.","A: Are you ___ in music? B: Yes, I’m interested in playing the piano.","너는 음악에 관심이 있니? 응, 나는 피아노 치는 것에 관심이 있어.",excited,interested,curious,interested,2,A: Is he ___ in drawing?,그는 그림 그리기에 관심이 있니?,bored,interested,tired,interested,2,"A: Are you interested in sports? B: Yes, I'm interested in playing basketball. A: Is he interested in cooking? B: Yes, he really enjoys cooking.","A: 너는 스포츠에 관심이 있니? B: 응, 나는 농구하는 것에 관심이 있어. A: 그는 요리에 관심이 있니? B: 응, 그는 요리를 정말 좋아해."
"제안과 권유 표현을 사용할 수 있어요.
You can use 'Why don’t you ~' to make suggestions and recommendations.",A: Why don't you _______? B: Sounds good.,A: 왜 클럽에 가입하지 않아? B: 좋아.,visit the park,join the club,read a book,join the club,2,A: Would you like to _______?,A: 클럽에 가입할래요?,join the club,watch a movie,go jogging,join the club,1,A: How about trying a new art class? B: That sounds interesting. A: Why don't you sign up for it? B: Great idea!,A: 새로운 미술 수업을 들어보는 건 어때? B: 흥미로운데. A: 신청해 보는 건 어때? B: 좋은 생각이야!
"음식을 권하는 표현을 사용할 수 있어요.
Would you like some ~ 와 같은 표현을 활용해 음식을 권할 수 있어요.","A: Would you like some ___? B: Yes, please.","A: 케이크 좀 드실래요? B: 네, 부탁해요.",pie,cake,soup,cake,2,A: Can I offer you some ___?,A: 케이크 좀 드실까요?,cake,cookie,sandwich,cake,1,"A: Would you like some pie? B: Yes, please. A: Do you want some pie?","A: 파이 좀 드실래요? B: 네, 부탁해요. A: 파이 좀 드실래요?"
"비교급 형용사를 사용할 수 있어요.
두 대상을 비교하는 표현을 사용할 수 있어요.",This bag is ___ than that one.,이 가방은 저것보다 더 큽니다.,small,bigger,big,bigger,2,A: I am ___ than him.,나는 그보다 키가 더 큽니다.,taller,tall,shorter,taller,1,A: This phone is lighter than that one. B: Really? It seems much sturdier. A: I am quicker than my brother in solving problems. B: That's really impressive!,A: 이 전화는 저것보다 더 가볍습니다. B: 정말이에요? 훨씬 더 튼튼해 보여요. A: 나는 문제를 푸는 데 있어 내 동생보다 더 빠릅니다. B: 정말 인상적이네요!
"의견을 묻고 답하는 표현을 사용할 수 있어요.
What do you think about ~를 활용하여 의견을 묻고 답할 수 있어요.",What do you ______ about this movie?,이 영화에 대해 어떻게 생각해?,believe,think,wonder,think,2,How do you ______ about this book?,이 책에 대해 어떻게 느끼니?,feel,read,judge,feel,1,A: What do you think about this play? B: I think it's absolutely amazing. A: How do you feel about that painting? B: I feel it's very inspiring.,A: 이 연극에 대해 어떻게 생각해? B: 나는 정말 멋지다고 생각해. A: 저 그림에 대해 어떻게 느껴? B: 나는 매우 감동적이라고 느껴.
"미래의 의도를 표현하기 위해 'be going to' 구조를 사용할 수 있어요.
I am going to buy a new phone와 같은 문장을 활용하여 의도를 표현할 수 있어요.",I ______ a new phone.,나는 새 휴대폰을 살 거야.,will buy,am going to buy,buy,am going to buy,2,I'm planning to ______.,나는 새 휴대폰을 살 예정이야.,sell a new phone,buy a new phone,buy a used phone,buy a new phone,2,"A: I am going to buy a laptop. B: That sounds exciting! A: I'm planning to buy a new laptop. B: Yes, I will definitely recommend it.","A: 나는 새 노트북을 살 거야. B: 정말 신나겠다! A: 나는 새 노트북을 살 계획이야. B: 응, 꼭 추천할게."
"의문사를 활용해 개인 정보를 묻고 답할 수 있어요.
개인 정보를 질문하고 응답하는 표현을 익혀요.",A: ___ is your name? B: My name is Alice.,A: 너의 이름이 뭐야? B: 내 이름은 앨리스야.,Who,What,Where,What,2,"A: What is your ___? B: It’s (). A: Can you tell me your ___? B: Sure, it’s ().","A: 너의 이름은 뭐야? B: 이름이야. A: 네 이름을 알려줄래? B: 당연히, 이름이야.",age,name,job,name,2,"A: What is your favorite food? B: My favorite food is pizza. A: Can you tell me your favorite food? B: Sure, it’s pizza.","A: 너의 가장 좋아하는 음식은 뭐야? B: 내 가장 좋아하는 음식은 피자야. A: 네가 가장 좋아하는 음식을 말해줄래? B: 물론이야, 피자야."
"현재진행형을 활용하여 행동을 묘사할 수 있어요.
You can describe actions using the present continuous tense.",A: What are you ___? B: I’m reading a book.,A: 너 지금 뭐하고 있어? B: 나는 책을 읽고 있어.,eating,doing,going,doing,2,A: What are they ___? B: They are playing.,A: 저 사람들은 지금 뭐하고 있어요? B: 저 사람들은 놀고 있어요.,doing,sleeping,running,doing,1,A: What are you doing? B: I'm cooking dinner. A: What is he doing? B: He's mowing the lawn.,A: 너 지금 뭐하고 있어? B: 나 저녁 준비하고 있어. A: 저 사람은 뭐하고 있어? B: 그는 잔디를 깎고 있어.
"May / Can I를 활용해 허가 여부를 물어보고 대답할 수 있어요.
다른 사람에게 허가를 요청하는 표현을 사용할 수 있어요.",A: ___ use your phone?,A: 내 전화기를 사용해도 될까요?,Can I,May I,Might I,May I,2,A: ___ borrow your pencil?,A: 내 연필을 빌려도 될까요?,May I,Can I,Should I,Can I,2,"A: May I use your notebook? B: Yes, you may. A: Can I borrow your calculator? B: I'm afraid not.","A: 노트북을 사용해도 될까요? B: 네, 사용해도 됩니다. A: 계산기를 빌려도 될까요? B: 미안하지만 안됩니다."
"도움 요청 표현을 사용할 수 있어요.
You can ask for help using expressions like 'Can you ~' and 'Would you mind ~'.",A: Can you ___ me with my homework?,내 숙제 좀 도와줄래요?,do,help,carry,help,2,A: Would you mind ___ me with my homework?,내 숙제 좀 도와줄래요?,dancing,helping,cooking,helping,2,"A: Can you help me with my project? B: Sure, I'd be glad to help. A: Would you mind helping me with the report? B: I'm a bit busy, but I'll try my best.","A: 내 프로젝트 좀 도와줄래요? B: 물론, 기꺼이 도울게. A: 보고서 도와줄 수 있어? B: 약간 바쁘지만 최선을 다해볼게."
"제안 및 권유 표현으로 대화할 수 있어요.
Be able to suggest and respond using 'Why don’t you ~' and 'Let’s ~'.",A: Why don’t you ___ this?,A: 왜 이것을 시도해보지 않아?,do,try,make,try,2,A: ___ about this?,A: 이것에 대해 어떻게 생각해?,How about,What about,Why not,How about,1,A: Why don’t you give this a try? B: Sounds good! A: How about we check the details? B: That sounds fine.,A: 이것을 한번 시도해보는 게 어때? B: 좋아! A: 세부사항을 한번 살펴보는 건 어때? B: 괜찮아.
