학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"다양한 제안 표현을 'Let's' 문장을 통해 사용할 수 있어요.
Can express suggestions using 'Let's' expressions.",Let's ___ hiking.,우리 하이킹 가자.,come,go,start,go,2,Shall we try ___?,우리 하이킹 해볼까?,swimming,hiking,dancing,hiking,2,A: Let's go biking. B: That sounds fun. A: Shall we try a nearby park? B: How about that idea?,A: 우리 자전거 타러 가자. B: 재밌을 것 같아. A: 근처 공원에서 해볼까? B: 그 아이디어 괜찮아.
"부정 명령문을 사용하여 금지하는 표현을 익힐 수 있어요.
Don’t을 활용해 행동을 금지하고 이에 응답할 수 있어요.",A: ___ shout. B: Okay.,A: 소리 지르지 마세요. B: 알겠어요.,Do,Don't,Can't,Don't,2,A: Don’t ___ it. B: Sorry.,A: 그것을 만지지 마세요. B: 미안해요.,open,drop,touch,touch,3,A: Don't run in the corridor. B: Sure. A: Don't speak loudly here. B: Okay.,A: 복도에서 뛰지 마세요. B: 알겠습니다. A: 여기서 크게 말하지 마세요. B: 네.
"시각을 묻고 답하는 표현을 익힙니다.
‘What time is it?’ 및 ‘It's nine fifteen’을 활용해 시각을 묻고 대답할 수 있어요.",A: What time is it? B: It's ____ fifteen.,A: 지금 몇 시야? B: 지금은 아홉 시 십오 분이야.,ten,nine,eight,nine,2,B: It's ____ ____.,B: 지금은 아홉 시 십오 분이야.,ten twenty,nine fifteen,eight fifty,nine fifteen,2,"A: Excuse me, what time is it now? B: It's nine fifteen. A: Could you please tell me the time? B: It's nine fifteen.","A: 실례합니다, 지금 몇 시인가요? B: 지금은 아홉 시 십오 분이에요. A: 시간 좀 알려주시겠어요? B: 지금은 아홉 시 십오 분이에요."
"물건의 위치를 묻고 답하는 표현을 사용할 수 있어요.
Can ask and answer about the location of items using 'Where is ()?'",A: Where is my ____? B: It’s under the table.,내 연필은 탁자 아래에 있어.,pencil,pen,book,pencil,1,B: It's ____ the chalkboard.,이것은 칠판 위에 있어.,under,on,in,on,2,"A: Where is my eraser? B: It's under the bench. A: Do you see my marker? B: Yes, it's on the shelf.","A: 내 지우개가 어디에 있니? B: 벤치 아래에 있어. A: 내 마커 보이니? B: 응, 선반 위에 있어."
"요일을 묻고 대답하는 연습을 할 수 있어요.
You can practice asking and answering about the day of the week.",B: It’s ____.,B: 오늘 요일은 월요일이야.,Tuesday,Monday,Wednesday,Monday,2,B: It’s ____.,B: 오늘 요일은 월요일이야.,Friday,Sunday,Monday,Monday,3,A: What day is it today? B: It's Friday. A: Could you tell me which day it is? B: Today is Friday.,A: 오늘 무슨 요일이야? B: 오늘은 금요일이야. A: 요일이 뭐야? B: 오늘은 금요일이야.
"소유를 묻고 답하는 표현을 사용할 수 있어요.
You can ask and answer questions to confirm the owner of an object.","A: Is this your _____? B: Yes, it is / No, it isn't.",이것은 네 연필이니?,pen,pencil,book,pencil,2,"A: Is this his/her _____? B: Yes, it is / No, it isn't.",이것은 그의/그녀의 연필이니?,pencil,notebook,eraser,pencil,1,"A: Is this your notebook? B: Yes, it is. A: Is this his/her notebook? B: No, it isn't.","A: 이것은 네 공책이니? B: 응, 맞아. A: 이것은 그의/그녀의 공책이니? B: 아니야."
"현재 진행 중인 행동을 표현할 수 있어요.
You can ask and answer what someone is doing using the be ()ing form.",A: What are you ____? B: I'm painting.,A: 너는 무엇을 하고 있어? B: 나는 그림을 그리고 있어.,sleeping,doing,running,doing,2,A: What are you up to? B: I am ____.,A: 뭐 하고 있어? B: 나는 그림을 그리고 있어.,dancing,painting,singing,painting,2,A: What are you doing right now? B: I'm cooking. A: What are you up to this evening? B: I'm reading a book.,A: 지금 뭐 하고 있어? B: 난 요리 중이야. A: 오늘 저녁에 뭐 할 거야? B: 책을 읽고 있어.
"물건의 가격을 묻는 표현을 사용할 수 있어요.
How much ~? 패턴을 활용하여 물건의 가격을 물어보고 답할 수 있어요.",___ does this cost?,이것은 얼마에요?,How many,How long,How much,How much,3,What's the ___ of the bag?,가방의 가격은 얼마에요?,amount,price,size,price,2,A: How much does this cost? B: It costs $50. A: What's the price of the notebook? B: The notebook is $2.50.,A: 이거 얼마에요? B: 이거 50달러예요. A: 공책 가격이 얼마에요? B: 공책은 2.50달러예요.
"하루의 특정 시간에 맞는 인사말을 사용할 수 있어요.
시간대에 따른 인사말을 적절하게 활용할 수 있어요.",___ morning!,좋은 아침!,Hello,Good,Bad,Good,2,Good ___!,좋은 오후!,morning,afternoon,night,afternoon,2,"A: Good morning! I hope you have a great day ahead. B: Thank you! Also, good afternoon to everyone you meet today.",A: 좋은 아침! 멋진 하루 보내길 바래. B: 고마워! 오늘 만나는 모든 사람들에게 좋은 오후 인사를 전해.
"상대방의 상태나 감정을 묻고 답할 수 있어요.
You can ask and answer about someone's state or feelings.","A: ___ are you? B: I'm great, thank you.","A: 어떻게 지내니? B: 난 아주 좋아, 고마워.",When,How,What,How,2,"B: I'm ___, thank you.","B: 난 기분이 좋아, 고마워.",studying,feeling,sleeping,feeling,2,"A: How are you? B: I'm great, thanks! A: How's it going? B: I'm feeling awesome today!","A: 어떻게 지내? B: 난 좋아, 고마워! A: 어떻게 지내고 있어? B: 오늘 기분이 최고야!"
"금지 표현을 할 수 있어요.
You can express prohibitions using 'Don't'.",Please don’t ____.,밀지 마세요.,pull,push,lift,push,2,Don’t ____ here.,여기서 밀지 마세요.,push,run,sit,push,1,"A: Please don’t shove. B: I’ll be careful and not shove. A: Don’t shove here. B: Sure, I understand not to shove.","A: 제발 밀지 마세요. B: 조심할게요, 밀지 않을게요. A: 여기서 밀지 마세요. B: 알겠습니다, 밀지 않을게요."
"시각을 물어보거나 응답하는 방법을 익힐 수 있어요.
Learn how to ask and tell the time.",B: It's ___ o'clock.,B: 한 시예요.,two,one,three,one,2,A: Can you ___ me the time?,A: 시간 좀 말해줄 수 있어요?,ask,tell,speak,tell,2,A: What time do you start your class? B: My class starts at nine o’clock. A: Could you please tell me the time? B: It's nine o’clock.,A: 수업이 몇 시에 시작해요? B: 제 수업은 아홉 시에 시작해요. A: 시간 좀 알려줄 수 있어요? B: 아홉 시예요.
"be ()ing를 활용해 상대방이 지금 무엇을 하고 있는지 묻고 답할 수 있어요.
상대방이 지금 무엇을 하고 있는지 물어보고 대답할 때 be ()ing를 사용할 수 있어요.",B: I'm ______.,B: 나는 그림 그리고 있어.,cooking,painting,sleeping,painting,2,B: I'm ______.,B: 나는 요리하고 있어.,dancing,cooking,singing,cooking,2,A: What are you doing? B: I'm reading. A: What's keeping you busy? B: I'm jogging.,A: 너 지금 뭐하고 있어? B: 나는 책을 읽고 있어. A: 뭐 하느라 바쁘니? B: 나는 조깅하고 있어.
"물건의 위치를 묻고 답할 수 있어요.
Where is ()?와 같은 표현을 활용해 물건의 위치를 묻고 답할 수 있어요.",A: ___ is the book? B: It's on the table.,A: 책이 어디에 있니? B: 탁자 위에 있어.,What,Where,How,Where,2,A: Where can I find the ___? B: It's in the closet.,A: 내 펜은 어디에 있니? B: 찬장 안에 있어.,bag,pen,key,pen,2,A: Where is the laptop? B: It's on the desk. A: Where can I find the charger? B: It's in the drawer.,A: 노트북은 어디에 있니? B: 책상 위에 있어. A: 충전기는 어디서 찾을 수 있니? B: 서랍 안에 있어.
"Let's ()를 사용해 제안할 수 있어요.
제안을 하고 답할 수 있는 표현을 배워요.","A: Let's _____ a story. B: Sure! / No, thank you.","A: 이야기를 읽자. B: 그래! / 아니, 고마워.",play,read,write,read,2,"A: Let's _____ together. B: Sure! / Sorry, I can't. A: Why don't we _____? B: I'd love to. / Maybe another time.","A: 같이 _____ 하자. B: 그래! / 미안, 안돼. A: 왜 같이 _____ 하지? B: 정말 좋겠어. / 다른 때 하자.",dance,cook,play,cook,2,"A: Let's watch a movie. B: Sure! A: Let's sing together. B: Sorry, I can't. A: Why don't we dance? B: I'd love to.","A: 영화 보자. B: 그래! A: 같이 노래 부르자. B: 미안, 안돼. A: 왜 같이 춤추지? B: 정말 좋아."
"물건이 누구의 것인지 소유 표현을 활용할 수 있어요.
소유격과 소유 대명사를 올바르게 사용할 수 있어요.","A: Is this ___? B: Yes, it's mine. / No, it isn't.","A: 이거 네 백팩이니? B: 응, 내 거야. / 아니, 아니야.",his backpack,your backpack,my backpack,your backpack,2,"A: Is that ___? B: Yes, it's hers. / No, it's not.","A: 저거 그녀의 백팩이니? B: 응, 그녀 거야. / 아니, 아니야.",your backpack,her backpack,his backpack,her backpack,2,"A: Is this your pencil case? B: Yes, it's mine. A: Is that her notebook? B: No, it's not.","A: 이거 네 필통이니? B: 응, 내 거야. A: 저거 그녀의 공책이니? B: 아니, 아니야."
"원하는 것이 무엇인지 묻고 답할 수 있어요.
do you want ()? 및 I want ()를 활용해 원하는 것을 표현할 수 있어요.",I want a ___.,나는 장난감 자동차를 원해.,bicycle,toy car,doll,toy car,2,I want a ___.,나는 장난감 자동차를 원해.,toy car,bicycle,toy train,toy car,1,A: What would you like? B: I want a ball. A: What are you looking for? B: I want a ball.,A: 무엇을 원하니? B: 공을 원해. A: 무엇을 찾고 있니? B: 공을 원해.
"상대방에게 도움 요청하는 표현을 사용할 수 있어요.
Can you () 표현을 통해 도움 요청하고 응답할 수 있어요.",A: Can you ___ me?,A: 내 도움을 줄 수 있니?,ignore,assist,attack,assist,2,"B: Yes, I can ___.","B: 그래, 도와줄 수 있어.",assist,refuse,delay,assist,1,"A: Can you assist me with my homework? B: Yes, I can assist.","A: 내 숙제 도와줄 수 있니? B: 물론, 도와줄게."
"의문 표현을 사용해서 요일을 묻고 답할 수 있어요.
You can ask and answer what day it is using question expressions.",A: What ___ is it today? B: It’s Friday.,A: 오늘 ___ 요일이야? B: 오늘은 금요일이야.,date,day,time,day,2,A: Which ___ is it today? B: It’s Friday.,A: 오늘 ___ 요일이야? B: 오늘은 금요일이야.,date,hour,day,day,3,A: What day is it today? B: It's Wednesday. A: Can you tell me which day it is? B: It's Wednesday.,A: 오늘 무슨 요일이야? B: 오늘은 수요일이야. A: 무슨 요일인지 말해줄래? B: 오늘은 수요일이야.
"주말마다 무엇을 하는지 묻고 답할 수 있어요.
You can use 'do () on weekends' to ask and answer what you do on weekends.",A: What do you usually do on weekends? B: I enjoy ______.,A: 보통 주말마다 뭐 해? B: 나는 그림 그리기를 즐겨.,swimming,painting,dancing,painting,2,A: What do you often do on weekends? B: I like ______.,A: 주말에 주로 뭐 해? B: 나는 수영을 좋아해.,cooking,swimming,reading,swimming,2,A: What do you usually do on weekends? B: I enjoy hiking. A: What do you often do on weekends? B: I like biking.,A: 보통 주말마다 뭐 하니? B: 나는 하이킹을 즐겨. A: 주말에 주로 뭐 해? B: 나는 자전거 타는 것을 좋아해.
"영어로 이름을 묻고 답할 수 있어요.
You can ask and answer about names in English.",A: ___ your name? B: My name is Tom.,A: 이름이 뭐예요? B: 내 이름은 Tom이에요.,Who's,What's,Where's,What's,2,A: ___ your name? B: I'm ().,A: 이름이 뭐예요? B: 저는 () 이에요.,Will I know,May I know,Can I ask,May I know,2,A: What's your name? B: My name is Jake. A: Could you tell me your name? B: I'm Jake.,A: 이름이 뭐예요? B: 제 이름은 제이크예요. A: 이름을 알려주시겠어요? B: 저는 제이크예요.
"감정이나 상태를 확인하는 표현을 사용할 수 있어요.
You can ask about someone's emotion or state using 'Are you()?' expressions.","A: Are you ___? B: Yes, I am. / No, I'm not.",행복한 상태인지 물어보는 표현입니다.,sad,happy,excited,happy,2,"A: Are you ___? B: Yes, I am. / No, I'm not.",감정 상태를 묻는 표현입니다.,seeing,feeling,doing,feeling,2,"A: Are you excited? B: Yes, I am. A: Do you feel nervous? B: No, I don’t.","A: 너 신났니? B: 응, 신나. A: 너 긴장하니? B: 아니, 긴장하지 않아."
"금지 표현 'Don’t'를 사용하여 행동을 제한하는 문장을 만들 수 있어요.
You can construct sentences using the prohibition expression 'Don't'.",A: Don't ___ here. B: Okay.,여기 앉지 마세요. 알겠어요.,stand,sit,run,sit,2,A: Please don't ___. B: Sure.,제발 말하지 마세요.,write,talk,listen,talk,2,A: Don't run in the hallway. B: Okay. A: Please don't shout in class. B: Sure. A: No cheating on the test. B: Got it.,A: 복도에서 뛰지 마세요. B: 알겠어요. A: 수업 중에 소리 지르지 마세요. B: 물론이요. A: 시험에서 부정행위하지 마세요. B: 알겠습니다.
"학생들은 제안하는 표현을 익히고, 상황에 맞게 반응할 수 있어요.
Learn how to suggest activities and respond appropriately using expressions like 'Let's play' and 'Let's try'.","A: Let’s ___ baseball. B: Sounds good. / Sorry, I can’t.","A: 야구하자. B: 좋아. / 미안, 난 못해.",build,play,watch,play,2,A: Let’s ___ something. B: Okay! / Maybe next time.,A: 한 번 해보자. B: 좋아! / 다음 기회에.,do,buy,try,try,3,A: Let's play soccer. B: Sounds good. A: How about we try cooking? B: That's a great idea!,A: 축구하자. B: 좋아. A: 요리해보는 건 어때? B: 정말 좋은 생각이야!
"원하는 것을 묻고 답하는 표현을 배울 수 있어요.
Learn how to ask and answer what you want.",A: What do you ___? B: I want chicken.,A: 무엇을 ___? B: 나는 치킨을 원해.,need,want,wish,want,2,A: What would you ___? B: I’d like (). A: What are you looking for? B: I want ().,A: 무엇을 ___? B: 나는 ()를 원해. A: 무엇을 찾고 있니? B: 나는 원해.,need,like,love,like,2,A: What do you want? B: I want pizza. A: What would you like? B: I’d like a burger. A: What are you looking for? B: I want a drink.,A: 무엇을 원하니? B: 나는 피자를 원해. A: 무엇을 원하시나요? B: 나는 햄버거를 원해요. A: 무엇을 찾고 있니? B: 나는 음료수를 원해요.
"물건의 위치를 묻고 답하는 표현을 사용할 수 있어요.
Where’s ()?를 사용하여 물건의 위치를 묻고 답할 수 있어요.",A: Where’s my ___? B: It’s on the table.,A: 내 모자는 어디에 있어? B: 탁자 위에 있어.,bag,cap,phone,cap,2,A: Where’s my cap? B: It’s ___ the table.,A: 내 모자는 어디에 있어? B: 탁자 아래에 있어.,under,over,beside,under,1,A: Where’s my wallet? B: It’s on the counter. A: Do you know where my phone is? B: It’s next to the bag.,A: 내 지갑이 어디에 있어? B: 카운터 위에 있어. A: 내 전화기가 어디 있는지 알아? B: 가방 옆에 있어.
"요일을 묻고 답하는 표현을 사용할 수 있어요.
날짜와 관련된 질문과 응답을 할 수 있어요.",A: What day is it today? B: It’s ____.,오늘 무슨 요일이야? 수요일이야.,Friday,Wednesday,Monday,Wednesday,2,A: What day is it tomorrow? B: It’s ____.,내일 무슨 요일이야? 목요일이야.,Tuesday,Thursday,Saturday,Thursday,2,"A: Can you tell me what day it is today? B: It’s Wednesday. A: And what day will it be tomorrow? B: It’s Thursday. A: Also, what’s the date today? B: It’s the 15th.",A: 오늘 무슨 요일인지 알려줄래? B: 수요일이야. A: 내일은 무슨 요일이 될까? B: 목요일이야. A: 그리고 오늘 날짜가 뭐야? B: 15일이야.
"가격을 묻고 답하는 방법을 배울 수 있어요.
How much is ()?를 사용하여 가격을 질문하고 답할 수 있어요.",A: How ____ is it? B: It’s seven hundred won.,A: 이거 얼마에요? B: 일곱백 원이에요.,many,much,old,much,2,A: How much does it ____?,A: 이거 얼마예요?,charge,cost,sell,cost,2,A: How much is that? B: It's nine hundred won. A: How much does it cost? B: It's nine hundred won.,A: 저것 얼마에요? B: 구백 원이에요. A: 이거 얼마예요? B: 구백 원이에요.
"물건의 주인을 묻는 표현을 익힐 수 있어요.
Ask and answer questions about ownership using 'Is this ()?'.","A: Is this your ___? B: Yes, it is. / No, it isn’t.","이것은 네 가방이니? 대답: 응, 맞아. / 아니, 아니야.",book,bag,pen,bag,2,"A: Does this ___ to you? B: Yes, it does. / No, it doesn’t.","이것은 너에게 속하니? 대답: 응, 맞아. / 아니, 아니야.",apply,relate,belong,belong,3,"A: Is this your phone? B: Yes, it is. A: Does this belong to you? B: Yes, it does.","A: 이것은 네 전화기니? B: 응, 맞아. A: 이 전화기는 네 소유니? B: 응, 맞아."
"질문과 대답으로 시간을 묻는 표현을 익힐 수 있어요.
Learn to ask and answer time questions using 'What time is it?'",A: ___? B: It’s ten thirty.,A: 지금 몇 시예요? B: 10시 30분이에요.,How are you,What time is it,What's your name,What time is it,2,A: What time is it now? B: It’s ___.,A: 지금 몇 시예요? B: 10시 30분이에요.,quarter past,ten thirty,half past,ten thirty,2,"A: What time is it? B: It’s ten forty. A: Could you tell me the time? B: Sure, it’s ten forty.","A: 지금 몇 시예요? B: 10시 40분이에요. A: 시간 좀 알려줄래요? B: 물론이죠, 10시 40분이에요."
"현재 하고 있는 일을 묻고 답하는 표현을 사용할 수 있어요.
Learn how to ask and answer about what you are doing.",A: ______ B: I'm doing homework.,A: 지금 뭐하고 있어? B: 나는 숙제하고 있어.,How are you doing?,What are you doing?,What are you saying?,What are you doing?,2,A: ______ B: I'm working on ().,A: 지금 무엇을 작업하고 있어? B: 나는 작업 중이야.,What are you reading?,What are you working on?,Where are you working on?,What are you working on?,2,A: What are you doing? B: I'm watching TV. A: What are you working on? B: I'm working on a project.,A: 지금 뭐하고 있어? B: 나는 TV를 보고 있어. A: 지금 무엇을 작업하고 있어? B: 나는 프로젝트를 진행 중이야.
"상대방의 직업에 대해 묻고 대답할 수 있어요.
직업 관련 질문과 답변 표현을 배워요.",A: ___ do you do? B: I’m a doctor.,A: 무슨 일을 하시나요? B: 저는 의사입니다.,Who,When,What,What,3,A: What's your job? B: I work as a ___.,A: 너의 직업은 무엇인가요? B: 저는 의사로 일합니다.,teacher,doctor,engineer,doctor,2,A: What do you do for a living? B: I'm an engineer. A: Tell me about your work. B: I design buildings and bridges.,A: 당신은 무슨 일을 하시나요? B: 저는 엔지니어입니다. A: 당신의 일에 대해 이야기해 주세요. B: 저는 건물과 다리를 설계합니다.
"시간에 맞는 인사 표현을 사용할 수 있어요.
Learn to greet appropriately based on the time of day.",___ morning.,좋은 아침입니다.,Great,Good,Bad,Good,2,Good ___.,좋은 오후입니다.,morning,afternoon,evening,afternoon,2,"A: Good morning, everyone! Ready for today's lesson? B: Good morning! I'm excited to learn. A: After a productive session, I'll greet you with a good afternoon at the end of the day. B: That sounds fantastic!","A: 여러분, 좋은 아침입니다! 오늘 수업 준비되셨나요? B: 네, 좋은 아침입니다! 배우는 것이 기대돼요. A: 생산적인 수업 후에, 마무리할 때 좋은 오후라고 인사할게요. B: 아주 멋지네요!"
"행동을 금지하거나 제지하는 표현을 이해할 수 있어요.
Don’t 명령문을 사용하여 간단한 제지 표현을 구사할 수 있어요.","A: Don’t ___, please!","뛰지 마세요, 제발!",jump,run,walk,run,2,A: Please don’t ___.,소리지르지 마세요.,sing,shout,talk,shout,2,"A: Don’t skip, please! B: Okay. A: Please don’t wander. B: Understood.","A: 건너뛰지 마세요, 제발! B: 네. A: 돌아다니지 마세요. B: 알겠습니다."
"음식을 권하는 표현과 이에 답하는 방법을 배울 수 있어요.
Learn how to offer food and respond using 'Do you want some ()?' expressions.",Do you want some ___?,케이크 먹을래?,pie,cake,sandwich,cake,2,Would you like some ___?,쿠키 좀 드실래요?,water,cookie,juice,cookie,2,"A: Do you want some cake? B: No, thanks. A: How about some cookie? B: Sure!","A: 케이크 먹을래? B: 괜찮아, 고마워. A: 쿠키는 어때? B: 좋아!"
"물건의 위치를 묻고 답하는 방법을 배워요.
'Where is ()?'를 사용하여 물건의 위치를 묻고 답할 수 있어요.",A: Where is my ___? B: It’s under the chair.,A: 내 지갑이 어디에 있니? B: 의자 아래에 있어.,book,wallet,phone,wallet,2,A: Where is my bag? B: It’s on the ___.,A: 내 가방이 어디에 있니? B: 그것은 선반 위에 있어.,desk,shelf,carpet,shelf,2,A: Where is my hat? B: It's under the bed. A: Do you know where my keys are? B: They're next to the door.,A: 내 모자가 어디 있지? B: 침대 밑에 있어. A: 내 열쇠가 어디 있는지 알아? B: 문 옆에 있어.
"물건의 주인을 묻고 답하는 방법을 배울 수 있어요.
상황에 맞게 소유 여부를 확인할 수 있어요.","A: Is this your ___? B: Yes, it is. / No, it isn’t.","A: 이것은 너의 모자니? B: 응, 그래. / 아니, 아니야.",cap,hat,bag,hat,2,"A: Does this ___ to you? B: Yes, it does. / No, it doesn’t.","A: 이것이 너에게 속하니? B: 응, 그래. / 아니, 아니야.",own,match,belong,belong,3,"A: Is this your scarf? B: Yes, it is. A: Does this belong to you? B: Yes, it does.","A: 이것은 너의 스카프니? B: 응, 그래. A: 이것이 너에게 속하니? B: 응, 그래."
"시각을 묻고 답하는 방법을 배울 수 있어요.
What time is it? 와 It’s nine forty. 를 통해 시각을 묻고 대답하는 표현을 연습할 수 있어요.",A: ___ is it? B: It’s nine forty.,A: 몇 시예요? B: 아홉 시 사십분이에요.,Where,What time,Who,What time,2,B: It’s ___.,B: 아홉 시 사십분이에요.,ten fifteen,nine forty,eight twenty,nine forty,2,A: What time does your class start? B: It’s nine forty. A: Can you remind me of the starting time? B: It’s nine forty.,A: 네 수업이 몇 시에 시작해요? B: 아홉 시 사십분이에요. A: 시작 시간을 다시 말해줄래요? B: 아홉 시 사십분이에요.
"상대방의 직업을 묻고 답하는 방법을 배워요.
Learn how to ask and answer questions about occupations using 'What do you do?'",A: ___? B: I’m a nurse.,A: 당신은 무슨 일을 하세요? B: 저는 간호사입니다.,Where do you work?,What do you do?,How are you?,What do you do?,2,A: What's your job? B: I'm a ___.,A: 당신의 직업은 무엇입니까? B: 저는 간호사입니다.,engineer,nurse,artist,nurse,2,"A: How do you spend your day? B: I'm a nurse. A: Can you explain your job? B: Yes, I work as a nurse.","A: 하루를 어떻게 보내세요? B: 저는 간호사예요. A: 당신의 일을 설명해 주실 수 있나요? B: 네, 저는 간호사로 일하고 있어요."
"물건의 가격을 묻고 답하는 방법을 배워요.
Learn how to ask and answer questions about the price of an item using 'How much is it?' expressions.",A: How much is ___ bag?,A: 이 가방은 얼마예요?,that,this,these,this,2,B: It’s ___.,B: 천 원이에요.,three thousand won,one thousand won,two thousand won,one thousand won,2,A: How much is this notebook? B: It's five hundred won. A: What’s the price of this notebook? B: It's five hundred won.,A: 이 공책은 얼마예요? B: 오백 원이에요. A: 이 공책 가격이 얼마예요? B: 오백 원이에요.
"요일을 묻고 답하는 방법을 익힐 수 있어요.
Learn to ask and answer about the day of the week using 'What day is it today?'.",A: What day is it today? B: It's ______.,오늘 무슨 요일이야? B: 오늘은 금요일이야.,Monday,Friday,Saturday,Friday,2,A: What's today's day? B: It's (___). A: Do you know what day it is? B: It's (___).,오늘 무슨 요일이야? B: 오늘은 금요일이야. A: 요일이 뭐야? B: 오늘은 금요일이야.,Friday,Tuesday,Thursday,Friday,1,A: What month is it now? B: It's September. A: Do you know which month it is? B: It's September.,A: 지금 몇 월이야? B: 지금은 9월이야. A: 혹시 지금 몇 월인지 알아? B: 지금은 9월이야.
"나이를 묻고 답하는 방법을 배울 수 있어요.
Using 'How old is ()?' you can learn how to ask and answer about age.",B: She's ___ years old.,B: 그녀는 다섯 살이야.,ten,five,seven,five,2,B: He's ___.,B: 그는 다섯 살이다.,four,five,six,five,2,A: How old is your sister? B: She’s seven years old. A: What’s her age? B: Seven.,A: 너의 여동생은 몇 살이니? B: 여동생은 일곱 살이야. A: 그녀의 나이는 몇이니? B: 일곱이야.
"상대방이 지금 하고 있는 동작을 묻고 답하는 방법을 배울 수 있어요.
Learn how to ask and answer about what someone is doing.",A: ___ are you doing? B: I'm reading a book.,A: 지금 뭐하고 있어? B: 책을 읽고 있어.,When,What,Where,What,2,A: What's keeping you busy? B: I'm ______.,A: 뭐가 너를 바쁘게 해? B: 난 책을 읽고 있어.,sleeping,reading,running,reading,2,A: What are you doing? B: I'm playing a game. A: What's keeping you busy? B: I'm playing.,A: 지금 뭐하고 있어? B: 게임하고 있어. A: 뭐가 너를 바쁘게 해? B: 난 게임하고 있어.
"Learn expressions to ask and answer 'How are you?'
How are you?로 안부를 묻고 답하는 표현 익히기",A: ___? B: I’m great.,A: 어떻게 지내? B: 난 정말 좋아.,Who are you?,How are you?,Are you okay?,How are you?,2,A: ___? B: I feel ().,A: 오늘 기분이 어때? B: 난 기분이 좋아.,Where do you live today?,What do you do today?,How do you feel today?,How do you feel today?,3,A: How's your day going? B: I'm doing great. A: How do you feel now? B: I feel joyful.,A: 오늘 하루 어때? B: 정말 좋아. A: 지금 기분이 어때? B: 기분이 아주 좋아.
"‘This is my friend’와 ‘Nice to meet you’를 사용하여 친구를 소개할 수 있어요.
‘This is my teacher’와 ‘Meet my teacher’를 사용하여 선생님을 소개할 수 있어요.",A: ___ is my friend. B: Nice to meet you.,A: 이것은 내 친구야. B: 만나서 반가워.,That,This,Those,This,2,A: Meet my ___.,A: 내 선생님을 만나봐.,friend,teacher,brother,teacher,2,A: This is my colleague. B: Nice to meet you. A: Meet my mentor. B: Glad to meet you!,A: 이 사람은 내 동료야. B: 만나서 반가워. A: 내 멘토를 소개할게. B: 만나서 반가워.
"Don’t를 사용한 금지 표현을 익힐 수 있어요.
Learn to use prohibitive expressions with 'Don’t'.",A: Don’t ____.,밀지 마세요.,pull,push,hit,push,2,A: Don’t ____.,달리지 마세요.,swim,run,fly,run,2,"A: Don’t press the button. B: Okay, I won’t press it. A: Don’t shout in the library. B: I promise to keep quiet.","A: 버튼을 누르지 마세요. B: 알겠습니다, 누르지 않을게요. A: 도서관에서 소리 지르지 마세요. B: 약속해요, 조용히 할게요."
"감정과 상태를 묻고 답하는 표현을 익힐 수 있어요.
I can ask and answer about feelings and states using 'Are you ()?'.","A: Are you ___? B: Yes, I am. / No, I’m not.","A: 배고프니? B: 응, 그래. / 아니, 아니야.",thirsty,hungry,sleepy,hungry,2,"A: Are you ___? B: Yes, I am. / No, I’m not.","A: 피곤하니? B: 응, 그래. / 아니, 아니야.",excited,tired,hungry,tired,2,"A: Are you thirsty? B: Yes, I am. A: Are you nervous? B: No, I'm not.","A: 목마르니? B: 응, 그래. A: 긴장되니? B: 아니, 아니야."
"시각을 묻고 답하는 표현을 익힐 수 있어요.
What time is it?와 같은 표현을 사용하여 현재 시각을 물어보고 답할 수 있어요.",A: ___ B: It’s seven thirty.,A: 지금 몇 시야? B: 일곱시 반이야.,What time is it?,How old are you?,Where are you from?,What time is it?,1,A: ___ B: It’s ().,A: 지금 몇 시인지 알아? B: 일곱시 반이야.,Do you know what time it is?,What time is it now?,How old are you?,Do you know what time it is?,1,A: What time is it? B: It's eight fifteen. A: Do you know what time it is? B: It's eight fifteen.,A: 지금 몇 시야? B: 여덟 시 십오분이야. A: 지금 몇 시인지 알아? B: 여덟 시 십오분이야.
"물건의 주인에게 묻는 표현을 사용할 수 있어요.
Yes, it is. / No, it isn’t.로 대답할 수 있어요.","A: Is this _____? B: Yes, it is. / No, it isn’t.",이것은 네 모자니?,your hat,my cap,your cap,your cap,3,"A: Is that _____? B: Yes, it is. / No, it isn’t.",저것은 네 펜이니?,your book,your pen,my pen,your pen,2,"A: Is this your bag? B: Yes, it is. A: Is that your watch? B: No, it isn’t.","A: 이것은 네 가방이니? B: 응, 그래. A: 저것은 네 시계이니? B: 아니야."
"요일을 묻고 답하는 표현을 익힐 수 있어요.
You can learn to ask and answer questions about the day of the week.",A: What day is it ___? B: It’s Monday.,A: 오늘 무슨 요일이야? B: 오늘은 월요일이야.,yesterday,today,tomorrow,today,2,A: What day is it tomorrow? B: It's ___.,A: 내일 무슨 요일이야? B: 내일은 화요일이야.,Wednesday,Tuesday,Friday,Tuesday,2,A: What day is it today? B: It's Thursday. A: What day is it tomorrow? B: It's Friday.,A: 오늘 무슨 요일이야? B: 오늘은 목요일이야. A: 내일 무슨 요일이야? B: 내일은 금요일이야.
