학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"상대방에게 빈도수를 묻고 답할 수 있어요.
[How often]을 활용해 상대방에게 빈도수를 묻고 답할 수 있어요.",A: ___ do you watch cartoons? B: Twice a week.,A: 만화는 얼마나 자주 보니? B: 일주일에 두 번.,How frequently,How often,How regularly,How often,2,A: ___ do you read books? B: () a month.,A: 책은 얼마나 자주 읽니? B: 한 달에 두 번.,How often,How regularly,How frequently,How frequently,3,A: How often do you read comics? B: Three times a week. A: How frequently do you exercise? B: Once a month.,A: 만화책은 얼마나 자주 읽니? B: 일주일에 세 번. A: 운동은 얼마나 자주 하니? B: 한 달에 한 번.
"두 대상의 특성을 비교할 수 있어요.
비교급 표현 'A is more ~ than B'를 사용하여 특징을 비교할 수 있어요.",I’m ___ than you!,난 네보다 키가 커!,shorter,taller,faster,taller,2,I’m ___ than you!,난 너보다 더 신나!,more tired,less excited,more excited,more excited,3,A: I’m taller than my brother. B: Really? That's impressive! A: And I’m more excited about the upcoming festival than ever before.,A: 난 내 동생보다 키가 커. B: 정말? 대단하네! A: 그리고 다가오는 축제에 그 어느 때보다 신나.
"동의 여부를 묻는 표현을 사용하여 자신의 의견을 나타낼 수 있어요.
Express your opinion by using expressions to ask about agreement.",A: What do you think? B: ________.,A: 어떻게 생각해? B: 나는 그렇게 생각해.,I do think,I think so,I know,I think so,2,"A: Do you ______ with him? B: Yes, I do.","A: 그와 동의하니? B: 응, 동의해.",argue,agree,disagree,agree,2,"A: What is your opinion? B: I think so. A: Do you agree with my plan? B: Yes, I do. A: Would you say that it's a good idea? B: No, I wouldn't.","A: 너의 의견은 어때? B: 난 그렇게 생각해. A: 내 계획에 동의하니? B: 응, 동의해. A: 그것이 좋은 생각이라고 말할 수 있니? B: 아니, 그렇지 않아."
"누가 한 일을 묻고 답할 수 있어요.
Who를 사용하여 누가 어떤 행동을 했는지 물어볼 수 있어요.",A: ___ repaired the car? B: The mechanic did.,A: 누가 차를 수리했어? B: 정비공이 했어.,What,Who,How,Who,2,A: Who ___ the meal? B: () did.,A: 누가 식사를 요리했어? B: 요리했어.,painted,cooked,repaired,cooked,2,A: Who mended the jacket? B: The tailor did. A: Who baked the cake? B: The baker did.,A: 누가 재킷을 수선했어? B: 재단사가 수선했어. A: 누가 케이크를 구웠어? B: 제빵사가 구웠어.
"should를 활용해 의무와 권장 사항을 표현할 수 있어요.
Learn to express obligation and recommendation using should.",We _____ take care of animals.,우리는 동물을 돌봐야 해요.,must,should,could,should,2,We _____ protect our environment.,우리는 환경을 보호해야 해요.,must,should,can,must,1,A: We should take care of our pets. B: Absolutely! It is necessary to help them stay healthy.,A: 우리는 애완동물을 돌봐야 해. B: 맞아! 그들이 건강하게 지낼 수 있도록 도와야 해.
"철자를 어떻게 요청하고 답하는지 배워요.
Learn how to ask for and provide the spelling of words using 'How do you spell …?'.",A: ___ do you spell the word? B: It's spelled C-O-M-F-O-R-T.,A: 단어의 철자를 어떻게 쓰나요? B: 그것은 C-O-M-F-O-R-T라고 씁니다.,What,How,When,How,2,A: Could you ___ this name? B: It's spelled ().,A: 이 이름의 철자를 알려줄래요? B: 철자는 S-P-E-L-L라고 해요.,sign,spell,write,spell,2,A: How do you spell the term? B: It's spelled T-E-R-M. A: Could you spell that item? B: It's spelled I-T-E-M.,A: 그 용어의 철자를 어떻게 쓰나요? B: 그것은 T-E-R-M라고 써요. A: 그 물건의 철자를 알려줄래요? B: I-T-E-M이라고 합니다.
"간단한 형용사를 사용하여 음식의 맛을 표현할 수 있어요.
You can describe taste with simple adjectives.",It is ___.,이 음식은 매워요.,salty,sour,spicy,spicy,3,It tastes ___.,이 음식은 달콤해요.,bitter,sweet,spicy,sweet,2,"A: This soup is really spicy today! B: I agree, but the dessert tastes pleasantly sweet. A: I love how contrasting the flavors are. B: Me too, it makes the meal exciting!","A: 오늘 이 수프는 정말 매워요! B: 맞아요, 하지만 후식은 기분 좋게 달콤해요. A: 서로 대조되는 맛이 마음에 들어요. B: 저도 그래요, 식사를 즐겁게 만들어주네요."
"좋아하는 활동과 싫어하는 활동에 대해 like를 활용할 수 있어요.
You can talk about your favorite or disliked activities using like.","A: Do you ___ playing games? B: Yes, I ___ that.","A: 게임하는 것을 좋아해? B: 응, 나도 그걸 좋아해.",prefer,like,love,like,2,"A: Do you ___ doing sports? B: Yes, I ___ that.","A: 스포츠하는 것을 즐겨해? B: 응, 나도 그걸 즐겨해.",enjoy,avoid,reject,enjoy,1,"A: Do you like riding bicycles? B: Yes, I like that. A: Are you interested in practicing cooking? B: Yes, I am interested in that.","A: 자전거 타는 것을 좋아해? B: 응, 나도 그걸 좋아해. A: 요리 연습하는 것에 관심 있어? B: 응, 나도 관심 있어."
"의견이나 제안에 대한 긍정적 반응을 간단한 표현으로 답할 수 있어요.
I can respond to opinions or suggestions with a simple, positive expression.",___ great.,정말 좋아 보여.,Looks,Sounds,Feels,Sounds,2,That ___ well. I think it's a good idea.,그것이 잘 작동하는 것 같아. 좋은 생각인 것 같아.,fails,works,breaks,works,2,"A: Your idea sounds amazing. B: I agree, it seems very promising.","A: 네 아이디어가 정말 놀랍게 들려. B: 맞아, 아주 기대돼."
"다른 사람의 주의를 끌 때 사용할 수 있는 정중한 표현을 배워요.
Excuse me! 혹은 Pardon me!와 같은 표현을 사용하여 주의를 끌 수 있어요.",______!,실례합니다!,Pardon me!,Excuse me!,Sorry!,Excuse me!,2,______!,실례합니다!,Goodbye!,Pardon me!,Thank you!,Pardon me!,2,"A: Excuse me! Could you tell me where the museum is? B: Sure, it's just down the street. A: And pardon me! I missed that detail. B: No worries, let me repeat it.","A: 실례합니다! 박물관이 어디 있는지 알려줄래요? B: 네, 길 바로 아래에 있어요. A: 그리고 잠시만요! 그 정보를 놓쳤어요. B: 괜찮아요, 다시 말씀드릴게요."
"의견을 표현하며 이의를 제기할 수 있어요.
I don't think so.와 같은 표현을 활용하여 잘못된 주장에 반대할 수 있어요.",I don't ____ that's correct.,나는 그게 맞다고 믿지 않아.,doubt,believe,think,believe,2,I'm not sure about that. I ____ with that viewpoint.,나는 그것에 대해 확실하지 않아. 나는 그 관점에 동의하지 않아.,agree,disagree,support,disagree,2,A: I don't believe that's correct about the report. B: I'm not sure about that either. I disagree with that suggestion.,A: 나는 그 보고서가 맞다고 믿지 않아. B: 나도 그것에 대해 확실하지 않아. 나는 그 제안에 동의하지 않아.
"제안에 대한 긍정적인 응답을 할 수 있어요.
You can express positive responses to suggestions.",_____! I'll be there to help you.,물론이죠! 제가 도와줄게요.,No way!,Sure thing!,Maybe later!,Sure thing!,2,"That sounds great! Okay, let's _____ it!","좋은데! 그럼, 해보자!",make,do,try,do,2,"A: Sure thing! I'm up for the road trip. B: That sounds great! Okay, let's plan it.","A: 물론이죠! 여행에 함께할게요. B: 좋은데! 그럼, 계획해보자."
"조동사 did를 활용해 과거에 일어난 일을 묻고 응답할 수 있어요.
You can ask and respond about past events using the auxiliary did.","A: Did you ___ a museum? B: Yes, I did.","박물관을 방문했니? 응, 방문했어.",attend,visit,fix,visit,2,"A: Did you ___ yesterday? B: Yes, I did.","어제 방문했니? 응, 방문했어.",sleep,visit,drink,visit,2,"A: Did you read a book? B: Yes, I did. A: Did the story interest you? B: No, it did not.","A: 책 읽었어? B: 응, 읽었어. A: 그 이야기가 흥미로웠니? B: 아니, 흥미롭지 않았어."
"상대방을 격려하는 표현을 사용할 수 있어요.
자신감을 북돋아 주는 표현을 활용할 수 있어요.","___, you can achieve this!","계속 나아가, 너는 이것을 이룰 수 있어!",Stop now,Keep going,Turn back,Keep going,2,"Believe in yourself, you can accomplish ____.","자신을 믿어, 너는 무엇이든 이룰 수 있어.",always,anything,nothing,anything,2,"A: Keep going, you can achieve this! B: I know it won't be easy, but I'll try. A: Believe in yourself, you can accomplish anything. B: That really motivates me.","A: 계속 나아가, 너는 이것을 이룰 수 있어! B: 쉽지 않겠지만 노력해볼게. A: 자신을 믿어, 너는 무엇이든 이룰 수 있어. B: 정말 힘이 되네."
"작별 인사를 간단히 표현할 수 있어요.
'See you later'와 'Goodbye. Have a nice day.'를 사용하여 헤어질 때 인사말을 할 수 있어요.",___ you later.,나중에 봐요.,Look,see,Catch,see,2,___ . Have a nice day.,안녕. 좋은 하루 보내세요.,Hello,Goodbye,Welcome,Goodbye,2,"A: See you later at the party. B: Sure, see you then! A: Goodbye. Have a wonderful day.","A: 파티에서 나중에 봐요. B: 그래, 그때 봐요! A: 안녕. 멋진 하루 보내세요."
"상대방을 위로하거나 격려하는 표현을 사용할 수 있어요.
Use expressions to comfort or encourage others.","When feeling low, ___!",기운 내!,Keep quiet!,Cheer up!,Calm down!,Cheer up!,2,Stay positive! Don't ___!,긍정적으로 살아! 포기하지 마!,end,give up,escape,give up,2,"A: When you feel sad, Cheer up! B: I appreciate your support. A: Always keep a positive mindset, and remember: Don't give up!","A: 슬플 때, 기운 내! B: 네 응원에 고마워. A: 항상 긍정적인 마음을 유지하고, 절대 포기하지 마!"
"유감이나 동정을 표현하는 표현을 사용할 수 있어요.
'That's too bad'와 'I'm sorry to hear that'를 활용하여 감정을 나타낼 수 있어요.",___ is a way to express disappointment.,유감을 표현하는 한 가지 방법은 'That's too bad'입니다.,That's too bad,That's wonderful,That's amazing,That's too bad,1,I'm ____ to hear that.,그 말을 듣게 되어 유감이야.,happy,sorry,excited,sorry,2,"A: That's too bad that the concert was postponed. B: I'm sorry to hear that. A: Let's hope for better luck next time. B: Absolutely, I hope it goes well.","A: 콘서트가 연기되다니 정말 유감이야. B: 그 말을 듣게 되어 정말 유감이야. A: 다음번엔 더 좋은 결과가 있기를 바라. B: 응, 잘 되길 바래."
"상대방이 이해하지 못한 내용을 반복 요청할 수 있어요.
요청할 때 'I'm sorry?'와 'Could you repeat that, please? Pardon?'를 사용할 수 있어요.",___?,뭐라고요?,Excuse me?,I'm sorry?,Thank you?,I'm sorry?,2,___,다시 한 번 말씀해 주시겠어요?,"Would you repeat that, please? Pardon?","Could you repeat that, please? Pardon?","Could you explain that, please? Pardon?","Could you repeat that, please? Pardon?",2,"A: I'm sorry? B: I mentioned that the workshop starts at 3. A: Could you repeat that, please? Pardon? B: Of course, the workshop begins at 3 PM.","A: 뭐라고요? B: 워크샵이 3시에 시작한다고 했어요. A: 다시 한 번 말씀해 주시겠어요? B: 물론이죠, 워크샵은 오후 3시에 시작해요."
"축하 인사를 표현할 수 있어요.
Express congratulatory greetings like 'Congratulations on your achievement!'",_____ on your achievement!,당신의 성취에 대해 축하합니다!,Apologies,Regards,Congratulations,Congratulations,3,_____ on completing your homework! Well done on your homework!,숙제를 마친 것을 축하해! 정말 잘했어!,Bravo,Cheers,Congrats,Cheers,2,A: Congratulations on your achievement! B: I am very proud of you! A: Cheers on finishing your project! B: You deserve the best!,A: 당신의 성취에 대해 축하합니다! B: 난 네가 자랑스러워! A: 프로젝트 마친 것을 축하해! B: 넌 최고야!
"교실 내의 위치를 be동사를 사용해 묻고 답할 수 있어요.
be동사를 활용하여 교실 내 특정 장소의 위치를 표현할 수 있어요.",B: It's on the ___ floor.,도서관은 2층에 있습니다.,third,second,first,second,2,A: Where can I find the ___?,체육관은 어디에 있나요?,cafeteria,gymnasium,office,gymnasium,2,A: Where is the science lab? B: It's on the second floor. A: Where can I find the computer room? B: It's on the fourth floor.,A: 과학실은 어디에 있나요? B: 2층에 있어요. A: 컴퓨터실은 어디에 있나요? B: 4층에 있어요.
"'be good at' 표현을 사용해 잘하는 것을 나타낼 수 있어요.
You can express what you are good at using 'be good at' expressions.",You're ___ at drawing.,너는 그림 그리기를 정말 잘해.,mediocre,excellent,terrible,excellent,2,You're ___ at drawing.,너는 그림 그리기를 능숙하게 해.,skilled,smart,bad,skilled,1,A: You're excellent at painting. B: Your painting skills are remarkable! A: And you're great at sketching. B: That's impressive.,A: 너는 그림 그리기에 뛰어나. B: 네 그림 실력이 정말 놀라워! A: 그리고 너는 스케치에 능해. B: 정말 인상적이야.
"전화 대화 시작 및 의사 소통 방법을 익힙니다.
간단한 전화 인사와 통화 요청 문장을 사용할 수 있어요.","B: Hello, ___ Alex. May I speak to Ryan? C: Speaking.","B: 안녕하세요, 이쪽은 Alex입니다. Ryan과 통화할 수 있을까요? C: 통화 중입니다.",it is,this is,here is,this is,2,"B: Hello, I am a representative. Can I ___ the manager?","B: 안녕하세요, 저는 담당자입니다. 부장님과 통화할 수 있을까요?",speak with,talk to,ask for,talk to,2,"A: Good morning? B: Good morning, this is the office. May I speak with the manager? C: Manager speaking. A: Hi, this is an employee. Can I talk to HR? C: HR here.","A: 좋은 아침입니다? B: 좋은 아침입니다, 여기는 사무실입니다. 매니저님과 통화할 수 있을까요? C: 매니저 통화 중입니다. A: 안녕하세요, 저는 직원입니다. 인사팀과 통화할 수 있을까요? C: 인사팀입니다."
"기대되는 상황에 대해 영어로 이야기할 수 있어요.
I can't wait와 I am looking forward to it 표현을 사용하여 기대되는 상황을 설명할 수 있어요.",I am ___ to it.,나는 그것을 기대하고 있어.,waiting,looking forward,excited,looking forward,2,I ______ to go to the park! I'm so excited for it.,나는 공원에 가는 것을 정말 기다릴 수 없어!,will wait,can't wait,do wait,can't wait,2,A: I am looking forward to the movie. B: That's awesome! I can't wait to watch it! I'm so excited for the film.,A: 나는 그 영화를 기대하고 있어. B: 정말 멋지다! 나는 그 영화를 기다릴 수 없어! 영화가 너무 기대돼.
"상대방에게 좋은 시간을 보내라고 기원하는 명령문 형태를 익힐 수 있어요.
Use imperative verbs to wish someone well, as in expressions like 'Have a great day!'",Have a ___ day!,멋진 하루 보내세요!,good,great,excellent,great,2,Have a ___ evening!,멋진 저녁 보내세요!,happy,wonderful,joyful,wonderful,2,"A: Enjoy your day! B: Thanks, I will. A: Have a fantastic weekend! B: Cheers, see you soon!","A: 즐거운 하루 보내! B: 고마워, 너도! A: 멋진 주말 보내! B: 다음에 보자!"
"조언하는 말을 할 수 있어요.
You can give advice using the expression 'You should ()'.",You should _____ a hospital.,병원을 방문해야 해.,call,visit,avoid,visit,2,You should take _____ to feel better.,몸이 좋아지려면 약을 먹어야 해.,coffee,medicine,jelly,medicine,2,"A: You should get some sleep if you're feeling exhausted. B: That sounds like a good plan. A: Also, you should try to eat healthy food every day. B: I will start that routine.",A: 너가 피곤할 때는 충분히 잠을 자는 게 좋아. B: 좋은 계획이야. A: 그리고 매일 건강한 음식을 먹어야 해. B: 그 루틴을 시작할게.
"음식의 특성을 맛을 나타내는 형용사를 사용해 표현할 수 있어요.
You can describe the characteristics of food using adjectives that indicate taste.",It's ___.,달콤해.,bitter,sweet,sour,sweet,2,It's ___.,매워.,salty,spicy,bitter,spicy,2,A: The dessert tastes really sweet. B: And the soup is surprisingly spicy.,A: 디저트가 정말 달콤해 보여. B: 그리고 수프가 놀라울 정도로 매워.
"어떤 옷을 입고 있는지 묘사할 수 있어요.
be wearing을 활용하여 옷차림을 표현할 수 있어요.",___ wearing a blue jacket.,그는 파란색 재킷을 입고 있어.,She’s,He’s,They’re,He’s,2,___ wearing a red hat.,그녀는 빨간 모자를 쓰고 있어.,He’s,They’re,She’s,She’s,3,A: He's wearing a black coat today. B: That looks really sharp. A: She's wearing a patterned blouse. B: I like her style.,A: 그는 오늘 검은색 코트를 입고 있어. B: 정말 멋져 보이네. A: 그녀는 무늬가 있는 블라우스를 입고 있어. B: 그녀의 스타일이 마음에 들어.
"감탄사를 활용하여 놀람 표현을 할 수 있어요.
You can express surprise using exclamations.",How ____!,얼마나 작아!,tall,small,huge,small,2,What a surprise! How ____!,정말 놀라워! 얼마나 인상적이야!,ordinary,impressive,amazing,impressive,2,A: How tiny! B: I can't believe it. A: What a surprise indeed! B: Truly impressive!,A: 얼마나 작아! B: 믿을 수 없어. A: 정말 놀라워! B: 정말 인상적이야!
"단순 표현을 사용하여 알고 있음과 모르고 있음을 표현할 수 있어요.
I don't know the answer. 와 같은 표현을 사용하여 모름을 나타낼 수 있어요.",I ___ the answer.,나는 그 답을 모른다.,do know,don't know,can't know,don't know,2,I have ___ clue. I'm not sure about that.,나는 단서가 전혀 없어. 그 점에 대해 확신이 없어요.,some,no,many,no,2,A: I don't know the reason for the delay. B: Really? A: I have no clue what caused it. B: Let's investigate together.,A: 지연의 이유를 잘 모르겠어. B: 정말? A: 무슨 원인인지 전혀 감이 없어. B: 함께 조사해보자.
"between ... and ... 을 사용하여 건물의 위치를 설명할 수 있어요.
near, next to 와 같은 표현을 이용해 건물의 주변 위치를 설명할 수 있어요.",It's located ___ the park and the school.,공원과 학교 사이에 위치해 있어요.,next to,between,over,between,2,It's ___ the library.,도서관 바로 옆에 있어요.,across from,next to,far from,next to,2,A: It's located between the library and the cafe. B: That sounds perfectly situated. A: And it's next to the bus stop. B: I always catch my bus from there.,A: 도서관과 카페 사이에 위치해 있어요. B: 정말 이상적인 위치네요. A: 그리고 버스 정류장 바로 옆에 있어요. B: 저는 항상 그곳에서 버스를 타요.
"의견을 묻고 답할 수 있어요.
본인의 동의 여부를 명확하게 표현할 수 있어요.",I ___ with you.,나는 네 의견에 동의해.,refuse,agree,doubt,agree,2,I ___ the same viewpoint.,나는 같은 견해를 공유해.,oppose,share,ignore,share,2,A: How do you feel about the new rule? B: I agree with your idea. A: Do you really feel that way? B: I share the same viewpoint.,A: 새로운 규칙에 대해 어떻게 생각해? B: 나는 네 생각에 동의해. A: 정말 그렇게 느껴? B: 나는 같은 견해를 가지고 있어.
"위로 또는 격려의 표현을 사용할 수 있어요.
Express comfort or encouragement using these expressions.",Everything will be ____.,모든 게 괜찮을 거야.,bad,fine,wrong,fine,2,You can do it! Stay ____!,넌 할 수 있어! 긍정적으로 있어!,strong,happy,positive,positive,3,"A: I was really worried about my project. B: Don't stress, everything will be fine. A: Your advice makes all the difference. B: Absolutely, you can do it! Stay positive!","A: 내 프로젝트 때문에 정말 걱정됐어. B: 걱정하지 마, 모든 게 괜찮을 거야. A: 네 조언이 큰 힘이 돼. B: 맞아, 넌 할 수 있어! 긍정적으로 있어!"
"함께 하자고 제안하는 표현을 사용할 수 있어요.
Can you ()?를 활용하여 함께 하자고 제안하고 응답할 수 있어요.",A: Can you ______? B: All right.,A: 우리 피크닉에 함께할래? B: 좋아.,attend the meeting,join us for the picnic,come to the party,join us for the picnic,2,"A: Do you want to ______ the picnic? B: Sorry, I can't.","A: 이 피크닉에 함께하고 싶어? B: 미안, 못해.",join over,be part of,attend to,be part of,2,A: Can you join us for a study group? B: Sure. A: Do you want to be part of our project team? B: Absolutely.,A: 우리 스터디 그룹에 함께 할래? B: 좋아. A: 우리 프로젝트 팀에 참여하고 싶어? B: 물론이지.
"상대방을 위로하거나 안심시키는 표현을 사용할 수 있어요.
'Don't worry.'를 활용하여 상대방을 편안하게 할 수 있어요.",Don't ___ upset.,속상해하지 마.,get,be,feel,be,2,Everything will be ___. It will get better soon.,모든 것이 괜찮을 거야. 곧 나아질 거야.,terrible,okay,sad,okay,2,"A: I'm feeling down today. B: Don't be upset. Remember, everything will be okay and things will get better soon. A: Thanks for your support.","A: 오늘 기분이 처졌어. B: 속상해하지 마. 기억해, 모든 것이 괜찮을 거야 그리고 곧 나아질 거야. A: 응원해줘서 고마워."
"직접적인 권유 표현을 사용하여 상대방에게 조언을 제공할 수 있어요.
You can give advice by using direct suggestion expressions.",Please ___ this medicine and get sufficient rest.,이 약을 복용하시고 충분한 휴식을 취하세요.,grab,take,consume,take,2,You should ___ to feel better.,네가 기분이 좋아지려면 쉬어야 해.,talk,rest,exercise,rest,2,"A: Please take this pill and get ample sleep. B: Sure, I'll do that. A: You should relax if you want to feel improved. B: I appreciate your advice.","A: 이 약을 복용하시고 충분한 수면을 취하세요. B: 네, 그렇게 할게요. A: 기분이 나아지려면 편히 쉬어보세요. B: 조언해 주셔서 감사합니다."
"상대방에게 충고하거나 권장하는 표현을 사용할 수 있어요.
Be able to use 'should' to advise or recommend others.",A: You ___ exercise every day.,너는 매일 운동해야 해.,must,should,can,should,2,A: You should ___ to finish your homework on time.,너는 숙제를 제시간에 끝내려고 해야 해.,tried to,try to,need to,try to,2,A: You should drink more water daily. B: That's a good tip. A: You should try to include fruits in your diet. B: I will start doing that.,A: 너는 매일 물을 더 많이 마셔야 해. B: 좋은 조언이야. A: 너는 식단에 과일을 포함하려고 해봐. B: 곧 시작해 볼게.
"초대를 요청하고 응답하는 표현을 익힐 수 있어요.
Learn how to invite and respond to invitations.",Can you ______ my art exhibition? B: Sure.,내 미술 전시회에 참가할 수 있니? B: 그래.,attend,join,enter,join,2,"A: Could you ______ to my birthday party? B: Sorry, I can't.","내 생일 파티에 올 수 있니? B: 미안해, 못 가.",go,come,enter,come,2,"A: Can you join my soccer game? B: Sure. A: Could you come to my practice session? B: Sorry, I can't. A: Would you like to visit my new stadium? B: That sounds great.","A: 내 축구 경기에 참여할래? B: 응. A: 내 연습 세션에 올 수 있니? B: 미안, 못 가. A: 내 새 경기장을 방문할래? B: 멋지다."
"칭찬 표현을 사용하여 좋은 점을 강조할 수 있어요.
Learn to emphasize positive aspects through compliment expressions.",___ a wonderful idea!,정말 훌륭한 아이디어야!,That was,This is,That's,That's,3,___ a great suggestion!,정말 좋은 제안이야!,That was,That's,Those are,That's,2,"A: I think we should start our project today. B: That's a wonderful idea! A: Also, we can plan our tasks ahead. B: That's a nice thought!",A: 오늘 프로젝트를 시작하는 게 좋겠어. B: 정말 훌륭한 아이디어야! A: 그리고 미리 작업 계획을 세울 수도 있어. B: 정말 좋은 생각이야!
"다양한 위치 표현을 사용하여 사물이나 장소의 위치를 설명할 수 있어요.
You can describe the position of objects or places using various location expressions.",A: It's _____ the school. B: Let's go there!,A: 학교 옆에 있어. B: 거기로 가자!,under,beside,ahead,beside,2,A: It's _____ the museum. B: Let's visit it.,A: 박물관 근처에 있어. B: 방문해 보자.,over,behind,near,near,3,A: It's beside the library. B: Let's go inside! A: It's near the cafe. B: Let's grab a coffee.,A: 도서관 옆에 있어. B: 안으로 들어가자! A: 카페 근처에 있어. B: 커피 마시러 가자.
"음식의 맛을 표현하는 다양한 형용사를 사용할 수 있어요.
You can express various flavors of food.",This is ____.,이것은 달콤해.,salty,sweet,bitter,sweet,2,This tastes ____. It's really sour.,이 음식은 시큼해. 정말 시큼해.,spicy,sour,delicious,sour,2,"A: This is spicy. B: I prefer spicy food. A: This tastes savory. B: Really, I love savory dishes.","A: 이것은 매워. B: 난 매운 음식을 선호해. A: 이 음식은 감칠맛 나. B: 정말, 나도 감칠맛 나는 음식을 좋아해."
"Express disagreement with someone's opinion.
상대방의 의견에 반대하는 표현을 사용할 수 있어요.","He answered, '___'",그는 '그렇지 않아'라고 대답했다.,I do think so.,I don't think so.,I really think so.,I don't think so.,2,I'm not sure about his plan. ___ his plan.,"그의 계획에 대해 잘 모르겠지만, 나는 그의 계획에 반대해.",I agree with,I disagree with,I support,I disagree with,2,"A: I don't think so about the proposal. B: Really? A: I'm not sure about the details, and I disagree with the main idea. B: Let's review it together.","A: 그 제안은 난 그렇지 않다고 생각해. B: 정말? A: 세부 사항은 잘 모르겠지만, 주요 아이디어에는 반대해. B: 함께 검토해보자."
"모르고 있음을 표현할 수 있어요.
I have no idea 와 I don’t know 와 같은 표현을 사용할 수 있어요.",I have no ____.,나는 전혀 모른다.,plan,idea,clue,idea,2,I don’t ___.,나는 몰라.,think,know,hear,know,2,A: I have no idea what time the event starts. B: That sounds odd. A: I don't know about the schedule. B: Maybe we should check with someone.,A: 행사가 언제 시작하는지 전혀 모르겠어. B: 이상하네. A: 일정에 대해서는 몰라. B: 누군가에게 확인해보자.
"잊지 말라고 조언하는 표현을 사용할 수 있어요.
You can advise someone not to forget something.",___ to turn off the TV.,TV를 끄는 것을 잊지 마세요.,Remember,Don't forget,Try,Don't forget,2,Make sure to ___.,TV를 끄는 것을 확실히 하세요.,turn on the TV,turn off the TV,open the door,turn off the TV,2,"A: Don't forget to lock the door when you leave. B: Sure, I'll lock it. A: Remember to check the alarm system. B: Got it, thanks!","A: 나갈 때 문 잠그는 거 잊지 마. B: 알겠어, 꼭 잠글게. A: 경보 시스템도 확인하는 거 기억해. B: 응, 고마워."
"격려하는 표현을 사용할 수 있어요.
You can do it, and Believe in yourself! Keep going!과 같은 표현으로 격려할 수 있어요.",You ___ do it.,너는 할 수 있어.,will,should,can,can,3,_____ in yourself! Keep going!,너 자신을 믿어! 계속 전진해!,Believe,Trust,Remember,Believe,1,"A: You can do it even when challenges arise. B: Your encouragement really lifts my spirit. A: Always remember, believe in yourself and keep moving forward. B: I will continue with all my heart.","A: 어려움이 닥쳐도 너는 할 수 있어. B: 네 격려가 정말 내 기운을 북돋아줘. A: 항상 기억해, 너 자신을 믿고 계속 나아가. B: 온 마음을 다해 계속할게."
"이름의 철자 묻고 답하는 표현을 사용할 수 있어요.
How do you spell ~? 표현을 사용하여 이름의 철자에 대해 질문하고 답할 수 있어요.",A: How do you ___ your name? B: M-A-R-Y.,당신의 이름 철자를 어떻게 묻는지 질문하는 표현입니다.,write,spell,read,spell,2,"A: Can you ___ this word? B: Yes, it's CODE.",이 단어의 철자를 물어보는 표현입니다.,read,spell,write,spell,2,"A: How do you spell your surname? B: D-A-V-I-D. A: Can you spell this term? B: Yes, it's CODE. A: What's the spelling of CODE? B: It's C-O-D-E.",A: 당신의 성의 철자는 어떻게 되나요? B: D-A-V-I-D. A: 이 용어의 철자는 어떻게 되나요? B: CODE입니다. A: CODE의 철자는 무엇인가요? B: C-O-D-E입니다.
"관련된 두 문장을 'and'를 사용하여 연결하고 한 가지 행동을 지시할 수 있어요.
Use 'and' to connect two related sentences to instruct one action.",Take this book ___ read it before bed.,이 책을 가져가고 자기 전에 읽어.,but,and,or,and,2,Take this () ___ give it to ().,이것을 가져가고 그것을 전달해.,or,but,and,and,3,"A: Take this pen and write your name. B: Okay, I'll write it now. A: Take this pillow and put it on the bed. B: Sure, it's very comfortable.","A: 이 펜을 가져가서 이름을 써봐. B: 알겠어, 지금 쓸게. A: 이 베개를 가져가서 침대에 놓아봐. B: 좋아, 정말 편안해 보여."
"상대방을 초대하는 표현을 활용할 수 있어요.
초대를 받고 이에 답변하는 표현을 사용할 수 있어요.",Can you ___ us for the picnic? B: Of course.,우리와 함께 소풍에 갈 수 있니? 물론이지.,invite,join,attend,join,2,Would you like to ___ to the picnic? B: I'd love to.,소풍에 오실래요? 꼭 그러고 싶어.,stay,come,leave,come,2,A: Can you join our picnic this afternoon? B: Of course. A: Would you like to come along to the picnic? B: I'd love to.,A: 오늘 오후에 우리 소풍에 함께 할래? B: 당연하지. A: 소풍에 같이 오실래요? B: 정말 좋아요.
"전치사를 활용해 위치를 나타내는 표현을 사용할 수 있어요.
You can use prepositions to describe location.",A: It's ____ the park.,공원 옆에 있어.,beside,next to,near,next to,2,A: It's ____ buildings.,건물 옆에 있어.,under,beside,above,beside,2,A: It's next to the library. B: That's interesting. A: It's near the university district. B: I love that area.,A: 도서관 옆에 있어. B: 흥미롭네. A: 대학가 근처에 있어. B: 그 지역 정말 좋아.
"전화 대화 시작 시 필요한 간단한 표현들을 사용할 수 있어요.
You can use simple expressions to initiate a telephone conversation.",B: This is Mike ___.,B: 여보세요? Mike입니다.,listening,speaking,talking,speaking,2,A: May I ___ to him?,A: 그 분과 통화할 수 있을까요?,talk,speak,call,speak,2,A: Hello? B: This is Mike speaking. A: Could I speak to the manager? B: Speaking.,A: 여보세요? B: Mike입니다. A: 매니저님과 통화할 수 있을까요? B: 통화 중입니다.
