textbook ID,학년,출판사,교육과정,Lesson,구분,Title,DESCRIPTION,Key Expression (영어),Key Expression (한국어),Sub Expression (영어),Sub Expression (한국어),학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
716,중1,동아(이),2022,8,function,Winter Is Coming!,How was ~와 다양한 형용사를 사용해 과거에 했던 일에 대한 감상을 묻고 답하기.,"A: How was your trip?
 B: It was amazing.","A: 여행 어땠어?
 B: 정말 좋았어.","A: What did you think of ()?
 B: It was ().
 A: How did you like ()?
 B: I liked it. It was ().",,"과거의 경험에 대해 다양한 형용사를 사용하여 감상을 표현할 수 있어요.
 Ask and answer about your past experiences using various adjectives.",A: ___ was your trip? B: It was amazing.,여행은 어땠어? 대답은 정말 멋졌어.,When,How,Where,How,2,B: It was ___.,그것은 멋졌어.,ordinary,spectacular,dismal,spectacular,2,A: How did you find your journey? B: It was incredible. A: What did you think of the adventure? B: I enjoyed it. It was outstanding.,A: 여행은 어땠어? B: 정말 굉장했어. A: 모험은 어땠어? B: 즐거웠어. 정말 뛰어났어.
804,중2,동아(이),2015,1,function,Can We Talk?,What can I do to ()?를 활용해 조언 구하기.,"A: What can I do to improve my English?
 B: You can practice speaking every day.","A: 영어 실력을 향상시키려면 어떻게 해야 할까?
 B: 매일 말하기 연습을 하면 돼.","A: Do you have any advice for ()?
 B: I recommend ().
 A: How can I improve ()?
 B: Try ().",,"What can I do to ()?' 표현을 활용해 조언을 구할 수 있어요.
 'Do you have any advice for ()?'와 'How can I improve ()?'를 활용해 조언을 구하고 개선 방향을 알 수 있어요.",What can I do to ________?,어떻게 하면 영어 실력을 향상시킬 수 있나요?,learn Spanish,improve my English,cook dinner,improve my English,2,Do you have any advice for ________?,영어 실력을 향상시키기 위한 조언이 있나요?,learning French,improving my English,studying math,improving my English,2,A: What can I do to boost my English skills? B: You can join a speaking club regularly. A: Do you have any advice for improving your language skills? B: I suggest watching movies in English.,A: 영어 실력을 높이기 위해 무엇을 할 수 있을까요? B: 정기적으로 스피킹 클럽에 참여해보세요. A: 언어 능력을 향상시키기 위한 조언이 있나요? B: 영어로 된 영화를 보는 것을 추천해요.
804,중2,동아(이),2015,1,function,Can We Talk?,How about ()?를 활용해 제안하기.,"A: How about going to the movies tonight?
 B: Great idea! / I’m sorry, but I can’t.","A: 오늘 밤 영화 보러 가는 거 어때?
 B: 좋은 생각이야! / 미안하지만 못 가.","A: Why don’t we ()?
 B: Sounds good. / Sorry, I’m busy.
 A: Let’s ().
 B: Sure! / Maybe next time.",,"‘How about ()?’를 활용해 제안하는 방법을 배워요.
 Learn how to make suggestions using 'How about ()?'.","A: How about _____ tonight? B: Great idea! / I'm sorry, but I can't.","A: 오늘 밤 영화 보러 가는 건 어때? B: 좋은 생각이야! / 미안하지만, 안 돼.",eating dinner,going to the movies,staying home,going to the movies,2,"A: Why don't we _____? B: Sounds good. / Sorry, I'm busy.","A: 우리 산책하는 건 어때? B: 좋은데. / 미안, 바빠.",study hard,play video games,go for a walk,go for a walk,3,"A: How about trying out the new burger joint tonight? B: Great idea! / I'm sorry, but I have other plans. A: Why don't we go cycling? B: Sounds great! A: Let's plan it for this weekend. B: Sure, that sounds fun.","A: 오늘 밤 새로운 버거집에 가보는 건 어때? B: 좋은 생각이야! / 미안, 다른 약속이 있어. A: 우리 자전거 타러 가는 건 어때? B: 좋은데! A: 이번 주말에 하자. B: 그래, 재밌을 것 같아."
804,중2,동아(이),2015,2,function,Close to You,I’m sure ()를 활용해 확신 표현하기.,"A: This answer must be correct.
 B: I’m sure it is.","A: 이 답이 맞을 거야.
 B: 확실해.","A: I studied a lot for this test.
 B: I’m confident that you’ll do well.
 A: He will come on time.
 B: I have no doubt that he will.",,"‘I'm sure’를 사용하여 자신의 확신을 표현할 수 있어요.
 확신을 나타내는 다양한 문장을 배울 수 있어요.",B: I’m _____ it is.,"B: 나는 확신해, 그렇다.",maybe,sure,possibly,sure,2,B: I’m ________ that you'll do well.,B: 나는 네가 잘 할 것이라고 확신해.,anxious,hesitant,confident,confident,3,A: This answer must be correct. B: I'm positive it is. A: I studied a lot for this test. B: I believe that you will succeed. A: He will come on time. B: There's no doubt about that.,"A: 이 답은 반드시 맞아야 해. B: 나는 긍정해, 맞을 거야. A: 나는 이 시험을 위해 많이 공부했어. B: 너가 잘할 거라고 믿어. A: 그는 제시간에 올 거야. B: 그것에 대해 의심의 여지가 없어."
804,중2,동아(이),2015,2,function,Close to You,다양한 형용사를 활용해 성격 묘사하기.,"A: What is she like?
 B: She is kind and hardworking.","A: 그녀는 어떤 사람이야?
 B: 친절하고 성실해.","A: Can you describe his personality?
 B: He is funny and outgoing.
 A: What kind of person is she?
 B: She is patient and friendly.",,"여러 형용사를 활용하여 성격을 묘사할 수 있어요.
 Able to describe personality using various adjectives.",A: What is she like? B: She is ___ and hardworking.,A: 그녀는 어떤 사람인가요? B: 그녀는 친절하고 근면해요.,smart,kind,rude,kind,2,A: What kind of person is she? B: She is ___ and friendly.,A: 그녀는 어떤 사람인가요? B: 그녀는 인내심 있고 다정해요.,cheerful,patient,quiet,patient,2,A: What is he like? B: He is creative and diligent. A: Can you describe her personality? B: She is clever and warm.,A: 그는 어떤 사람인가요? B: 그는 창의적이고 부지런해요. A: 그녀의 성격을 설명해 줄 수 있나요? B: 그녀는 영리하고 따뜻해요.
804,중2,동아(이),2015,3,function,The Music Goes,Which () do you like best?를 활용해 선호 표현하기.,"A: Which sport do you like best?
 B: I like soccer best.","A: 네가 가장 좋아하는 스포츠는 뭐야?
 B: 나는 축구를 가장 좋아해.","A: What’s your favorite ()?
 B: My favorite is ().
 A: Do you prefer () or ()?
 B: I prefer ().",,"Which ... do you like best?'를 활용하여 선호를 표현할 수 있어요.
 'Do you prefer ...?'와 'What’s your favorite ...?'를 활용하여 선호를 표현할 수 있어요.",A: Which ___ do you like best? B: I like soccer best.,A: 어떤 스포츠를 가장 좋아하나요? B: 나는 축구를 가장 좋아해요.,movie,food,sport,sport,3,A: Do you ___ tea or coffee?,A: 차와 커피 중 무엇을 선호하나요?,enjoy,prefer,like,prefer,2,A: Which game do you like best? B: I like basketball best. A: Do you prefer reading or swimming? B: I prefer swimming.,A: 어떤 게임을 가장 좋아하나요? B: 나는 농구를 가장 좋아해요. A: 독서와 수영 중 무엇을 선호하나요? B: 나는 수영을 선호해요.
804,중2,동아(이),2015,3,function,The Music Goes,Why ()?와 because를 활용해 이유 묻고 답하기.,"A: Why do you exercise every day?
 B: Because it keeps me healthy.","A: 왜 매일 운동해?
 B: 건강을 유지하기 위해서야.","A: Can you tell me why ()?
 B: Because ().
 A: Why are you ()?
 B: Because ().",,"이유를 묻고 답할 수 있어요.
 You can ask and answer reasons using why() and because.",A: Why do you ___ every day? B: Because it keeps me healthy.,A: 왜 매일 운동해요? B: 건강을 유지할 수 있기 때문이에요.,run,exercise,sleep,exercise,2,A: Can you tell me why you ___?,A: 왜 공부하는지 말해줄 수 있니?,study,dance,sleep,study,1,A: Why do you play soccer every weekend? B: Because it keeps me fit. A: Can you tell me why you play soccer? B: Because I love the game.,A: 왜 매주 주말에 축구를 해요? B: 축구를 하면 건강을 유지할 수 있어서요. A: 축구를 하는 이유를 말해줄 수 있어요? B: 게임을 사랑하기 때문이에요.
804,중2,동아(이),2015,4,function,Go for It!,"often, usually를 활용해 여가 활동 말하기.","A: What do you do in your free time?
 B: I often read books.","A: 자유시간에 뭐 해?
 B: 나는 종종 책을 읽어.","A: How do you spend your free time?
 B: I usually ().
 A: What’s your favorite leisure activity?
 B: It’s ().",,"여가 활동에 대해 말할 수 있어요.
 often와 usually를 활용하여 자신의 여가 활동을 설명할 수 있어요.",I ___ read books.,나는 책을 자주 읽어.,seldom,often,usually,often,2,I ___ read magazines.,나는 보통 잡지를 읽어.,always,seldom,usually,usually,3,A: What do you do in your free time? B: I often play tennis. A: How do you spend your free time? B: I usually paint.,A: 너는 자유 시간에 무엇을 하니? B: 나는 자주 테니스를 쳐. A: 너는 자유 시간을 어떻게 보내? B: 나는 보통 그림을 그려.
804,중2,동아(이),2015,4,function,Go for It!,Have you ever ()?를 활용해 경험 말하기.,"A: Have you ever traveled abroad?
 B: Yes, I have. / No, I haven’t.","A: 해외여행 가본 적 있어?
 B: 응, 있어. / 아니, 없어.","A: Did you try () before?
 B: Yes, I did. / No, I didn’t.
 A: Have you experienced ()?
 B: Yes, I have. / No, I haven’t.",,"경험을 말할 수 있어요.
 Have you ever() 와 같은 표현을 사용하여 자신의 경험을 이야기할 수 있어요.","A: Have you ever ______? B: Yes, I have. / No, I haven’t.","A: 해외여행 가본 적 있어? B: 응, 있어요. / 아니요, 없어요.",watched a movie,eaten dinner,traveled abroad,traveled abroad,3,"A: Did you try ______ before? B: Yes, I did. / No, I didn’t.","A: 이전에 스쿠버 다이빙 해본 적 있어? B: 응, 해봤어. / 아니, 없었어.",bought a book,scuba diving,cooked a meal,scuba diving,2,"A: Have you ever visited a museum? B: Yes, I have. A: Did you try the audio tour before? B: No, I didn't.","A: 박물관에 가본 적 있어? B: 응, 있어. A: 오디오 투어를 해본 적 있어? B: 아니, 없어."
804,중2,동아(이),2015,5,function,"Come One, Come",명령문을 활용하여 길 안내하기.,"A: Where can I find the nearest bus stop?
 B: Go straight and turn right at the corner.","A: 가장 가까운 버스 정류장은 어디에 있어요?
 B: 직진하다가 모퉁이에서 오른쪽으로 도세요.","A: Do you know where ()?
 B: Take () and you’ll see it on your ().
 A: What’s the best way to get to ()?
 B: Follow the road and ().",,"명령문을 사용하여 길 안내할 수 있어요.
 You can give directions using imperative sentences.",B: ___ and turn right at the corner.,B: 코너에서 우회전하기 전에 곧장 가세요.,Walk slowly,Stop,Go straight,Go straight,3,B: Follow the road and ___.,B: 길을 따라가서 좌회전하세요.,stop,turn left,turn right,turn left,2,"A: Can you tell me how to reach the library? B: Walk straight and then turn left at the intersection. A: Is it far from here? B: No, just follow the road and you'll see it on your right.","A: 도서관에 어떻게 가는지 알려줄래? B: 곧장 걸어가서 교차로에서 좌회전하세요. A: 여기서 먼가요? B: 아니요, 길을 따라가면 오른쪽에 보여요."
804,중2,동아(이),2015,5,function,"Come One, Come",take 동사를 활용해 소요시간 묻고 답하기.,"A: How long will it take to finish this project?
 B: It will take about two weeks.","A: 이 프로젝트를 끝내는 데 얼마나 걸릴까?
 B: 약 2주 정도 걸려.","A: How much time does it take to ()?
 B: It takes around ().
 A: How long does it take to ()?
 B: It usually takes about ().",,"소요시간을 묻는 표현을 사용할 수 있어요.
 take 동사를 활용하여 소요시간에 대해 묻고 답할 수 있어요.",A: How long will it _____ to finish this project? B: It will take about two weeks.,이 프로젝트를 끝내는 데 약 2주가 걸릴 거예요.,make,take,pass,take,2,A: How long does it _____ to finish the homework? B: It usually takes about two hours.,숙제를 끝내는 데 보통 2시간 정도 걸려요.,consume,take,spend,take,2,A: How long will it take to clean the house? B: It will take about one hour. A: How long does it take to prepare breakfast? B: It usually takes about 20 minutes.,A: 집 청소하는 데 얼마나 걸릴까요? B: 한 시간 정도 걸려요. A: 아침 식사 준비하는 데는 얼마 걸리죠? B: 보통 20분 정도 걸려요.
804,중2,동아(이),2015,6,function,Into Outer Space,알고 있는지 묻고 답하기: 의문문 do you know ()를 활용해 알고 있는지 묻고 답하기.,"A: Do you know where the library is?
 B: Yes, I do. It is next to the school.","A: 도서관이 어디 있는지 알아?
 B: 응, 학교 옆에 있어.","A: Do you know about ()?
 B: Yes, I do. It is ().
 A: Are you familiar with () () is?
 B: Yes, I am. It is ().",,"의문문을 사용하여 상대방이 아는지 질문하고 대답할 수 있어요.
 Be able to ask and answer questions about someone's knowledge using 'Do you know' expressions.","A: Do you ___ where the library is? B: Yes, I do. It is next to the school.","A: 도서관이 어디 있는지 알아? B: 응, 알아. 도서관은 학교 옆에 있어.",find,know,see,know,2,"A: Are you ___ with the meeting schedule? B: Yes, I am. It is confirmed.","A: 회의 일정에 대해 익숙해? B: 응, 익숙해. 확정되었어.",confused,familiar,refreshed,familiar,2,"A: Do you know where the museum is? B: Yes, I do. It is beside the park. A: Are you familiar with the museum exhibits? B: Yes, I am. They are very informative.","A: 박물관이 어디 있는지 알아? B: 응, 알아. 박물관은 공원 옆에 있어. A: 박물관 전시에 익숙해? B: 응, 익숙해. 전시물들이 아주 유익해."
804,중2,동아(이),2015,6,function,Into Outer Space,용도를 묻고 답하기: what is () for?를 활용해 물건이나 도구의 용도를 묻고 답하기.,"A: What is this tool for?
 B: It’s for cutting wood.","A: 이 도구는 무엇에 쓰이는 거야?
 B: 나무를 자르는 데 사용해.","A: What is the purpose of it?
 B: It’s for ().
 A: Why do you use it?
 B: It’s for ().",,"물건이나 도구의 용도를 묻고 답할 수 있어요.
 You can ask and answer about the purpose of objects or tools using 'what is () for?'.",B: It’s for ______.,이 도구는 나무를 자르기 위한 거야.,assembling chairs,cleaning floors,cutting wood,cutting wood,3,B: It’s for ______.,이것은 나무를 자르기 위한 것이야.,cutting wood,holding objects,storing items,cutting wood,1,A: What is this gadget for? B: It’s for measuring distances. A: What is its use? B: It’s for measuring distances.,A: 이 기계는 무엇을 위해 쓰이나요? B: 거리를 재기 위한 것입니다. A: 이것의 용도는 무엇인가요? B: 거리를 재기 위한 것입니다.
804,중2,동아(이),2015,7,function,Can I Trust It?,recommend를 활용하여 추천 요청하기.,"A: Can you recommend a good restaurant?
 B: How about the new Italian place downtown?","A: 좋은 식당 추천해 줄 수 있어?
 B: 시내에 새로 생긴 이탈리안 레스토랑은 어때?","A: What would you recommend?
 B: I recommend ().
 A: Can you suggest ()?
 B: Try ().",,"recommend를 활용하여 추천 요청할 수 있어요.
 추천 상황에서 suggest를 활용할 수 있어요.",A: Can you ______ a good restaurant?,좋은 레스토랑을 추천해줄 수 있어?,deny,recommend,suggest,recommend,2,A: Can you ______ a good book?,좋은 책을 제안해줄 수 있어?,ignore,suggest,refuse,suggest,2,A: Can you recommend a fun activity for the weekend? B: How about trying that new cafe downtown? A: What would you suggest next? B: Try visiting the art gallery.,A: 주말에 즐길 만한 활동을 추천해줄 수 있어? B: 시내에 새로 생긴 카페를 한 번 가봐. A: 그 다음엔 무엇을 제안할래? B: 미술관을 방문해보는 건 어때?
804,중2,동아(이),2015,7,function,Can I Trust It?,like와 happy를 활용하여 만족 여부 묻고 답하기.,"A: How do you like your new phone?
 B: I’m really happy with it.","A: 새 휴대폰 어때?
 B: 정말 만족스러워.","A: Are you satisfied with ()?
 B: Yes, I am. / No, I’m not.
 A: Do you enjoy ()?
 B: Yes, I do. / No, I don’t.",,"새로운 기기에 대해 like와 happy를 사용하여 만족도를 물어보고 대답할 수 있어요.
 Ask and answer questions about satisfaction using 'like' and 'happy'.",How do you ___ your new phone?,네 새 휴대폰은 어떻게 마음에 들어?,love,like,prefer,like,2,Do you ___ it?,그것을 즐기는 편이니?,like,enjoy,adore,enjoy,2,"A: How do you like your new tablet? B: I'm really happy with it. A: Do you enjoy using it? B: Yes, I do.","A: 네 새 태블릿은 어떻게 생각해? B: 나는 정말 만족해. A: 사용하는 게 즐거워? B: 응, 정말 그래."
804,중2,동아(이),2015,8,function,Be Like Sherlock!,can you help me/can you do me a favor?를 활용한 도움 요청하기.,"A: Can you help me carry these books?
 B: No problem. / Sorry, I can’t.","A: 이 책들 옮기는 거 도와줄 수 있어?
 B: 물론이지. / 미안, 못 도와줘.","A: Could you give me a hand with ()?
 B: Of course! / Sorry, I’m busy.
 A: Would you mind helping me ()?
 B: Not at all. / Sorry, I can’t.",,"도움 요청 표현을 사용할 수 있어요.
 can you help me / can you do me a favor?를 활용하여 도움을 요청할 수 있어요.",Can you ___ these books?,이 책들을 옮기는 거 도와줄래?,help me read,help me carry,help me organize,help me carry,2,Could you ___ with these bags?,이 가방들을 좀 도와줄래?,do my homework,give me a hand,sing a song,give me a hand,2,"A: Can you help me lift these boxes? B: No problem. A: Could you give me a hand with setting up the table? B: Of course, I'd be happy to help.","A: 이 상자들을 옮기는 거 도와줄래? B: 문제없어. A: 테이블 정리하는 거 한 번 도와줄래? B: 물론이지, 기꺼이 도와줄게."
804,중2,동아(이),2015,8,function,Be Like Sherlock!,I guess ()를 활용해 추측 표현하기.,"A: I guess it’s going to rain tomorrow.
 B: You’re right.","A: 내일 비가 올 것 같아.
 B: 맞아.","A: I think ().
 B: That’s correct.
 A: I assume ().
 B: Yes, that’s true.",,"I guess를 사용하여 추측을 표현할 수 있어요.
 You can express guesses using 'I guess'.",A: ___ it’s going to rain tomorrow.,내일 비가 올 것 같아.,I think,I guess,I assume,I guess,2,A: ___ it’s going to be windy today.,오늘 바람이 많이 불 것 같아.,I think,I assume,I guess,I assume,2,A: I guess it might snow later today. B: Looks like it. A: I assume the roads will be slippery. B: That makes sense.,A: 내 생각에는 오늘 늦게 눈이 올 수도 있어. B: 그럴 것 같아. A: 내 추측으로는 도로가 미끄러울 거야. B: 그렇네.
904,중3,동아(이),2015,1,function,"I Can’t, but We Can",How have you been?를 활용해 안부 묻고 답하기.,"A: How have you been?
 B: I’ve been great, thanks for asking.","A: 잘 지냈어?
 B: 응, 잘 지냈어. 물어봐 줘서 고마워.","A: How have you been doing?
 B: I have been ().
 A: How was everything going?
 B: Everything was ().",,"영어로 안부를 묻고 답할 수 있어요.
 Using 'How have you been?' expressions, you can ask and answer about well-being.","A: __________? B: I’ve been great, thanks for asking.","A: 어떻게 지냈어? B: 난 정말 잘 지냈어, 물어봐줘서 고마워.",How have you been doing?,How have you been?,How was everything going?,How have you been?,2,A: How was everything going? B: Everything was __________.,A: 모든 것이 어땠어? B: 모든 게 정말 좋았어.,bad,okay,great,great,3,"A: How have you been feeling lately? B: I've been fantastic, thanks for asking. A: How has your day been? B: It has been wonderful.","A: 요즘 기분이 어때? B: 굉장히 좋았어, 물어봐줘서 고마워. A: 오늘 하루는 어땠어? B: 정말 멋졌어."
904,중3,동아(이),2015,1,function,"I Can’t, but We Can",I’m happy to hear that.를 활용해 기쁨과 유감 표현하기.,"A: I passed my exam!
 B: I’m happy to hear that.","A: 시험에 합격했어!
 B: 그 소식 들으니 기뻐.","A: I got a promotion!
 B: That’s great news!
 A: I lost my phone.
 B: I’m sorry to hear that.",,"기쁨을 표현하는 방법을 배울 수 있어요.
 유감을 표현하는 방법을 배울 수 있어요.",B: I’m ___ to hear that.,네 소식을 들으니 기뻐.,glad,happy,pleased,happy,2,B: I’m ___ to hear that.,네 소식을 들으니 유감이야.,excited,sorry,happy,sorry,2,"A: I finished my project! B: I’m happy to hear that. A: Unfortunately, I missed the opportunity. B: I’m sorry to hear that.",A: 내가 프로젝트를 마쳤어! B: 네 소식을 들으니 기뻐. A: 아쉽게도 기회를 놓쳤어. B: 그 소식을 들으니 유감이야.
904,중3,동아(이),2015,2,function,Go Green,I’m worried about ()를 활용해 걱정 표현하기.,"A: I’m worried about my job interview.
 B: Me, too. It’s important.","A: 면접이 걱정돼.
 B: 나도 그래. 중요한 일이잖아.","A: I’m concerned about ().
 B: I feel the same way.
 A: I’m anxious about ().
 B: I agree. It’s ().",,"‘I’m worried about’를 활용해 걱정을 표현할 수 있어요.
 You can express your concern by using 'I’m worried about'.","A: I’m _____ about my job interview. B: Me, too. It’s important.",내가 취업 면접 때문에 걱정하고 있어.,happy,worried,excited,worried,2,A: I’m _____ about my savings. B: I feel the same way.,내 저축에 대해 걱정하고 있어.,confident,concerned,anxious,concerned,2,A: I’m worried about the upcoming exam. B: Me too. It’s really challenging. A: I’m concerned about my study plan. B: I feel the same way. We should review our notes.,A: 다가오는 시험이 걱정돼. B: 나도 그래. 정말 힘들어. A: 내 공부 계획이 걱정이야. B: 나도 그래. 우리 노트를 복습해야 해.
904,중3,동아(이),2015,2,function,Go Green,Do you know how to ()?를 활용해 방법 묻기.,"A: Do you know how to cook pasta?
 B: Yes. You need to boil the noodles first. / I'm sorry, I don't know.","A: 파스타 요리하는 방법 알아?
 B: 응, 먼저 면을 삶아야 해. / 미안, 몰라.","A: Can you tell me how to ()?
 B: Sure. First (), then ().
 A: How can I ()?
 B: You should ().",,"방법을 묻는 표현을 사용할 수 있어요.
 ‘Do you know how to ()?’ 표현을 활용해 질문할 수 있어요.",A: Do you know how to ____ pasta?,A: 파스타 만드는 방법을 알고 있나요?,bake,cook,fry,cook,2,A: Can you tell me how to ____?,A: 어떻게 하는지 알려줄 수 있나요?,serve pasta,cook pasta,boil pasta,cook pasta,2,"A: Do you know how to make pizza? B: Yes, you need to preheat the oven first, then add the toppings. A: Can you tell me how to prepare the dough? B: You should mix the flour and water thoroughly.","A: 피자를 만드는 방법을 알고 있나요? B: 네, 먼저 오븐을 예열한 후 토핑을 추가해야 해요. A: 반죽을 어떻게 준비하는지 말해줄 수 있나요? B: 밀가루와 물을 골고루 섞어야 해요."
904,중3,동아(이),2015,3,function,Heal the World,What do you want me to do?를 활용해 원하는 행동 묻기.,"A: What do you want me to do?
 B: I want you to help me clean the room.","A: 내가 뭘 해주길 바라?
 B: 방 청소 좀 도와줘.","A: Would you like some help?
 B: Please ().
 A: What can I do for you?
 B: I want you to ().",,"원하는 행동을 묻는 표현을 사용할 수 있어요.
 Ask for desired actions using 'What do you want me to do?'.",I want you to ____ me clean the room.,내 방 청소를 도와줬으면 해.,cook,help,carry,help,2,I want you to ____.,네가 해줬으면 좋겠어.,listen,help,wait,help,2,A: What do you want me to do? B: I want you to help me wash the dishes. A: Can I do anything else for you? B: I want you to help me organize my desk.,A: 내가 뭐 해주길 원해? B: 설거지를 도와줬으면 해. A: 다른 건 도와줄까? B: 내 책상 정리를 도와줬으면 좋겠어.
904,중3,동아(이),2015,3,function,Heal the World,Make sure you ()를 활용해 당부하기.,"A: Make sure you lock the door before leaving.
 B: Okay, I will.","A: 나가기 전에 문 꼭 잠가.
 B: 알겠어.","A: Don’t forget to ().
 B: Got it.
 A: Please ().
 B: Of course, I will.",,"당부하는 표현을 사용할 수 있어요.
 Make sure you ()와 Don’t forget to ()/Please ()를 활용하여 당부할 수 있어요.",Make sure you ___ the door before leaving.,떠나기 전에 반드시 문을 잠그세요.,unlock,lock,close,lock,2,Don’t forget to ___.,잊지 말고 문을 잠그세요.,lock,open,unlock,lock,1,"A: Make sure you secure the door before heading out. B: Okay, I will. A: Don’t forget to check the windows as well. B: Got it, I'll make sure all are safe.","A: 나가기 전에 문을 확실히 잠가주세요. B: 알겠어요. A: 창문도 잊지 말고 확인해 주세요. B: 알겠습니다, 모두 안전한지 확인할게요."
904,중3,동아(이),2015,4,function,"Open a Book, Open Your Mind",How do you feel about ()?를 활용해 의견 묻기.,"A: How do you feel about online classes?
 B: I think it’s convenient.","A: 온라인 수업에 대해 어떻게 생각해?
 B: 편리한 것 같아.","A: What’s your opinion on ()?
 B: In my opinion, it’s ().
 A: What do you think about ()?
 B: I believe it’s ().",,"의견을 묻는 다양한 표현들을 사용할 수 있어요.
 How do you feel about ()?와 같은 표현을 활용하여 의견을 물어볼 수 있어요.",A: How do you feel about ___? B: I think it’s convenient.,A: 온라인 수업에 대해 어떻게 생각해? B: 편리하다고 생각해.,in-person classes,online classes,cooking classes,online classes,2,"A: What’s your opinion on ___? B: In my opinion, it’s convenient.",A: 온라인 수업에 대해 어떤 의견이야? B: 편리하다고 생각해.,evening classes,physical classes,online classes,online classes,3,"A: How do you feel about remote work? B: Personally, I find it productive. A: What’s your opinion on studying online? B: I think it’s efficient.",A: 재택근무에 대해 어떻게 생각해? B: 개인적으로는 생산적이라고 생각해. A: 온라인 공부에 대해 어떤 의견이야? B: 효율적이라고 생각해.
904,중3,동아(이),2015,4,function,"Open a Book, Open Your Mind",I’m with you on that.를 활용해 동의하기.,"A: This rule is really unfair.
 B: I’m with you on that.","A: 이 규칙은 정말 불공평해.
 B: 나도 그렇게 생각해.","A: We should take a break.
 B: I totally agree.
 A: The movie was fantastic!
 B: That’s so true.",,"동의하는 표현을 사용할 수 있어요.
 I’m with you on that 와 같은 문장을 활용하여 동의할 수 있어요.",B: I’m with you on ____.,B: 나도 네 말에 동의해.,the,those,that,that,3,B: I ____ agree.,B: 나도 완전히 동의해.,really,hardly,totally,totally,3,A: This decision seems really biased. B: I’m with you on that. A: Perhaps we should take a walk instead. B: I completely agree.,A: 이 결정은 정말 편파적으로 느껴져. B: 나도 네 말에 동의해. A: 대신 산책을 하는 건 어떨까? B: 나는 완전히 동의해.
904,중3,동아(이),2015,5,function,Believe in Yourself,I should have ()를 활용해 후회 표현하기.,"A: Oh, no! I missed the deadline.
 B: I should have started earlier.","A: 이런! 마감 기한을 놓쳤어.
 B: 더 일찍 시작했어야 했어.","A: I didn’t study for the test.
 B: I regret that.
 A: I forgot my umbrella.
 B: I wish I had taken it.",,"후회 표현을 위해 'should have'와 'wish I had'를 사용할 수 있어요.
 Express regret by using the structures 'I should have' and 'I wish I had'.",I ___ started earlier.,더 빨리 시작했어야 했어.,would have,should have,could have,should have,2,I wish I had ___ it.,내 우산을 챙겼어야 했어.,brought,taken,found,taken,2,"A: Oh, no! I missed the train. B: I should have left home earlier. A: I forgot my wallet. B: I wish I had remembered it.","A: 이런, 열차를 놓쳤어. B: 집을 더 일찍 출발했어야 했어. A: 지갑을 잊어버렸어. B: 기억했어야 했어."
904,중3,동아(이),2015,5,function,Believe in Yourself,I hope ()를 활용해 기원하는 말 하기.,"A: I’m going to take my driving test tomorrow.
 B: I hope you pass!","A: 내일 운전면허 시험 볼 거야.
 B: 합격하길 바랄게!","A: I have an important interview.
 B: What I really want is for you to succeed.
 A: I’m moving to a new city.
 B: I would like you to be happy there.",,"‘I hope’를 활용하여 기원하는 말을 할 수 있어요.
 다른 상황에서도 기원하는 표현을 사용할 수 있어요.",I hope you ___!,네가 합격하기를 바래!,fail,pass,study,pass,2,What I really want is for you to ___.,내가 정말 원하는 것은 네가 성공하기를 바라는 거야.,win,study,succeed,succeed,3,A: I'm going to take my math exam tomorrow. B: I hope you do well! A: I have an important presentation. B: I really want you to shine.,A: 난 내일 수학 시험을 볼 거야. B: 네가 잘하길 바래! A: 중요한 발표가 있어. B: 정말 네가 빛나길 원해.
904,중3,동아(이),2015,6,function,Make the World Beautiful,Thank you for ()를 활용해 감사 표현하기.,"A: Thank you for helping me with my homework.
 B: You’re welcome.","A: 숙제 도와줘서 고마워.
 B: 천만에.","A: I appreciate ().
 B: My pleasure.
 A: I can't tell you how much this means to me.
 B: Don't mention it.",,"감사의 표현을 효과적으로 사용할 수 있어요.
 Express gratitude using 'Thank you for ...' expressions.",Thank you for ___ me with my homework.,내 숙제 도와줘서 고마워.,aiding,helping,assisting,helping,2,I appreciate ___.,네 도움이 정말 고마워.,your help,my help,the work,your help,1,A: Thank you for helping me with my project. B: You're welcome. A: I really appreciate your support. B: Anytime.,A: 내 프로젝트 도와줘서 정말 고마워. B: 천만에. A: 네 지원에 진심으로 감사해. B: 언제든지.
