textbook ID,학년,출판사(저자),교육과정,Lesson,Title,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_Kor,SUB_EXPRESSION,SUB_EXPRESSION_Kor
709,중1,YBM(송),2015,1,"New School, New Friends",‘be’동사와 일반동사,My name is Linda and I enjoy painting.,제 이름은 린다이고 그림 그리는 것을 즐겨요.,My name is Jina and I love playing soccer. I like spicy food and sweet drinks.,제 이름은 지나이고 축구하는 것을 사랑해요. 매운 음식과 달콤한 음료를 좋아해요.
709,중1,YBM(송),2015,2,I Love My Family,3인칭 일반동사의 긍정문,She writes cheerful emails for her brother.,그녀는 형제에게 밝은 이메일을 써요.,She calls my mom every evening. She shares funny memories with my dad.,그녀는 매일 저녁 엄마에게 전화해요. 그녀는 아빠와 재미있는 추억을 나눠요.
709,중1,YBM(송),2015,3,"Different Places, Different Foods",There is/are ~. There is a cafeteria at our school. There are various seafood dishes on our menu.,There is a cozy bookstore in our neighborhood.,우리 동네에 아늑한 서점이 있어요.,There is a small art gallery near the park. There are many fresh pastries at the local bakery.,공원 근처에 작은 미술관이 있어요. 동네 빵집에 신선한 페이스트리가 많이 있어요.
709,중1,YBM(송),2015,4,A Story of Wisdom,‘be’동사의 과거형,I was excited to explore the old library.,나는 오래된 도서관을 탐험해서 신났어요.,He was amazed by the ancient book archive. She was delighted by the teacher’s advice.,그는 고서적 보관소에 감탄했어요. 그녀는 선생님의 조언에 기뻐했어요.
709,중1,YBM(송),2015,5,We Are a Team,현재진행형,A puppy is chasing its tail.,강아지가 자기 꼬리를 쫓고 있어요.,The cat is sleeping on the sofa. A bird is singing on the tree.,고양이가 소파 위에서 자고 있어요. 새가 나무 위에서 노래하고 있어요.
709,중1,YBM(송),2015,6,"Save Energy, Save the Earth",명령문,Please turn off the light when you leave.,나갈 때 불을 꺼주세요.,Close the door tightly. Stop using the heater unnecessarily.,문을 꼭 닫으세요. 불필요하게 히터를 사용하지 마세요.
709,중1,YBM(송),2015,7,My Future Dream,목적어 역할의 「to+동사원형」,I hope to become a famous writer.,나는 유명한 작가가 되기를 바라요.,She aspires to travel around the world. We plan to learn new skills.,그녀는 전 세계를 여행하기를 원해요. 우리는 새로운 기술을 배우기로 계획해요.
709,중1,YBM(송),2015,8,Science All Around,형용사의 비교급,This metal is colder than plastic.,이 금속은 플라스틱보다 더 차가워요.,The pencil is shorter than the marker. The apple is sweeter than the lemon.,연필은 마커보다 짧아요. 사과는 레몬보다 달콤해요.
709,중1,YBM(송),2015,9,A Walk into History,수여동사,A guide shows Mia a historic artifact.,가이드가 미아에게 역사적인 유물을 보여줘요.,The museum curator gives us a rare coin. A scholar offers students old maps.,박물관 큐레이터가 우리에게 희귀한 동전을 줘요. 한 학자가 학생들에게 오래된 지도를 제공해요.
701,중1,능률(김),2015,1,Welcome to My World,일반동사의 긍정문과 부정문,I have a unique poster.,나는 특별한 포스터를 가지고 있어요.,He has a creative notebook. I don't have extra stickers.,그는 창의적인 노트북을 가지고 있어요. 나는 여분의 스티커를 가지고 있지 않아요.
701,중1,능률(김),2015,2,Discover Your Culture,"조동사 can, will",You can explore ancient neighborhoods around town.,너는 동네 주변의 옛 거리를 탐험할 수 있어요.,They will join community events. I can appreciate local art.,그들은 지역 행사에 참여할 거예요. 나는 지역 예술을 감상할 수 있어요.
701,중1,능률(김),2015,3,"Spend Smart, Save Smart",동사의 목적어로 쓰이는 Ving,We enjoyed exploring new deals.,우리는 새로운 할인 상품을 탐색하는 것을 즐겼어요.,They enjoy collecting discount coupons. I love calculating expenses carefully.,그들은 할인 쿠폰을 모으는 것을 즐겨요. 나는 지출을 신중하게 계산하는 것을 사랑해요.
701,중1,능률(김),2015,4,The Power of Ideas,to부정사를 목적어로 갖는 동사,She hopes to explore ancient art.,그녀는 고대 미술을 탐험하고 싶어요.,He plans to visit the museum soon. We love to try local food recipes.,그는 곧 박물관을 방문할 계획이에요. 우리는 지역 음식 레시피를 시도하는 것을 좋아해요.
701,중1,능률(김),2015,5,Follow Your Dreams,접속사 that,Someone believed that I could achieve something extraordinary.,누군가는 내가 특별한 것을 이룰 수 있다고 믿었어요.,The teacher remarked that every effort counts. My coach explained that persistence leads to success.,선생님은 모든 노력이 중요하다고 말씀하셨어요. 코치는 인내가 성공으로 이끈다고 설명했어요.
701,중1,능률(김),2015,6,The Joy of Art,시간을 나타내는 when,"When I turned 15, I discovered my passion for sketching.","내가 15살이 되었을 때, 스케치에 대한 열정을 발견했어요.","When she was 14, she painted a vivid picture. When he was 16, he visited a famous art museum.","그녀가 14살 때, 생생한 그림을 그렸어요. 그가 16살 때, 유명한 미술관을 방문했어요."
701,중1,능률(김),2015,7,Time for Stories,make+목적어+형용사 구문,It makes me happy when I read a good story.,좋은 이야기를 읽으면 나를 행복하게 만들어요.,It makes my heart warm. It makes every day interesting.,그것은 내 마음을 따뜻하게 만들어요. 그것은 매일을 흥미롭게 만들어요.
702,중1,능률(양),2015,1,Meet My New Classmates,동격,"This is Jisoo Kim, our smart classmate.","이분은 김지수, 우리 똑똑한 반 친구에요.","This is Hyunwoo Park, my close friend. This is Yuna Choi, our kind classmate.","이분은 박현우, 내 친한 친구에요. 이분은 최유나, 우리 친절한 반 친구에요."
702,중1,능률(양),2015,2,Fun Plans for Happy Days,목적어로 쓰이는 to부정사,Do you want to explore new adventures?,새로운 모험을 탐험해보고 싶어요.,He likes to plan exciting events for his friends. They decided to try out creative art classes.,그는 친구들을 위해 신나는 행사를 계획하길 좋아해요. 그들은 창의적인 미술 수업을 받아보기로 했어요.
702,중1,능률(양),2015,3,"Thank You, My Family",조동사 must,I must show my gratitude to my family every day.,나는 매일 가족에게 감사를 표해야 해요.,My parents must feel my appreciation always. I must support them in every way.,내 부모님은 항상 내 감사를 느껴야 해요. 나는 모든 방법으로 그들을 도와야 해요.
702,중1,능률(양),2015,4,"Get Healthy, Be Happy!","How 감탄문, How fresh the salad is!",How refreshing the juice is!,이 주스가 얼마나 상쾌한지 해요.,How tasty the fruit salad is! How vibrant the smoothie looks!,과일 샐러드가 얼마나 맛있는지 해요. 스무디가 얼마나 생기 있는지 해요.
702,중1,능률(양),2015,5,Why in the World?,시간의 부사절,"When the bell rings, students line up quietly.","종이 울리면, 학생들이 조용히 줄을 서요.","When my alarm goes off, I get out of bed. When the sun rises, birds start to sing.","알람이 울리면, 나는 일어나요. 해가 뜨면, 새들이 노래하기 시작해요."
702,중1,능률(양),2015,6,For a Better World,수여 동사,I will give my teacher a thank you card.,나는 선생님에게 감사 카드를 줄 거예요.,I will give my friend a book. She will give her brother a toy.,나는 친구에게 책을 줄 거예요. 그녀는 오빠에게 장난감을 줄 거예요.
702,중1,능률(양),2015,7,Let's Go Green,부가의문문,"This park looks so beautiful, doesn't it?",이 공원은 정말 아름답지 않아요?,"The garden is filled with colorful blooms, isn’t it? The fresh breeze feels lovely, doesn't it?",정원은 다채로운 꽃들로 가득 차 있지 않아요? 신선한 바람이 정말 좋지 않아요?
702,중1,능률(양),2015,8,Wonderful Korea,부정대명사 one,The quiet one is placed on the shelf.,조용한 것이 선반에 놓여 있어요.,The green one is in the garden. The big one was found near the store.,초록색 것이 정원에 있어요. 큰 것이 가게 근처에서 발견되었어요.
703,중1,동아(윤),2015,1,Heart to Heart,일반동사,I like reading books.,나는 책 읽는 것을 좋아해요.,She likes art. We enjoy sports.,그녀는 미술을 좋아해요. 우리는 스포츠를 즐겨요.
703,중1,동아(윤),2015,2,Have Fun at School!,현재진행형,I am drawing a new poster in class.,나는 교실에서 새로운 포스터를 그리고 있어요.,They are reading a fun story during break. We are preparing for our school festival.,그들은 쉬는 시간에 재미있는 이야기를 읽고 있어요. 우리는 학교 축제를 준비하고 있어요.
703,중1,동아(윤),2015,3,Wisdom in Stories,"조동사 can, will","I can't ignore a good story, and I will always treasure its lessons.","좋은 이야기를 무시할 수 없고, 항상 그 교훈을 소중히 여길 거예요.",I can gain new ideas from every tale. I will share my feelings with my friends about what I read.,저는 모든 이야기에서 새로운 아이디어를 얻을 수 있어요. 읽은 내용에 대해 친구들과 제 감정을 나눌 거예요.
703,중1,동아(윤),2015,4,"Small Things, Big Differences",There is/are ~ 구문,There is a colorful book on my desk.,내 책상 위에 색깔 있는 책이 있어요.,There are many bright stars in the night sky. There is a quiet park near our school.,밤하늘에는 많은 밝은 별들이 있어요. 우리 학교 근처에 조용한 공원이 있어요.
703,중1,동아(윤),2015,5,Styles Around the World,비인칭 주어 it,It seems interesting to explore local styles.,현지 스타일을 탐험하는 것이 흥미로워요.,It appears exciting to try traditional outfits. It feels enjoyable to learn about diverse cultures.,전통 의상을 입어보는 것이 신나요. 다양한 문화를 배우는 것이 즐거워요.
703,중1,동아(윤),2015,6,People at Work,감각동사 + 형용사,The office felt calm after everyone left.,모두가 떠난 후 사무실이 차분해졌어요.,The meeting room looked bright even in the evening. The workshop smelled fresh with new paint.,회의실은 저녁에도 밝아 보였어요. 작업장은 새 페인트 냄새가 신선했어요.
703,중1,동아(윤),2015,7,Discover Korea,비교급·최상급,This palace is more magnificent than the museum.,이 궁은 박물관보다 더 멋져요.,The traditional market is more interesting than the shopping mall. The countryside is the most peaceful area around.,전통시장은 쇼핑몰보다 더 흥미로워요. 시골이 주변에서 가장 평화로워요.
703,중1,동아(윤),2015,8,"Dream Together, Reach Higher",시간 접속사,"Before our first group presentation started, I felt confident.","우리의 첫 그룹 발표가 시작되기 전에, 나는 자신감을 느꼈어요.","Before our meeting started, I felt ready. Before our performance began, we shared our ideas.","모임이 시작되기 전에, 나는 준비가 됐어요. 공연이 시작되기 전에, 우리는 아이디어를 나눴어요."
715,중1,동아(윤),2022,1,Happy Together,일반동사,"I read a book, and Jisoo writes a poem.","나는 책을 읽고, 지수는 시를 써요.","He rides his bicycle, and she paints a picture. We cook dinner and share our stories.","그는 자전거를 타고, 그녀는 그림을 그려요. 우리는 저녁을 만들고 이야기를 나눠요."
715,중1,동아(윤),2022,2,"Eat, Play, and Live Well!","조동사 can, will",Everyone can create fun dishes. They will taste amazing.,모두가 재미있는 요리를 만들 수 있어요. 그것들은 맛있을 거예요.,She can mix different fruits to prepare her snack. He will try a new recipe after class.,그녀는 간식을 준비하기 위해 다양한 과일을 섞을 수 있어요. 그는 수업 후에 새로운 레시피를 시도할 거예요.
715,중1,동아(윤),2022,3,Let’s Be Positive,명령문,Don't give up.,포기하지 말아봐요.,Smile more. Think happy thoughts.,더 많이 웃어봐요. 행복한 생각을 해봐요.
715,중1,동아(윤),2022,4,The Joy of Traveling,be going to,I'm going to pack my suitcase.,나는 내 여행가방을 챙길 거예요.,She is going to visit a famous museum. They are going to explore the ancient city.,그녀는 유명한 박물관을 방문할 거예요. 그들은 고대 도시를 탐험할 거예요.
715,중1,동아(윤),2022,5,Think like Sherlock Holmes!,There is/are,There is a secret clue under the old bridge.,오래된 다리 아래에 비밀스러운 단서가 있어요.,There are hidden letters inside the antique book. There was a mysterious symbol on the torn envelope.,옛날 책 안에 숨겨진 편지들이 있어요. 찢어진 봉투 위에 신비한 문양이 있었어요.
715,중1,동아(윤),2022,6,"Good for the Earth, Good for Us",접속사 that,I discovered that recycling always benefits our planet.,나는 재활용이 항상 우리 지구에 이롭다는 것을 알게 되었어요.,She believes that reducing waste improves our health. They think that planting trees creates a greener future.,그녀는 쓰레기를 줄이는 것이 건강에 좋다고 믿어요. 그들은 나무를 심는 것이 더 푸른 미래를 만든다고 생각해요.
715,중1,동아(윤),2022,7,Find Your Dream,시간 접속사,Jin becomes nervous when many students gather.,진은 학생들이 많이 모이면 긴장해요.,Soo feels happy when friends are nearby. Min remains calm when the class is crowded.,수는 친구들이 가까이 있을 때 기뻐해요. 민은 교실이 붐빌 때 차분해요.
715,중1,동아(윤),2022,8,Be Smart Online,비인칭 주어 it,"It grew chilly, and it started to snow.","날씨가 쌀쌀해지고, 눈이 내리기 시작했어요.","It looks neat, and it works smoothly. It seems reliable, and it protects our data.","깔끔해 보여요, 그리고 부드럽게 작동해요. 신뢰할 만해 보여요, 그리고 우리의 데이터를 보호해요."
704,중1,동아(이),2015,1,An Exciting New World,일반동사,I play soccer on weekends.,나는 주말에 축구를 해요.,She joins an art club after school. They study English together.,그녀는 방과 후 미술 동아리에 가입해요. 그들은 함께 영어를 공부해요.
704,중1,동아(이),2015,2,"Be Healthy, Be Happy!",명령문,Please keep your back straight.,등을 곧게 펴세요.,Drink more water. Take a short walk.,물을 더 마셔요. 잠깐 산책해요.
704,중1,동아(이),2015,3,How Do I Look?,의문문,"Which outfit suits you best, casual or formal?",어떤 옷차림이 제일 어울려요?,"Which hairstyle do you prefer, short or long? Which color combination do you like more, black and white or blue and white?",어떤 헤어스타일을 선호해요? 어떤 색 조합을 더 좋아해요?
704,중1,동아(이),2015,4,Catch the Sun,재귀대명사,I can see myself in the mirror.,나는 거울 속에서 내 모습을 볼 수 있어요.,I taught myself to dance. I encouraged myself to try new things.,나는 혼자서 춤추는 법을 배웠어요. 나는 스스로 새로운 것을 도전하도록 격려했어요.
704,중1,동아(이),2015,5,Art for All,a few,I found a few unique brushes for my painting.,나는 내 그림을 위해 몇 개의 독특한 붓을 찾았어요.,She borrowed a few art magazines from the school library. We discovered a few hidden art treasures in the museum.,그녀는 학교 도서관에서 몇 권의 미술 잡지를 빌렸어요. 우리는 박물관에서 몇 가지 숨겨진 미술 보물을 발견했어요.
704,중1,동아(이),2015,6,"Dream High, Fly High!",때를 나타내는 접속사,"When I was in middle school, I joined a music club.","내가 중학교에 있을 때, 음악 동아리에 가입했어요.","When my friend was in middle school, she performed in a school play. When my brother was in middle school, he participated in a science fair.","내 친구는 중학교에 있을 때, 연극에 출연했어요. 내 동생은 중학교에 있을 때, 과학 전시회에 참여했어요."
704,중1,동아(이),2015,7,Money Doesn’t Grow on Trees,have to,You have to earn money when you want something special.,특별한 것을 원할 때는 돈을 벌어야 해요.,She has to save her allowance for a new game. They have to work on weekends for extra money.,그녀는 새 게임을 위해 용돈을 모아야 해요. 그들은 추가 돈을 위해 주말에 일해야 해요.
704,중1,동아(이),2015,8,The Way to Korea,"비교급, 비교급 강조 부사",This kimchi is much spicier than the regular one.,이 김치는 보통 김치보다 훨씬 매워요.,I ate much heartier food in Korea. I walked much longer in busy markets.,나는 한국에서 훨씬 든든한 음식을 먹었어요. 나는 붐비는 시장에서 훨씬 오래 걸었어요.
716,중1,동아(이),2022,1,"New School, New Friends",일반동사,I sing songs very nicely.,나는 노래를 아주 잘 불러요.,I read books very slowly. I write stories very neatly.,나는 책을 아주 천천히 읽어요. 나는 이야기를 아주 깔끔하게 써요.
716,중1,동아(이),2022,2,"Be Healthy, Be Happy",명령문,Walk briskly in the park.,공원에서 빠르게 걸어보세요.,"Eat a nutritious breakfast.
Sleep well at night.","영양가 있는 아침을 드세요.
밤에는 푹 주무세요."
716,중1,동아(이),2022,3,When I Grow Up,현재진행시제,The singer is singing a song.,가수가 노래를 부르고 있어요.,The chef is cooking lunch. The student is reading a book.,요리사가 점심을 만들고 있어요. 학생이 책을 읽고 있어요.
716,중1,동아(이),2022,4,Living Together,There is/are,There is an old library in our town.,우리 동네에 오래된 도서관이 있어요.,There are many trees in the park. There is a cozy cafe by the school.,공원에 나무가 많아요. 학교 옆에 아늑한 카페가 있어요.
716,중1,동아(이),2022,5,Have a Special Day!,비인칭 주어 it,It is raining now.,지금 비가 오고 있어요.,It seems cloudy in the afternoon. It looks cold this evening.,오후에 흐려 보여요. 저녁에 춥게 보여요.
716,중1,동아(이),2022,6,Taste the World,동사원형+-ing,My friends enjoy playing soccer on weekends.,내 친구들이 주말에 축구하는 것을 즐겨요.,She loves dancing under the stars. We like singing songs together.,그녀는 별빛 아래서 춤추는 것을 사랑해요. 우리는 함께 노래 부르는 것을 좋아해요.
716,중1,동아(이),2022,7,"Think Big, Be Creative!",접속사,"When she was 30, she traveled to London.",그녀는 30살 때 런던으로 여행 갔어요.,"When he was 25, he visited Tokyo. When she was 28, she moved to New York.",그는 25살 때 도쿄를 방문했어요. 그녀는 28살 때 뉴욕으로 이사했어요.
716,중1,동아(이),2022,8,Winter Is Coming!,접속사 that,I believe that your blue scarf is warm.,나는 네 파란 스카프가 따뜻하다고 믿어요.,I think that our class dinner is delightful. I think that his new boots are stylish.,나는 우리 반 만찬이 즐겁다고 생각해요. 나는 그의 새 부츠가 멋지다고 생각해요.
705,중1,비상,2015,1,This Is Me!,일반동사,She reads a book every night.,그녀는 매일 밤 책을 읽어요.,He listens to music on his way home. They ride their bikes in the park.,그는 집에 가는 길에 음악을 들어요. 그들은 공원에서 자전거를 타요.
705,중1,비상,2015,2,"Think Safe, Act Safe",현재진행형,I am walking to school right now.,나는 지금 학교로 걸어가고 있어요.,She is reading a book in the library. They are playing soccer on the field.,그녀는 도서관에서 책을 읽고 있어요. 그들은 운동장에서 축구를 하고 있어요.
705,중1,비상,2015,3,Helping Hands,감각동사 + 형용사,The bird looked joyful.,그 새는 즐거워 보여요.,The puppy seems playful. My friend appears relaxed.,그 강아지는 장난기 가득해 보여요. 내 친구는 편안해 보여요.
705,중1,비상,2015,4,Share Your Travel Story,4형식 문장(수여동사),Paris will offer you unforgettable memories.,파리는 당신에게 잊지 못할 추억을 선사해요.,Tokyo will give you new adventures. London will send you creative ideas.,도쿄는 당신에게 새로운 모험을 줄 거예요. 런던은 당신에게 창의적인 아이디어를 보낼 거예요.
705,중1,비상,2015,5,"Count on You, Math!",최상급,I solved the toughest problem in the math contest.,나는 수학 경시대회에서 가장 어려운 문제를 풀었어요.,She mastered the most challenging concept in geometry. They attempted the hardest equation with great determination.,그녀는 기하학에서 가장 어려운 개념을 이해했어요. 그들은 가장 어려운 방정식에 큰 결심을 가지고 도전했어요.
705,중1,비상,2015,6,Tasty World,부가의문문,"The sandwich tastes delicious, doesn't it?",샌드위치가 맛있지 않아요?,"The salad appears fresh, doesn't it? The soup tastes warm, doesn't it?",샐러드는 신선해 보이지 않아요? 수프는 따뜻하지 않아요?
705,중1,비상,2015,7,Green Is Great!,접속사,I think that I should water my plants to help them grow.,나는 내 식물들이 잘 자라게 물을 줘야 한다고 생각해요.,She feels that she must trim her garden to keep it neat. We agreed that we should plant new trees to make our park greener.,그녀는 정원을 깔끔하게 유지하기 위해 다듬어야 한다고 느껴요. 우리는 공원을 더 푸르게 만들기 위해 새 나무들을 심어야 한다고 동의했어요.
705,중1,비상,2015,8,Go for It!,접속사 when,"When you finish your homework, you can play games.","숙제를 끝내면, 게임을 할 수 있어요.","When you join the club, you make new friends. When you try hard, you see improvements.","동아리에 가입하면, 새로운 친구들을 사귀어요. 열심히 노력하면, 발전을 볼 수 있어요."
706,중1,천재(이),2015,1,A Nice Day,동사의 부정문과 의문문,"Are you enjoying the weather? No, I'm not.","날씨를 즐기고 있어요? 아니, 즐기고 있지 않아요.","Are you playing outside? No, I'm not. Are you reading a book now? No, I'm not.","밖에서 놀고 있어요? 아니, 놀고 있지 않아요. 지금 책을 읽고 있어요? 아니, 읽고 있지 않아요."
706,중1,천재(이),2015,2,How Do You Spend Your Day?,일반동사의 부정문과 의문문,"Do you play video games? No, I don't.","비디오 게임을 하세요? 아니요, 하지 않아요.","Do you read books? No, I don't. Do you ride your bicycle? No, I don't.","책을 읽으세요? 아니요, 읽지 않아요. 자전거를 타세요? 아니요, 타지 않아요."
706,중1,천재(이),2015,3,Do You Have Special Plans?,조동사 will∙ We will throw a party.,I will visit the new cafe this weekend.,나는 이번 주말에 새 카페를 방문할 거예요.,She will try the famous dessert at the event. He will join the concert next month.,그녀는 행사에서 유명한 디저트를 먹어볼 거예요. 그는 다음 달 콘서트에 참여할 거예요.
706,중1,천재(이),2015,4,Walk Around Your Town,조동사 can,I can ride my bicycle around the park.,나는 공원에서 자전거를 탈 수 있어요.,She can visit the famous museum near her house. They can enjoy the beautiful scenery by the river.,그녀는 집 근처의 유명한 박물관을 방문할 수 있어요. 그들은 강가에서 아름다운 경치를 즐길 수 있어요.
706,중1,천재(이),2015,5,How Far Is It from Here?,동명사,I like swimming in the ocean.,나는 바다에서 수영하는 것을 좋아해요.,She enjoys drawing landscapes. We love reading adventure stories.,그녀는 풍경을 그리는 것을 즐겨요. 우리는 모험 이야기를 읽는 것을 좋아해요.
706,중1,천재(이),2015,6,From Culture to Culture,조동사 should,They should visit historic places.,그들은 역사적인 장소를 방문해야 해요.,We should learn about traditions. She should explore musical heritage.,우리는 전통에 대해 배워야 해요. 그녀는 음악 유산을 탐색해야 해요.
706,중1,천재(이),2015,7,Follow Your Dreams,접속사 when,"When I am free, I study English.","내가 자유로울 때, 영어 공부해요.","When it rains, I write my journal. When I'm at home, I do my homework.","비가 올 때, 일기를 써요. 집에 있을 때, 숙제를 해요."
706,중1,천재(이),2015,8,"Give Your Hand, Give Your Heart",비교급,My hand is warmer than his.,내 손은 그의 손보다 더 따뜻해요.,Her heart is gentler than his. Our hands are stronger than before.,그녀의 마음은 그의 것보다 더 부드러워요. 우리의 손은 예전보다 더 튼튼해요.
707,중1,천재(정),2015,1,This Is Me,조동사 will∙ I will talk less.,I will finish my homework.,나는 숙제를 끝낼 거예요.,I will visit my friend tomorrow. I will read a book later.,나는 내일 친구를 방문할 거예요. 나중에 책을 읽을 거예요.
707,중1,천재(정),2015,2,I Love My Family,부정사의 명사적 용법,I love to spend time with my family.,나는 가족과 함께 시간을 보내는 것을 좋아해요.,She loves to share meals with her family. My brother loves to watch movies with us.,그녀는 가족과 식사를 나누는 것을 좋아해요. 내 남동생은 우리와 함께 영화를 보는 것을 좋아해요.
707,중1,천재(정),2015,3,Beautiful Differences,"부가의문문∙ We are so wonderful, aren't we?","We are quite creative, aren't we?",우리는 꽤 창의적이지 않아요.,"They are extremely kind, aren't they? My classmates are really talented, aren't they?",그들은 정말 친절하지 않아요. 내 반 친구들은 정말 재능이 있지 않아요.
707,중1,천재(정),2015,4,Happy Birthday!,부정사의 부사적 용법 목적,They baked a cake to celebrate a milestone.,그들은 기념할 일을 축하하기 위해 케이크를 만들었어요.,He sent greeting cards to bring smiles. She organized games to entertain his friends.,그는 미소를 전하기 위해 축하 카드를 보냈어요. 그녀는 친구들을 즐겁게 하기 위해 게임을 준비했어요.
707,중1,천재(정),2015,5,Wonderful World of Animals,원급 비교,We swim as deep as the sea.,우리는 바다만큼 깊이 수영해요.,I run as fast as the wind. They climb as high as the mountains.,나는 바람처럼 빠르게 달려요. 그들은 산만큼 높이 올라가요.
707,중1,천재(정),2015,6,Let's Have Fun at School,동명사∙ They started to practice dancing.,They started playing the guitar.,그들은 기타 치기를 시작했어요.,She started drawing pictures. He started writing a poem.,그녀는 그림 그리기를 시작했어요. 그는 시 쓰기를 시작했어요.
707,중1,천재(정),2015,7,Art Around Us,최상급∙ Nicole smiled the happiest smile.,Emma painted the most beautiful picture.,엠마는 가장 아름다운 그림을 그렸어요.,Liam created the most colorful design. Sophia mixed the brightest colors.,리암은 가장 화려한 디자인을 만들었어요. 소피아는 가장 밝은 색을 섞었어요.
707,중1,천재(정),2015,8,My Good Friends,"접속사 when∙ When Bill saw the snowflake, his face became bright.","When I heard the good news, I smiled widely.","좋은 소식을 들었을 때, 넓게 미소 지었어요.","When the bell rang, I rushed to class. When the rain stopped, my friends and I went outside.","종이 울렸을 때, 나는 급히 교실로 갔어요. 비가 그친 후, 내 친구들과 나는 밖으로 나갔어요."
719,중1,YBM(김),2022,1,All About Me,일반동사의 현재형,I sing songs in the shower.,나는 샤워하면서 노래해요.,I write letters to my friends. I play the guitar on weekends.,나는 친구들에게 편지를 써요. 나는 주말마다 기타를 쳐요.
719,중1,YBM(김),2022,2,"Think Wise, Stay Safe",현재진행형,My sister is studying English.,내 여동생은 영어를 공부하고 있어요.,The student is listening to music. The cat is chasing a ball.,학생이 음악을 듣고 있어요. 고양이가 공을 쫓고 있어요.
719,중1,YBM(김),2022,3,Wonderful Stories from School,조동사 will,I will study English tonight.,나는 오늘 밤 영어 공부할 거예요.,She will complete her homework after school. They will visit the library next week.,그녀는 방과 후 숙제를 끝낼 거예요. 그들은 다음 주에 도서관을 방문할 거예요.
719,중1,YBM(김),2022,4,Make a Difference in Our Community,There is/are...,There are many helping hands in our neighborhood.,우리 동네에는 많은 도움의 손길이 있어요.,There was an impressive display of local art at the festival. There are several inspiring ideas circulating in the town.,축제에서 인상적인 지역 예술 작품이 있었어요. 동네에 여러 가지 영감을 주는 아이디어들이 있어요.
719,중1,YBM(김),2022,5,"Love Yourself, Live Your Life",재귀대명사,I take care of myself every day.,나는 매일 나 자신을 돌봐요.,I taught myself to draw well. She encouraged herself to achieve her goals.,나는 스스로 그림을 잘 그리는 법을 배웠어요. 그녀는 자신의 목표를 이루기 위해 스스로 격려했어요.
719,중1,YBM(김),2022,6,A Smart Digital Life,조동사,You should update your settings regularly.,너는 정기적으로 설정을 업데이트해야 해요.,He should change his password every month. She should install antivirus software on his computer.,그는 매달 비밀번호를 바꿔야 해요. 그녀는 컴퓨터에 백신 소프트웨어를 설치해야 해요.
719,중1,YBM(김),2022,7,Colorful Cultures Around the World,최상급,India has the most colorful festivals among all countries.,인도는 모든 나라 중에서 가장 다채로운 축제를 가지고 있어요.,Italy offers the most delicious gelato for tourists. Japan organizes the most spectacular parades every year.,이탈리아는 관광객들에게 가장 맛있는 젤라또를 제공해요. 일본은 매년 가장 인상적인 퍼레이드를 열어요.
719,중1,YBM(김),2022,8,"Go Green, Save the Earth",to부정사의 부사적 용법,She carries her reusable bottle with her to help the Earth.,그녀는 지구를 돕기 위해 재사용 가능한 물병을 들고 다녀요.,They bring eco-friendly lunch boxes with them to avoid waste. He carries a solar charger with him to use green energy.,그들은 쓰레기를 줄이기 위해 친환경 도시락을 가지고 다녀요. 그는 친환경 에너지를 사용하기 위해 태양열 충전기를 들고 다녀요.
708,중1,YBM(박),2015,3,Enjoy Fun Activities!,감각동사,She looked curious during the group activity.,그녀는 그룹 활동 중에 호기심 가득해 보여요.,They looked tired after the long game. I looked nervous before the performance.,그들은 긴 경기 후에 피곤해 보여요. 나는 공연 전에 긴장해 보여요.
708,중1,YBM(박),2015,5,Food from Around the World,‘how’를 이용한 감탄문,How spicy is this curry!,이 커리는 정말 매워요.,How fresh is this sushi! How tasty is that pizza!,이 초밥은 정말 신선해요. 저 피자는 정말 맛있어요.
708,중1,YBM(박),2015,6,The Wonder of Animals,비교급,My cat is friendlier than my dog.,내 고양이는 내 개보다 더 다정해요.,The bird is smaller than the squirrel. My fish is faster than the turtle.,그 새는 다람쥐보다 작아요. 내 물고기는 거북이보다 빨라요.
708,중1,YBM(박),2015,7,Korean Culture,부가의문문,"My classmates are exploring Korean history, aren't they?",내 반 친구들이 한국 역사를 탐험하고 있지 않아요?,"The teachers are discussing cultural traditions, aren't they? We are learning about ancient artifacts, aren't we?",선생님들이 문화 전통에 대해 이야기하고 있지 않아요? 우리는 고대 유물에 대해 배우고 있지 않아요?
708,중1,YBM(박),2015,8,I am Because We Are,「make + A + 형용사」 구문,My friends made me confident.,내 친구들이 나를 자신감 있게 만들었어요.,Shared laughter made everyone joyful. Her kind actions made us grateful.,함께한 웃음이 모두를 즐겁게 만들었어요. 그녀의 친절한 행동이 우리를 감사하게 만들었어요.
720,중1,YBM(박),2022,1,All About Me,일반동사의 현재형,I jog every morning to stay healthy.,나는 건강을 위해 매일 아침 조깅해요.,"She walks in the park every day.
My friend cycles to school every morning.","그녀는 매일 공원을 걸어다녀요.
내 친구는 매일 아침 자전거로 학교에 가요."
720,중1,YBM(박),2022,2,Have Fun at School,"조동사 will, can",I will draw a picture in art class.,나는 미술 시간에 그림을 그릴 거예요.,I can join the school club. You will participate in a lively assembly.,나는 학교 동아리에 참여할 수 있어요. 너는 활기찬 모임에 참석할 거예요.
