학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"다양한 표현을 활용해 반대 의견을 표현할 수 있어요.
Using diverse expressions to state your opposing views.",B: I’m ______ any form of discrimination.,B: 나는 어떤 형태의 차별에도 반대해.,in favor of,against,supporting,against,2,"B: I see your point, but I ______.","B: 네 말은 알겠지만, 나는 동의하지 않아.",support,disagree,welcome,disagree,2,"A: Do you support this reform? B: I’m against any kind of oppression. A: I don’t agree with that proposal. B: I see your point, but I disagree.","A: 이 개혁을 지지해? B: 나는 어떤 종류의 억압에도 반대해. A: 그 제안에는 동의하지 않아. B: 네 말은 이해하지만, 나는 동의하지 않아."
"다양한 표현을 활용해 어떤 사실에 대한 확신의 정도를 표현할 수 있어요.
Use various expressions to indicate the degree of certainty about a fact.",I am ___ that pollution is one of the major causes.,나는 오염이 주요 원인 중 하나라는 점에 대해 확신해.,unsure,sure,uncertain,sure,2,I'm ___ that my decision is correct.,내 결정이 옳다는 점에 대해 나는 확신해.,certain,probable,doubtful,certain,1,A: Why do you believe recycling is important? B: I am sure that recycling helps reduce waste. A: I'm certain that our efforts can make a difference. B: That sounds reasonable.,A: 왜 재활용이 중요한지 생각해? B: 나는 재활용이 폐기물을 줄이는 데 도움이 된다고 확신해. A: 나는 우리의 노력이 변화를 가져올 것이라고 확신해. B: 그 말이 맞아.
"상대방이 걱정하거나 두려워하는 것에 대해 묻는 표현을 사용할 수 있어요.
You can ask if someone is worried or afraid about something.","A: Are you ______ about security? B: Yes, I think we need better protection.","보안에 대해 걱정하고 있니? 응, 우리에게는 더 나은 보호가 필요해.",excited,concerned,happy,concerned,2,A: Do you ______ about problems? B: A little bit.,문제에 대해 걱정하니? 조금은.,ignore,worry,hope,worry,2,"A: Are you nervous about the meeting? B: Yes, I believe we need more preparation. A: Do you worry about the schedule? B: A little bit indeed.","A: 회의에 대해 긴장하고 있니? B: 응, 우리에게는 더 많은 준비가 필요해. A: 일정에 대해 걱정하니? B: 약간은."
"방법을 물어보는 표현을 사용할 수 있어요.
Do you know how to ~?를 활용해 질문할 수 있어요.",Do you know how to ______?,독감에 걸리지 않는 방법을 알고 있니?,avoid buying tickets,avoid catching the flu,avoid catching a cold,avoid catching the flu,2,Can you tell me ______ improve my English?,내 영어 실력을 어떻게 향상시킬 수 있는지 말해줄 수 있니?,what to,how to,when to,how to,2,"A: Do you know how to maintain a balanced diet? B: Yes, eating fruits and vegetables daily helps. A: Can you tell me how to plan my meals? B: Sure, try preparing a weekly menu.","A: 균형 잡힌 식단을 유지하는 방법을 알아? B: 응, 매일 과일과 야채를 먹는 것이 도움이 돼. A: 내 식단을 어떻게 계획하는지 말해줄 수 있어? B: 물론, 주간 메뉴를 준비해보는 게 좋을 거야."
"다양한 표현을 활용해 상대방에게 장담하거나 보장하는 표현을 사용할 수 있어요.
Use various expressions to assert or guarantee something to someone.",I ___ that your dad will like it.,네 아버지가 이 선물을 좋아할 것이라고 보장해.,doubt,guarantee,wonder,guarantee,2,I ___ that you'll succeed.,네가 성공할 거라고 약속해.,warn,promise,doubt,promise,2,A: I don't know if my teacher will like this project. B: I guarantee that your teacher will love it. A: I promise that you'll receive great support. B: That's very reassuring!,A: 내 선생님이 이 프로젝트를 좋아할지 모르겠어. B: 네 선생님이 좋아하실 거라고 보장해. A: 네가 훌륭한 지원을 받을 거라고 약속해. B: 정말 든든해!
"다양한 표현을 사용하여 정중하게 의견을 표현할 수 있어요.
You can politely express opinions using various expressions.",I ___ do things this way.,나는 항상 이렇게 일을 해.,often,always,rarely,always,2,"From my ___, I believe you are right.",내 관점에서 보면 당신의 말이 맞다고 생각해.,viewpoint,perspective,opinion,perspective,2,"A: I consistently handle things this way. B: It seems you have a set way of thinking. A: From my point of view, there's always room for improvement. B: That's an interesting perspective.",A: 나는 항상 이렇게 일을 처리해. B: 너는 고정된 사고방식을 가진 것 같아. A: 내 관점에서는 항상 개선의 여지가 있어. B: 흥미로운 관점이네.
"다양한 표현을 활용하여 특정 행동이나 습관을 나타내는 방법을 배울 수 있어요.
You can express specific behaviors or habits using various expressions.",You ___ difficult situations.,너는 어려운 상황을 피하는 경향이 있어.,tend to confront,tend to avoid,tend to embrace,tend to avoid,2,You ___ eating junk food.,너는 정크푸드를 먹는 습관이 있어.,often love,have a habit of,sometimes enjoy,have a habit of,2,A: Why do I always feel anxious before exams? B: You tend to avoid hard questions. A: You have a habit of overthinking. B: I guess that's right.,A: 왜 나는 시험 전에 항상 불안해하지? B: 너는 어려운 문제들을 피하는 경향이 있어. A: 너는 과도하게 생각하는 습관이 있구나. B: 그 말이 맞아.
"예시를 들어 설명하는 표현을 사용할 수 있어요.
You can explain something by using the phrase 'To give you an example.'","B: ___, spacesuits supply astronauts with oxygen.","B: 예를 들어, 우주복은 우주비행사들에게 산소를 공급해요.",Conversely,To give you an example,Additionally,To give you an example,2,"A: ___, several animals hibernate during winter.","A: 예를 들어, 몇몇 동물들은 겨울 동안 동면해요.",For instance,For example,In fact,For instance,1,"A: How do astronauts sustain life in space? B: To give you an example, their suits recycle oxygen. A: For instance, certain modules mimic breathing conditions. B: I see, that clarifies things.","A: 우주비행사들은 우주에서 어떻게 생명을 유지하나요? B: 예를 들어, 그들의 우주복은 산소를 재활용해요. A: 예를 들어, 몇몇 모듈은 호흡 조건을 모방해요. B: 이해가 되네요."
"상대방에게 활동을 함께 하자고 제안하는 표현을 사용할 수 있어요.
You can suggest doing an activity together by using 'Would you like to ~?'.",B: Would you like to _____ with me?,나와 함께 가고 싶니?,buy,go,eat,go,2,A: Do you want to _____ me for a picnic?,나와 함께 소풍 갈래?,miss,join,quit,join,2,A: I'm going to visit the art exhibition tomorrow. B: Would you like to come with me? A: Do you want to join me for a concert? B: That sounds exciting! A: How about enjoying the performance together? B: I'd love that!,A: 내일 미술 전시회를 보러 갈 거야. B: 나랑 같이 올래? A: 나와 함께 콘서트 보러 갈래? B: 재밌을 것 같아! A: 같이 공연을 즐기는 건 어때? B: 정말 좋아!
"좋아하는 활동을 표현할 수 있어요.
I enjoy ~를 활용해 좋아하는 것을 표현할 수 있어요.",I ___ walking up the mountain trails.,나는 산길을 걷는 것을 즐겨.,prefer,enjoy,skip,enjoy,2,I ___ adventure sports.,나는 모험 스포츠를 좋아해.,dislike,love,ignore,love,2,A: What do you like to do during summer? B: I enjoy cycling along the coast. A: I love discovering new cafes. B: That's awesome!,A: 여름에 무엇을 하는 것을 좋아해? B: 나는 해안을 따라 자전거 타는 것을 즐겨. A: 나는 새로운 카페를 발견하는 것을 좋아해. B: 멋지다!
"의견을 묻는 다양한 표현을 사용할 수 있어요.
'What do you think of ~?'와 같은 표현을 사용하여 의견을 물어볼 수 있어요.",What do you ____ of his style?,그의 스타일에 대해 어떻게 생각해?,consider,think,believe,think,2,How do you ____ about this design?,이 디자인에 대해 어떻게 느껴?,jump,feel,cook,feel,2,A: What do you think of his performance? B: I think it's incredible. A: How do you feel about the upcoming game? B: It looks exciting.,A: 그의 공연에 대해 어떻게 생각해? B: 내 생각에는 정말 대단해. A: 다가오는 경기에 대해 어떻게 느껴? B: 정말 신나 보여.
"‘Have you heard about ~?’와 같은 표현을 사용하여 상대방이 어떤 내용을 알고 있는지 물어볼 수 있어요.
You can ask if someone is familiar with something by using the expression ‘Have you heard about ~?’","A: Have you ___ about “My Tree, Our Forest”? B: No, what is it about?","‘My Tree, Our Forest’에 대해 들어본 적 있어?",spoken,heard,known,heard,2,"A: Do you ___ anything about ~? B: No, tell me!",뭐에 대해 알고 있는지 말해줘.,see,know,find,know,2,"A: Have you heard about 'Sunrise over the Lake'? B: No, what is it about? A: Do you know anything about the upcoming festival? B: Yes, I heard it's going to be amazing.","A: '호수 위의 일출'에 대해 들어본 적 있어? B: 아니, 그게 무슨 내용이야? A: 다가오는 축제에 대해 알고 있어? B: 응, 정말 멋질 거라고 들었어."
"희망이나 기대를 표현하는 방법을 배울 수 있어요.
I’m looking forward to ~와 I can’t wait to ~를 사용해 기대를 나타낼 수 있어요.",I'm looking forward to ___ .,나는 도쿄 첫 방문이 기대돼.,going to Tokyo soon,my first visit to Tokyo,visiting Tokyo once,my first visit to Tokyo,2,I ___ to go on a roller coaster.,나는 롤러코스터 타는 게 정말 기대돼.,am eager,can't wait,will wait,can't wait,2,A: When are you going to Osaka? B: I'm looking forward to my second trip to Osaka. A: I can't wait to explore the city. B: That sounds fun!,A: 언제 오사카에 갈 거야? B: 나는 오사카 두 번째 여행이 기대돼. A: 도시를 탐험하는 게 정말 기대돼. B: 멋지다!
"허용되지 않는 행동을 표현하는 방법을 배워요.
Express prohibited actions using 'You're not allowed to' structure.",You’re not allowed to ______.,넌 밤 10시 이후에 시끄러운 음악을 틀 수 없어.,play soft music after 10 at night,play loud music after 10 at night,play loud music before 10 at night,play loud music after 10 at night,2,You can’t ______.,넌 밤 10시 이후에 시끄러운 음악을 틀 수 없어.,play loud music after 10 at night,play soft music after 10 at night,watch movies after 10 at night,play loud music after 10 at night,1,A: Is it okay to have snacks in class? B: You’re not allowed to eat during the lesson. A: You can’t bring food into the room. B: Thanks for letting me know.,A: 수업 중에 간식을 먹어도 되나요? B: 수업 시간에는 음식을 먹을 수 없어요. A: 방에 음식을 가져올 수 없어요. B: 알려줘서 고마워요.
"만족도를 묻는 표현을 사용할 수 있어요.
You can ask about satisfaction using 'How do you like ~?'",How do you ___ the headphones?,헤드폰은 어떻게 생각해?,enjoy,like,see,like,2,Are you ___ with it?,그것에 만족하니?,excited,happy,sad,happy,2,"A: How do you find the speakers? B: They work perfectly! A: Are you content with them? B: Yes, they really are.","A: 스피커는 어떻게 생각해? B: 정말 완벽하게 작동해! A: 만족하니? B: 응, 정말 그래."
"설명을 요청하는 표현을 사용할 수 있어요.
You can ask for explanations using expressions like 'Could you explain how that helps?'",Could you ___ how that helps?,어떻게 도움이 되는지 설명해줄래?,detail,explain,describe,explain,2,What do you ___ by this?,이것은 무슨 뜻이에요?,state,mean,guess,mean,2,A: This method strengthens memory. B: Could you clarify how that works? A: Can you tell me further about this idea? B: Of course! What do you imply by this approach?,A: 이 방법은 기억력을 강화해. B: 그것이 어떻게 작동하는지 설명해줄래? A: 이 아이디어에 대해 좀 더 말해줄 수 있어? B: 물론이지! 이 접근법이 무슨 뜻인지 알려줄래?
"기쁨을 표현하는 다양한 문장을 이해하고 사용할 수 있어요.
‘delighted’와 ‘happy’를 활용해 감정을 전달하는 표현을 배워요.",B: I'm ______ to hear that you liked it.,네가 그것을 좋아했다는 말을 듣게 되어 기뻐.,excited,delighted,upset,delighted,2,A: I'm ______ to see you.,너를 만나게 되어 기뻐.,lonely,happy,sad,happy,2,"A: I really enjoyed the dinner you prepared. B: I'm delighted to hear that you enjoyed it. A: I'm happy to host you this evening. B: That's wonderful, I'm glad to be here.","A: 네가 준비한 저녁이 정말 즐거웠어. B: 네가 즐겼다니 듣게 되어 기뻐. A: 오늘 저녁에 너희를 초대하게 되어 기뻐. B: 정말 멋져, 여기 있게 되어 기뻐."
"충고를 요청하는 표현을 사용할 수 있어요.
‘What would you do if you were me?’와 같은 표현을 활용해 상대방에게 충고를 구할 수 있어요.",What ___ you do if you were me?,내 입장이라면 너는 무엇을 할까?,will,would,should,would,2,What do you think I ___ do?,네 생각에는 내가 무엇을 해야 할까?,must,should,could,should,2,A: I’m not sure how to manage my workload. B: What would you do if you were in my shoes? A: What do you think I should do to improve efficiency? B: I’d suggest starting with the most urgent tasks.,A: 내 업무량을 어떻게 관리해야 할지 모르겠어. B: 만약 네가 내 입장이라면 무엇을 할 것 같아? A: 효율성을 높이려면 내가 무엇을 해야 할까? B: 가장 시급한 일부터 시작하는 게 좋을 것 같아.
"다양한 표현을 활용하여 놀라움을 나타낼 수 있어요.
여러 표현으로 놀람을 효과적으로 전달할 수 있어요.","In Korea, side dishes are ___ in many restaurants.",한국에서는 많은 식당에서 반찬이 무료에요.,expensive,free,discounted,free,2,A: ___!,A: 말도 안 돼!,Really?,No way!,Seriously?,No way!,2,"A: In Korea, street food is affordable at many markets. B: I’m surprised that street food is affordable. A: That’s incredible! B: It really is!",A: 한국에서는 많은 시장에서 길거리 음식이 저렴해요. B: 길거리 음식이 저렴하다는 게 믿기지 않아요. A: 정말 대단해요! B: 정말 그래요!
"사실을 진술하는 표현을 사용할 수 있어요.
There are ~를 활용해 사실을 진술할 수 있어요.",___ many bicycle rental shops along the river.,강을 따라 많은 자전거 대여점이 있어.,There is,There will,There are,There are,3,You can ___ many places.,여러 곳에서 찾을 수 있어.,seek,find,lose,find,2,"A: Where can I rent a scooter? B: There are several scooter rental shops downtown. A: You can locate one near the station. B: Great, I'll try it out.","A: 스쿠터는 어디서 대여할 수 있어? B: 시내에 스쿠터 대여점이 여러 개 있어. A: 역 근처에서 하나 찾을 수 있어. B: 좋아, 한 번 이용해볼게."
"의도를 표현하기 위해 'I’m thinking of'를 사용할 수 있어요.
계획이나 고려를 표현하기 위해 'I plan to' 또는 'I’m considering'를 사용할 수 있어요.",B: I’m ______ of using a translation program.,B: 나는 번역 프로그램을 사용하려고 생각하고 있어.,planning,thinking,considering,thinking,2,A: I _____ to finish my homework.,A: 나는 숙제를 끝내려고 계획하고 있어.,guess,plan,hope,plan,2,A: I’m thinking of trying a new cafe. B: That sounds refreshing. A: I plan to visit it this weekend. B: Enjoy your time there.,A: 나는 새로운 카페를 이용해볼까 생각 중이야. B: 그거 신선한 아이디어네. A: 이번 주말에 방문할 계획이야. B: 즐거운 시간 보내.
"다양한 표현을 활용해 관심을 표현할 수 있어요.
You can use various expressions to show interest.",B: How ______!,B: 정말 흥미로워!,exciting,dull,interesting,interesting,3,A: How ______!,A: 정말 대단해!,ordinary,amazing,lame,amazing,2,"A: This sculpture was crafted in the 18th century. B: How interesting! A: That's exceptional! B: I hadn't realized it. A: How amazing! B: Indeed, it's fantastic.","A: 이 조각품은 18세기에 제작되었어. B: 정말 흥미로워! A: 정말 예외적이야! B: 몰랐어. A: 정말 놀라워! B: 맞아, 정말 멋져."
"다양한 표현을 활용해 유감을 표현할 수 있어요.
여러 가지 유감 표현을 사용하여 감정을 나타낼 수 있어요.",I couldn’t ___ the last ticket to the concert.,나는 콘서트의 마지막 티켓을 구하지 못했어.,obtain,get,secure,get,2,What a ___!,정말 안타깝다!,shame,grief,funny,shame,1,A: I couldn’t purchase the final ticket to the concert. B: That’s really unfortunate! A: What a shame! B: I truly feel for you.,A: 콘서트의 마지막 티켓을 구매하지 못했어. B: 정말 안타깝네! A: 참 유감이야! B: 진심으로 네가 안타까워.
"바람이나 소원을 표현할 수 있어요.
I wish I could ~를 활용해 바람이나 소원을 표현할 수 있어요.",You draw so well! B: ___ draw all the time.,정말 그림을 잘 그리네! 나는 항상 그림을 그릴 수 있으면 좋겠어.,I hope I can,I wish I could,I dream of,I wish I could,2,A: ___ paint a masterpiece.,난 명작을 그릴 수 있기를 바라.,I dream of,I hope I can,I wish I could,I hope I can,2,A: You play the piano so beautifully! B: I wish I could practice every day. A: I hope I can perform in a concert someday. B: That would be fantastic!,A: 네가 피아노를 정말 멋지게 연주하네! B: 나는 매일 연습할 수 있으면 좋겠어. A: 언젠가 콘서트에서 연주할 수 있기를 바라. B: 정말 멋질 거야!
"상대방에게 제안하는 표현을 사용할 수 있어요.
You can use expressions to make suggestions to others.",I suggest you ____ on it.,이 주제에 대해 좀 더 연구해 보는 것을 제안해.,take a break,do some more research,ignore it,do some more research,2,You should ____.,너는 시도해봐.,try,stop,avoid,try,1,A: I'm having difficulty with this assignment. B: I suggest you review the material thoroughly. A: You should experiment with different solutions. B: That's a good idea.,A: 이 과제 이해하는데 힘들어. B: 자료를 꼼꼼히 검토하는 것이 어떨까 제안해. A: 여러 가지 해결 방법을 시도해봐. B: 좋은 생각이야.
"정보를 보고하는 표현을 사용할 수 있어요.
문장을 통해 'It said that'와 'mentioned' 표현을 활용할 수 있어요.",It said that ___ has a lot of health benefits.,그것은 민트가 많은 건강상의 이점을 가지고 있다고 말했어.,basil,mint,rosemary,mint,2,The news ___ that the festival was canceled.,뉴스에서 축제가 취소되었다고 언급했어.,observed,mentioned,declared,mentioned,2,A: What did the report say about exercise? B: It said that exercise improves mood significantly. A: The broadcast noted that exercise can reduce stress. B: That is definitely interesting.,A: 보고서는 운동에 대해 뭐라고 했어? B: 운동이 기분을 크게 좋게 만든다고 했어. A: 방송에서는 운동이 스트레스를 줄일 수 있다고 언급했어. B: 정말 흥미롭네.
"다양한 표현을 활용해 화난 감정을 표현할 수 있어요.
여러 영어 표현을 사용하여 자신의 화난 감정을 효과적으로 전달할 수 있어요.",He always ____ my opinions.,그는 항상 내 의견을 무시해.,respects,ignores,loves,ignores,2,That's so _______!,정말 답답해!,exciting,frustrating,relaxing,frustrating,2,A: He constantly dismisses my ideas. B: It bothers me that he never considers my requests. A: I'm really tired of his attitude. B: I completely understand.,A: 그는 항상 내 아이디어를 무시해. B: 내가 원하는 것을 고려하지 않는다는 점이 정말 짜증나. A: 그의 태도에 정말 지쳤어. B: 전적으로 이해해.
"기억 여부를 물어보는 표현을 사용할 수 있어요.
You can ask if someone remembers something using 'I wonder if you remember'.",I wonder if you ______ Rebecca Jackson.,네가 Rebecca Jackson을 기억하는지 궁금해.,forget,remember,recall,remember,2,Do you ______ ?,너 기억해?,memorize,recall,forget,recall,2,"A: Do you remember our previous adventure? B: I wonder if you remember all the thrilling moments. A: Do you recall the challenges we faced? B: Indeed, I do.","A: 우리 지난 모험을 기억하니? B: 네가 모든 흥미진진한 순간들을 기억하는지 궁금해. A: 우리가 겪은 어려움을 기억하니? B: 응, 맞아."
"상대방의 동의 여부를 묻기 위해 'Wouldn't you agree?'를 사용할 수 있어요.
상대방의 동의 여부를 묻기 위해 'Don't you think?'와 'Would you say that?'와 같은 표현을 사용할 수 있어요.",B: Wouldn't you _____?,B: 동의하지 않니?,think,agree,disagree,agree,2,A: Don't you _____?,A: 생각하지 않니?,think,believe,know,think,1,"A: This method appears quite efficient. B: Wouldn't you agree? A: Don't you think it works well? B: Yes, I do.","A: 이 방법은 꽤 효율적이게 보이는데. B: 동의하지 않니? A: 효과적이라고 생각하지 않니? B: 응, 그래."
"계획에 대해 말하는 표현을 사용할 수 있어요.
be planning to ~를 활용하여 미래 계획에 대해 말할 수 있어요.",I’m ___ to read a new book this weekend.,이번 주말에 새 책을 읽을 계획이야.,thinking,planning,hoping,planning,2,I’m ___ about trying a new hobby soon.,곧 새로운 취미를 시도할 생각이야.,planning,thinking,guessing,thinking,2,A: I’m planning to cook dinner tonight. B: That sounds great! A: I’m thinking about inviting some friends later. B: Enjoy the evening!,A: 나는 오늘 저녁에 요리할 계획이야. B: 정말 좋네! A: 조금 후에 친구들을 초대할 생각이야. B: 즐거운 시간 보내!
"만족이나 불만족을 묻는 방법을 배울 수 있어요.
You can ask about satisfaction or dissatisfaction using key expressions.",What did you _____ about the experience?,그 경험에 대해 어떻게 생각했나요?,sing,run,think,think,3,How would you _____ the experience?,그 경험을 어떻게 평가했어요?,create,rate,cancel,rate,2,A: What did you think about the concert? B: I felt it was truly unforgettable. A: How would you rate the performance? B: I'd give it a 9 out of 10.,A: 그 콘서트에 대해 어떻게 생각했어요? B: 정말 잊을 수 없었어요. A: 그 공연을 어떻게 평가했어요? B: 10점 만점에 9점을 줄게요.
"be good at ~를 활용해 자신의 능력을 표현할 수 있어요.
Express your abilities using 'be good at ~'.",___ organizing tasks.,나는 업무 정리를 잘해.,I’m skilled at,I’m good at,I’m great at,I’m good at,2,I ___ in painting.,나는 그림 그리기에 뛰어나.,enjoy,excel,exceed,excel,2,"A: I’m good at solving puzzles. B: Wow, that’s impressive! A: I excel in analyzing clues. B: You really have a gift.","A: 나는 퍼즐 푸는 데 능숙해. B: 와, 정말 대단해! A: 나는 단서를 분석하는 데 뛰어나. B: 너 정말 재능이 있어."
"플라스틱 쓰레기를 줄이는 방법을 물어볼 수 있어요.
You can ask what can we do to reduce plastic waste?",What can we do to ______?,플라스틱 쓰레기를 줄이기 위해 우리는 무엇을 할 수 있을까요?,ignore plastic waste,reduce plastic waste,increase plastic waste,reduce plastic waste,2,What steps can we take to ______?,플라스틱 쓰레기를 줄이기 위해 어떤 조치를 취할 수 있을까요?,accelerate plastic waste,reduce plastic waste,neglect plastic waste,reduce plastic waste,2,A: What can we do to reduce plastic waste? B: We can start by choosing reusable products. A: What steps can we take to reduce plastic waste? B: Organizing community recycling drives can help.,A: 플라스틱 쓰레기를 줄이기 위해 우리는 무엇을 할 수 있을까요? B: 재사용 가능한 제품을 선택하는 것이 좋겠어요. A: 플라스틱 쓰레기를 줄이기 위해 어떤 조치를 취할 수 있을까요? B: 지역 재활용 캠페인을 조직하는 것이 도움이 될 거예요.
"경험을 묻는 표현을 사용할 수 있어요.
You can ask about someone's experiences using 'Have you ever ~?' expressions.",Have you ever ___ bungee jumping?,번지 점프 해본 적 있어?,watched,tried,jumped,tried,2,Have you ever ___ in a dance contest?,댄스 경연 대회에 참가한 적 있어?,joined,taken part,observed,taken part,2,"A: Have you ever tried kayaking? B: Yes, I have! A: Have you ever taken part in a river rafting event? B: No, but I'd love to!","A: 카약 해본 적 있어? B: 응, 해봤어! A: 강 래프팅 대회에 참가한 적 있어? B: 아니, 하지만 꼭 해보고 싶어!"
"I can’t wait to ~과 같은 표현을 사용하여 기대감을 표현할 수 있어요.
다양한 기대 표현을 사용하여 감정을 나타낼 수 있어요.",I ___ to see the fireworks.,나는 불꽃놀이를 보는 것이 너무 기대돼.,don't care,can't wait,will decide,can't wait,2,I'm really ___ to see the movie.,나는 그 영화를 보는 것이 정말 신나.,bored,confused,excited,excited,3,"A: I can't wait to try the new ice cream flavor. B: That's awesome! A: I'm really excited to taste it. B: Me too, it looks delicious!","A: 새 아이스크림 맛을 보는 것이 너무 기대돼. B: 멋지다! A: 나는 그 맛을 보는 것이 정말 신나. B: 나도 그래, 정말 맛있어 보여."
"궁금증을 표현하는 문장을 사용할 수 있어요.
Can you tell me about ~?와 Could you explain ~?을 사용하여 질문할 수 있어요.",Can you tell me about ___?,그녀의 최신 책에 대해 말해줄 수 있나요?,her birthday party,her latest book,her old diary,her latest book,2,Could you ___ your reasoning? I'd like to know more about your reasoning.,네 이유를 설명해 줄 수 있니? 더 알고 싶어.,describe,explain,analyze,explain,2,"A: Can you tell me about your recent project? B: Sure, it was challenging yet exciting. A: Could you explain the main challenges? B: Of course, the tight deadline was the hardest part.","A: 네 최근 프로젝트에 대해 말해줄 수 있니? B: 물론이지, 도전적이면서도 흥미로웠어. A: 주요 어려움에 대해 설명해 줄 수 있니? B: 물론이야, 가장 어려운 점은 촉박한 마감이었어."
"선호 표현을 사용할 수 있어요.
I prefer 표현을 사용해 자신이 좋아하는 것을 말할 수 있어요.",I ___ tea over coffee.,나는 커피보다 차를 선호해.,like,prefer,enjoy,prefer,2,I ___ tea better.,나는 차를 더 좋아해.,enjoy,like,prefer,like,2,"A: I prefer orange juice over soda. B: Really? That's interesting. A: I like orange juice better. B: Me too, it's so refreshing!","A: 나는 소다보다 오렌지 주스를 선호해. B: 정말? 신기하네. A: 나는 오렌지 주스를 더 좋아해. B: 나도 그래, 정말 상쾌해!"
"소망을 효과적으로 표현할 수 있어요.
I can’t wait to ~와 I’m looking forward to ~를 사용하여 소망을 나타낼 수 있어요.",I can’t wait to ___ the amusement park.,나는 놀이공원에 가는 것이 너무 기대돼.,ride,visit,miss,visit,2,I’m ____ to visiting the new exhibition.,나는 새 전시회를 기대하고 있어.,waiting,dreading,looking forward,looking forward,3,A: I can’t wait to explore the new science center. B: That’s awesome! A: I’m really eager to try the new roller coaster. B: I bet it will be fun!,A: 나는 새 과학관을 탐험할 날이 너무 기대돼. B: 정말 멋지다! A: 나는 새 롤러코스터를 타볼 생각에 정말 신나. B: 정말 재미있을 것 같아!
"음식을 권유하는 표현을 사용할 수 있어요.
You can use expressions like 'Please try some of these cookies' and 'Why don’t you taste some of these cookies?'",Please try some of these ______.,이 쿠키들을 한번 드셔 보세요.,cakes,cookies,fruits,cookies,2,Why don’t you ______ some of these cookies?,왜 이 쿠키들을 맛보지 않아요?,ignore,taste,skip,taste,2,"A: Please try some of these muffins. B: They look really tasty. A: Why don’t you try one? B: Sure, I'll give it a go.","A: 이 머핀들을 한번 드셔 보세요. B: 정말 맛있어 보여요. A: 하나 맛보는 건 어때요? B: 네, 한번 해볼게요."
"I’m curious about ~을 활용해 궁금증을 표현할 수 있어요.
I wonder about ~와 I’d like to know more about ~ 표현을 사용하여 궁금증을 표현할 수 있어요.",I’m curious about how ___ communicate.,나는 고래가 어떻게 소통하는지 궁금해.,birds,whales,snakes,whales,2,I wonder about ___.,나는 고래가 어떻게 소통하는지 궁금해.,why whales migrate,how whales communicate,where whales live,how whales communicate,2,"A: I'm curious about how eagles soar. B: That's interesting! A: I wonder about how they find their prey. B: Me too, nature is amazing.","A: 나는 독수리가 어떻게 날아오르는지 궁금해. B: 정말 흥미롭네! A: 그들이 어떻게 먹이를 찾는지 알고 싶어. B: 나도 그래, 자연은 대단해."
"선호에 대해 묻는 표현을 사용할 수 있어요.
You can ask about preferences using 'Which do you prefer, ~ or ~?' and related expressions.","Which do you prefer, ____ or hiking?",수영과 하이킹 중 어느 것을 더 선호하는지 물어볼 때 사용하는 표현이에요.,soccer,swimming,running,swimming,2,Would you ___ do swimming or hiking?,수영할지 하이킹할지 결정할 때 사용하는 표현이에요.,prefer,like,rather,rather,3,"A: Which do you prefer, reading or cycling? B: I prefer reading. A: Would you rather read a book or ride a bike? B: I would rather read a book.","A: 독서와 사이클링 중 어느 쪽을 더 선호해? B: 난 독서를 더 좋아해. A: 책 읽는 걸 선호하니, 아니면 자전거 타는 걸 선호하니? B: 난 책 읽는 걸 선택할게."
"자신의 의견을 표현하는 연습을 할 수 있어요.
Using 'In my opinion,' and 'I believe that' to express personal opinions.",___ studying every day is helpful.,내 생각에는 매일 공부하는 것이 도움이 돼.,I believe that,In my opinion,Honestly,In my opinion,2,___ that studying every day is helpful.,나는 매일 공부하는 것이 도움이 된다고 믿어.,I think,I believe that,In my opinion,I believe that,2,"A: In my opinion, practicing regularly enhances skills. B: I agree, consistency truly matters. A: I believe that dedication leads to success. B: Absolutely, keeping at it makes a difference.","A: 내 생각에는, 규칙적으로 연습하는 것이 실력을 향상시켜. B: 맞아, 꾸준함이 정말 중요해. A: 나는 헌신하면 성공할 수 있다고 믿어. B: 정말이야, 계속 노력하면 성과가 나타나."
"설명을 요청하는 표현을 사용할 수 있어요.
You can ask for further explanation using 'Can you tell me more about ~?'.",Can you ______ me more about his project?,그의 프로젝트에 대해 좀 더 말해 줄 수 있어요?,ask,tell,share,tell,2,Could you ______ ~ to me? I’d like to know more about ~.,나에게 그것에 대해 설명해 줄 수 있어요? 더 자세히 알고 싶어요.,ignore,explain,imagine,explain,2,"A: Can you tell me more about his research? B: Yes, I can provide more details about it. A: Could you explain the process to me? B: Certainly, I'll outline the steps one by one.","A: 그의 연구에 대해 좀 더 말해 줄 수 있어? B: 응, 자세한 내용을 알려 줄게. A: 그 과정에 대해 설명해 줄 수 있어? B: 당연하지, 단계별로 설명해 줄게."
